folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,stat,,var,,2,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,QR未検出,,stat,,var,,2,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,QR未検出,,stat,,var,,1,0.681917,,0.681917,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
nagaoka_fireworks_R_4,QR未検出,,stat,,var,,2,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
nagaoka_fireworks_R_8,QR未検出,,stat,,var,,2,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
nagaoka_fireworks_R_12,QR未検出,,stat,,var,,1,0.707579,,0.707579,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
hocho_R_4,QR未検出,,stat,,var,,2,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,6,hocho,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
hocho_R_8,QR未検出,,stat,,var,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,7,hocho,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
hocho_R_12,QR未検出,,stat,,var,,1,0.682506,,0.682506,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,8,hocho,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
ex_R_4,QR未検出,,stat,,var,,2,0.650211,,0.650211,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,9,ex,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
ex_R_8,QR未検出,,stat,,var,,2,0.650180,,0.650180,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,10,ex,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
ex_R_12,QR未検出,,stat,,var,,1,0.767156,,0.767156,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,11,ex,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_G_4,QR未検出,,stat,,var,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,12,rice,G,G,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_G_8,QR未検出,,stat,,var,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,13,rice,G,G,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_G_12,QR未検出,,stat,,var,,1,0.683388,,0.683388,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,14,rice,G,G,12,,,frame_00000.png,frame_00118.png,,119,1.996437
nagaoka_fireworks_G_4,QR未検出,,stat,,var,,1,0.650272,,0.650272,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00118.png,,119,1.996437
