folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,8,0.822627,,0.834156,frame_00115.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,0,rice,R,R,4,,,frame_00105.png,frame_00109.png,,120,2.000002
rice_R_8,,zxing_gray,accum,5,,,16,0.928780,0.928229,0.935579,frame_00065.png,frame_00069.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00010.png,frame_00014.png,,120,2.000002
rice_R_12,,zxing_gray,accum,5,,,32,0.962958,0.962958,0.964828,frame_00110.png,frame_00114.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00005.png,frame_00009.png,,120,2.000002
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,8,0.737461,,0.761453,frame_00025.png,frame_00029.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00090.png,frame_00094.png,,120,2.000002
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,16,0.836227,,0.845707,frame_00005.png,frame_00009.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.000002
nagaoka_fireworks_R_12,,zxing_gray,accum,5,,,32,0.922944,0.921893,0.929194,frame_00115.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,5,nagaoka_fireworks,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00005.png,frame_00009.png,,120,2.000002
hocho_R_4,QR未検出,,accum,5,,,8,0.737848,,0.755882,frame_00110.png,frame_00114.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,6,hocho,R,R,4,,,frame_00095.png,frame_00099.png,,120,2.000002
hocho_R_8,QR未検出,,accum,5,,,16,0.814583,,0.825749,frame_00115.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,7,hocho,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.000002
hocho_R_12,QR未検出,,accum,5,,,24,0.865372,,0.869594,frame_00075.png,frame_00079.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,8,hocho,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.000002
ex_R_4,QR未検出,,accum,5,,,8,0.809212,,0.859162,frame_00015.png,frame_00019.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,9,ex,R,R,4,,,frame_00025.png,frame_00029.png,,120,2.000002
ex_R_8,QR未検出,,accum,5,,,24,0.913978,,0.918339,frame_00030.png,frame_00034.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,10,ex,R,R,8,,,frame_00110.png,frame_00114.png,,120,2.000002
ex_R_12,QR未検出,,accum,5,,,32,0.923924,,0.926607,frame_00115.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,11,ex,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.000002
rice_G_4,QR未検出,,accum,5,,,8,0.819068,,0.834339,frame_00015.png,frame_00019.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,12,rice,G,G,4,,,frame_00095.png,frame_00099.png,,120,2.000002
