folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,4,0.679386,,0.722873,frame_00006.png,frame_00007.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,0,rice,R,R,4,,,frame_00116.png,frame_00117.png,,120,2.001373
rice_R_8,QR未検出,,pair,,,,4,0.805246,,0.831286,frame_00118.png,frame_00119.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,1,rice,R,R,8,,,frame_00118.png,frame_00119.png,,120,2.001373
rice_R_12,,zxing_gray,pair,,,,8,0.897165,0.935086,0.937309,frame_00007.png,frame_00008.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00003.png,frame_00004.png,,120,2.001373
nagaoka_fireworks_R_4,QR未検出,,pair,,,,4,0.672764,,0.708059,frame_00118.png,frame_00119.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00117.png,frame_00118.png,,120,2.001373
nagaoka_fireworks_R_8,QR未検出,,pair,,,,4,0.743029,,0.828055,frame_00008.png,frame_00009.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00116.png,frame_00117.png,,120,2.001373
nagaoka_fireworks_R_12,QR未検出,,pair,,,,8,0.846406,,0.920318,frame_00007.png,frame_00008.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00117.png,frame_00118.png,,120,2.001373
hocho_R_4,QR未検出,,pair,,,,4,0.651200,,0.667706,frame_00110.png,frame_00111.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,6,hocho,R,R,4,,,frame_00115.png,frame_00116.png,,120,2.001373
hocho_R_8,QR未検出,,pair,,,,4,0.757023,,0.814363,frame_00002.png,frame_00003.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,7,hocho,R,R,8,,,frame_00118.png,frame_00119.png,,120,2.001373
hocho_R_12,QR未検出,,pair,,,,8,0.842350,,0.913430,frame_00118.png,frame_00119.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,8,hocho,R,R,12,,,frame_00110.png,frame_00111.png,,120,2.001373
ex_R_4,QR未検出,,pair,,,,4,0.729849,,0.768681,frame_00113.png,frame_00114.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,9,ex,R,R,4,,,frame_00118.png,frame_00119.png,,120,2.001373
ex_R_8,QR未検出,,pair,,,,4,0.831142,,0.890149,frame_00005.png,frame_00006.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,10,ex,R,R,8,,,frame_00115.png,frame_00116.png,,120,2.001373
ex_R_12,,zxing_gray,pair,,,,8,0.899913,0.931759,0.934909,frame_00113.png,frame_00114.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,11,ex,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00001.png,frame_00002.png,,120,2.001373
rice_G_4,QR未検出,,pair,,,,4,0.693588,,0.767663,frame_00004.png,frame_00005.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,12,rice,G,G,4,,,frame_00116.png,frame_00117.png,,120,2.001373
rice_G_8,QR未検出,,pair,,,,4,0.786000,,0.883453,frame_00009.png,frame_00010.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,13,rice,G,G,8,,,frame_00118.png,frame_00119.png,,120,2.001373
rice_G_12,,zxing_gray,pair,,,,8,0.882581,0.940003,0.942744,frame_00007.png,frame_00008.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00003.png,frame_00004.png,,120,2.001373
nagaoka_fireworks_G_4,QR未検出,,pair,,,,4,0.681743,,0.697585,frame_00003.png,frame_00004.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,15,nagaoka_fireworks,G,G,4,,,frame_00115.png,frame_00116.png,,120,2.001373
nagaoka_fireworks_G_8,QR未検出,,pair,,,,4,0.771186,,0.800732,frame_00113.png,frame_00114.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,16,nagaoka_fireworks,G,G,8,,,frame_00117.png,frame_00118.png,,120,2.001373
nagaoka_fireworks_G_12,QR未検出,,pair,,,,8,0.878484,,0.892381,frame_00003.png,frame_00004.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,17,nagaoka_fireworks,G,G,12,,,frame_00118.png,frame_00119.png,,120,2.001373
hocho_G_4,QR未検出,,pair,,,,4,0.657645,,0.682583,frame_00002.png,frame_00003.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,18,hocho,G,G,4,,,frame_00118.png,frame_00119.png,,120,2.001373
hocho_G_8,QR未検出,,pair,,,,4,0.702129,,0.754400,frame_00113.png,frame_00114.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,19,hocho,G,G,8,,,frame_00118.png,frame_00119.png,,120,2.001373
hocho_G_12,QR未検出,,pair,,,,4,0.817204,,0.873574,frame_00109.png,frame_00110.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,20,hocho,G,G,12,,,frame_00115.png,frame_00116.png,,120,2.001373
ex_G_4,QR未検出,,pair,,,,4,0.717607,,0.769815,frame_00000.png,frame_00001.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,21,ex,G,G,4,,,frame_00116.png,frame_00117.png,,120,2.001373
ex_G_8,QR未検出,,pair,,,,4,0.813227,,0.834355,frame_00002.png,frame_00003.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,22,ex,G,G,8,,,frame_00115.png,frame_00116.png,,120,2.001373
ex_G_12,QR未検出,,pair,,,,12,0.904794,,0.960519,frame_00001.png,frame_00002.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,23,ex,G,G,12,,,frame_00118.png,frame_00119.png,,120,2.001373
rice_B_4,QR未検出,,pair,,,,4,0.694557,,0.738886,frame_00116.png,frame_00117.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,24,rice,B,B,4,,,frame_00118.png,frame_00119.png,,120,2.001373
rice_B_8,QR未検出,,pair,,,,4,0.769313,,0.854767,frame_00113.png,frame_00114.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,25,rice,B,B,8,,,frame_00117.png,frame_00118.png,,120,2.001373
rice_B_12,QR未検出,,pair,,,,8,0.863394,,0.917281,frame_00118.png,frame_00119.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,26,rice,B,B,12,,,frame_00110.png,frame_00111.png,,120,2.001373
nagaoka_fireworks_B_4,QR未検出,,pair,,,,4,0.686893,,0.734736,frame_00114.png,frame_00115.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,27,nagaoka_fireworks,B,B,4,,,frame_00118.png,frame_00119.png,,120,2.001373
