folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,8,0.743132,,0.762480,frame_00005.png,frame_00009.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,0,rice,R,R,4,,,frame_00080.png,frame_00084.png,,120,2.001373
rice_R_8,QR未検出,,accum,5,,,16,0.892047,,0.910842,frame_00090.png,frame_00094.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,1,rice,R,R,8,,,frame_00090.png,frame_00094.png,,120,2.001373
rice_R_12,,zxing_gray,accum,5,,,32,0.957848,0.957848,0.959798,frame_00000.png,frame_00004.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00005.png,frame_00009.png,,120,2.001373
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,8,0.674874,,0.696338,frame_00060.png,frame_00064.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00090.png,frame_00094.png,,120,2.001373
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,16,0.829303,,0.841289,frame_00050.png,frame_00054.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00110.png,frame_00114.png,,120,2.001373
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,32,0.925438,,0.927712,frame_00100.png,frame_00104.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00119.png,,120,2.001373
hocho_R_4,QR未検出,,accum,5,,,8,0.665348,,0.689495,frame_00110.png,frame_00114.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,6,hocho,R,R,4,,,frame_00090.png,frame_00094.png,,120,2.001373
hocho_R_8,QR未検出,,accum,5,,,16,0.828155,,0.838815,frame_00005.png,frame_00009.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,7,hocho,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.001373
hocho_R_12,QR未検出,,accum,5,,,24,0.911654,,0.915685,frame_00005.png,frame_00009.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,8,hocho,R,R,12,,,frame_00085.png,frame_00089.png,,120,2.001373
ex_R_4,QR未検出,,accum,5,,,8,0.749376,,0.786927,frame_00065.png,frame_00069.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,9,ex,R,R,4,,,frame_00090.png,frame_00094.png,,120,2.001373
ex_R_8,QR未検出,,accum,5,,,16,0.918720,,0.928129,frame_00010.png,frame_00014.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,10,ex,R,R,8,,,frame_00100.png,frame_00104.png,,120,2.001373
ex_R_12,,zxing_gray,accum,5,,,32,0.948842,0.948647,0.951592,frame_00040.png,frame_00044.png,r90_e250_f1.mp4,90 Hz,1/250,蛍光灯あり,59.959 fps,90,250,1,11,ex,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00010.png,frame_00014.png,,120,2.001373
