folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,stat,,var,,2,0.635274,,0.635274,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.935 fps,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_R_8,QR未検出,,stat,,var,,1,0.642512,,0.642512,frame_00000.png,frame_00119.png,,,,,,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_R_12,QR未検出,,stat,,var,,1,0.937129,,0.937129,frame_00000.png,frame_00119.png,,,,,,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_R_4,QR未検出,,stat,,var,,1,0.635451,,0.635451,frame_00000.png,frame_00119.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_R_8,QR未検出,,stat,,var,,1,0.661741,,0.661741,frame_00000.png,frame_00119.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_R_12,QR未検出,,stat,,var,,1,0.902316,,0.902316,frame_00000.png,frame_00119.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_R_4,QR未検出,,stat,,var,,1,0.635288,,0.635288,frame_00000.png,frame_00119.png,,,,,,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_R_8,QR未検出,,stat,,var,,1,0.655476,,0.655476,frame_00000.png,frame_00119.png,,,,,,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_R_12,QR未検出,,stat,,var,,1,0.843686,,0.843686,frame_00000.png,frame_00119.png,,,,,,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_R_4,QR未検出,,stat,,var,,1,0.635461,,0.635461,frame_00000.png,frame_00119.png,,,,,,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_R_8,QR未検出,,stat,,var,,1,0.844816,,0.844816,frame_00000.png,frame_00119.png,,,,,,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_R_12,QR未検出,,stat,,var,,1,0.962895,,0.962895,frame_00000.png,frame_00119.png,,,,,,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_G_4,QR未検出,,stat,,var,,2,0.635274,,0.635274,frame_00000.png,frame_00119.png,,,,,,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_G_8,QR未検出,,stat,,var,,1,0.639657,,0.639657,frame_00000.png,frame_00119.png,,,,,,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_G_12,QR未検出,,stat,,var,,1,0.948707,,0.948707,frame_00000.png,frame_00119.png,,,,,,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_G_4,QR未検出,,stat,,var,,1,0.635328,,0.635328,frame_00000.png,frame_00119.png,,,,,,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_G_8,QR未検出,,stat,,var,,1,0.689862,,0.689862,frame_00000.png,frame_00119.png,,,,,,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_G_12,QR未検出,,stat,,var,,1,0.890871,,0.890871,frame_00000.png,frame_00119.png,,,,,,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_G_4,QR未検出,,stat,,var,,2,0.635274,,0.635274,frame_00000.png,frame_00119.png,,,,,,18,hocho,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_G_8,QR未検出,,stat,,var,,1,0.675970,,0.675970,frame_00000.png,frame_00119.png,,,,,,19,hocho,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_G_12,QR未検出,,stat,,var,,1,0.778756,,0.778756,frame_00000.png,frame_00119.png,,,,,,20,hocho,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_G_4,QR未検出,,stat,,var,,2,0.635274,,0.635274,frame_00000.png,frame_00119.png,,,,,,21,ex,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_G_8,QR未検出,,stat,,var,,1,0.679142,,0.679142,frame_00000.png,frame_00119.png,,,,,,22,ex,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_G_12,,opencv_gray,stat,,var,,1,0.969489,0.969489,0.969489,frame_00000.png,frame_00119.png,,,,,,23,ex,G,G,12,https://www.nagaoka-ct.ac.jp,opencv_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.002157
rice_B_4,QR未検出,,stat,,var,,2,0.635274,,0.635274,frame_00000.png,frame_00119.png,,,,,,24,rice,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_B_8,QR未検出,,stat,,var,,1,0.670458,,0.670458,frame_00000.png,frame_00119.png,,,,,,25,rice,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.002157
rice_B_12,QR未検出,,stat,,var,,1,0.920533,,0.920533,frame_00000.png,frame_00119.png,,,,,,26,rice,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_B_4,QR未検出,,stat,,var,,1,0.635591,,0.635591,frame_00000.png,frame_00119.png,,,,,,27,nagaoka_fireworks,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_B_8,QR未検出,,stat,,var,,1,0.736577,,0.736577,frame_00000.png,frame_00119.png,,,,,,28,nagaoka_fireworks,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.002157
nagaoka_fireworks_B_12,QR未検出,,stat,,var,,1,0.912784,,0.912784,frame_00000.png,frame_00119.png,,,,,,29,nagaoka_fireworks,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_B_4,QR未検出,,stat,,var,,1,0.635292,,0.635292,frame_00000.png,frame_00119.png,,,,,,30,hocho,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_B_8,QR未検出,,stat,,var,,1,0.635682,,0.635682,frame_00000.png,frame_00119.png,,,,,,31,hocho,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.002157
hocho_B_12,QR未検出,,stat,,var,,1,0.719864,,0.719864,frame_00000.png,frame_00119.png,,,,,,32,hocho,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.002157
ex_B_4,QR未検出,,stat,,var,,1,0.635274,,0.635274,frame_00000.png,frame_00119.png,,,,,,33,ex,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.002157
