folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,lockin,,,29.752364,901,0.757242,,0.757242,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_R_8,QR未検出,,lockin,,,29.752364,901,0.775827,,0.775827,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_R_12,QR未検出,,lockin,,,29.752364,901,0.822368,,0.822368,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_4,QR未検出,,lockin,,,29.752364,901,0.671571,,0.671571,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_8,QR未検出,,lockin,,,29.752364,901,0.727135,,0.727135,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_12,QR未検出,,lockin,,,29.752364,901,0.833216,,0.833216,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_R_4,QR未検出,,lockin,,,29.752364,901,0.694651,,0.694651,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_R_8,QR未検出,,lockin,,,29.752364,901,0.718581,,0.718581,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_R_12,QR未検出,,lockin,,,29.752364,901,0.770088,,0.770088,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_R_4,QR未検出,,lockin,,,29.752364,901,0.723290,,0.723290,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_R_8,QR未検出,,lockin,,,29.752364,901,0.777533,,0.777533,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_R_12,QR未検出,,lockin,,,29.752364,901,0.815361,,0.815361,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_G_4,QR未検出,,lockin,,,29.752364,901,0.721804,,0.721804,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_G_8,QR未検出,,lockin,,,29.752364,901,0.802999,,0.802999,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_G_12,QR未検出,,lockin,,,29.752364,901,0.906592,,0.906592,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_4,QR未検出,,lockin,,,29.752364,901,0.727527,,0.727527,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_8,QR未検出,,lockin,,,29.752364,901,0.711072,,0.711072,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_12,QR未検出,,lockin,,,29.752364,901,0.821682,,0.821682,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_G_4,QR未検出,,lockin,,,29.752364,901,0.707250,,0.707250,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,18,hocho,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_G_8,QR未検出,,lockin,,,29.752364,901,0.698227,,0.698227,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,19,hocho,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_G_12,QR未検出,,lockin,,,29.752364,30,0.714336,,0.714336,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,20,hocho,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_G_4,QR未検出,,lockin,,,29.752364,901,0.785028,,0.785028,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,21,ex,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_G_8,QR未検出,,lockin,,,14.876182,901,0.741591,,0.741591,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,22,ex,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_G_12,QR未検出,,lockin,,,29.752364,901,0.842300,,0.842300,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,23,ex,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_B_4,QR未検出,,lockin,,,29.752364,901,0.770298,,0.770298,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,24,rice,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_B_8,QR未検出,,lockin,,,29.752364,901,0.797638,,0.797638,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,25,rice,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_B_12,QR未検出,,lockin,,,29.752364,901,0.823738,,0.823738,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,26,rice,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_B_4,QR未検出,,lockin,,,29.752364,901,0.751319,,0.751319,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,27,nagaoka_fireworks,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_B_8,QR未検出,,lockin,,,29.752364,901,0.804864,,0.804864,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,28,nagaoka_fireworks,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_B_12,QR未検出,,lockin,,,29.752364,901,0.848095,,0.848095,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,29,nagaoka_fireworks,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_B_4,QR未検出,,lockin,,,29.752364,901,0.669456,,0.669456,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,30,hocho,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_B_8,QR未検出,,lockin,,,29.752364,901,0.687902,,0.687902,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,31,hocho,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_B_12,QR未検出,,lockin,,,29.752364,901,0.807431,,0.807431,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,32,hocho,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_B_4,QR未検出,,lockin,,,29.752364,901,0.734788,,0.734788,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,33,ex,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_B_8,QR未検出,,lockin,,,29.752364,901,0.825155,,0.825155,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,34,ex,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_B_12,QR未検出,,lockin,,,29.752364,901,0.882417,,0.882417,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,35,ex,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_I_4,QR未検出,,lockin,,,29.752364,901,0.779860,,0.779860,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,36,rice,min,I,4,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_I_8,QR未検出,,lockin,,,29.752364,901,0.784820,,0.784820,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,37,rice,min,I,8,,,frame_00000.png,frame_00119.png,,120,2.004136
