folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.652267,0.086706,0.525996,4
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.654261,0.082735,0.547143,4
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.651913,0.082386,0.524053,4
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.654071,0.083852,0.544527,4
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.653387,0.080001,0.539676,4
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.650223,0.073720,0.509481,4
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.649327,0.076215,0.500623,4
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.655500,0.091021,0.554152,4
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.657112,0.086167,0.574637,4
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.649130,0.092502,0.498991,4
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.650284,0.091869,0.508070,4
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.652659,0.091290,0.528017,4
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.652748,0.087179,0.530235,4
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.651668,0.082520,0.521698,4
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.655240,0.089589,0.552568,4
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.646960,0.091420,0.482682,4
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.648636,0.085798,0.494864,4
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.654274,0.089145,0.543574,4
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.652778,0.090986,0.529157,4
rice_R_4,0,frame_00118.png,frame_00119.png,0,0.651490,0.090726,0.518148,4
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.774688,0.466248,0.811024,4
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.770548,0.455447,0.805973,4
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.770566,0.455757,0.805709,4
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.769348,0.452878,0.803868,4
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.773710,0.463569,0.809984,4
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.770755,0.450908,0.811829,4
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.771344,0.454111,0.810699,4
rice_R_8,1,frame_00007.png,frame_00008.png,0,0.770112,0.459219,0.800207,4
rice_R_8,1,frame_00008.png,frame_00009.png,0,0.769147,0.449616,0.806597,4
rice_R_8,1,frame_00009.png,frame_00010.png,0,0.776397,0.473361,0.810215,4
rice_R_8,1,frame_00109.png,frame_00110.png,0,0.753585,0.420937,0.773166,4
rice_R_8,1,frame_00110.png,frame_00111.png,0,0.759394,0.434730,0.782652,4
rice_R_8,1,frame_00111.png,frame_00112.png,0,0.762857,0.445041,0.786004,4
rice_R_8,1,frame_00112.png,frame_00113.png,0,0.764591,0.453851,0.784011,4
rice_R_8,1,frame_00113.png,frame_00114.png,0,0.760482,0.424469,0.798126,4
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.765290,0.441569,0.799474,4
