folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,8,0.676577,,0.690042,frame_00075.png,frame_00079.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,0,rice,R,R,4,,,frame_00085.png,frame_00089.png,,120,2.004136
rice_R_8,QR未検出,,accum,5,,,16,0.786997,,0.801059,frame_00025.png,frame_00029.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,1,rice,R,R,8,,,frame_00090.png,frame_00094.png,,120,2.004136
rice_R_12,QR未検出,,accum,5,,,32,0.890640,,0.895415,frame_00085.png,frame_00089.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,2,rice,R,R,12,,,frame_00095.png,frame_00099.png,,120,2.004136
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,32,0.649048,,0.650064,frame_00065.png,frame_00069.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,16,0.723940,,0.729893,frame_00050.png,frame_00054.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,4,nagaoka_fireworks,R,R,8,,,frame_00110.png,frame_00114.png,,120,2.004136
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,32,0.873244,,0.880655,frame_00005.png,frame_00009.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00119.png,,120,2.004136
hocho_R_4,QR未検出,,accum,5,,,32,0.648488,,0.649464,frame_00065.png,frame_00069.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,6,hocho,R,R,4,,,frame_00115.png,frame_00119.png,,120,2.004136
hocho_R_8,QR未検出,,accum,5,,,16,0.710495,,0.722060,frame_00090.png,frame_00094.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,7,hocho,R,R,8,,,frame_00105.png,frame_00109.png,,120,2.004136
hocho_R_12,QR未検出,,accum,5,,,24,0.831826,,0.835284,frame_00100.png,frame_00104.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,8,hocho,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.004136
ex_R_4,QR未検出,,accum,5,,,32,0.649000,,0.650111,frame_00015.png,frame_00019.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,9,ex,R,R,4,,,frame_00115.png,frame_00119.png,,120,2.004136
ex_R_8,QR未検出,,accum,5,,,16,0.721973,,0.730461,frame_00000.png,frame_00004.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,10,ex,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.004136
ex_R_12,QR未検出,,accum,5,,,32,0.860705,,0.864124,frame_00090.png,frame_00094.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,11,ex,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.004136
rice_G_4,QR未検出,,accum,5,,,8,0.685497,,0.714366,frame_00110.png,frame_00114.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,12,rice,G,G,4,,,frame_00095.png,frame_00099.png,,120,2.004136
rice_G_8,QR未検出,,accum,5,,,16,0.809442,,0.817817,frame_00055.png,frame_00059.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,13,rice,G,G,8,,,frame_00090.png,frame_00094.png,,120,2.004136
rice_G_12,QR未検出,,accum,5,,,32,0.921448,,0.926292,frame_00010.png,frame_00014.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,14,rice,G,G,12,,,frame_00110.png,frame_00114.png,,120,2.004136
nagaoka_fireworks_G_4,QR未検出,,accum,5,,,16,0.693325,,0.700082,frame_00005.png,frame_00009.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,15,nagaoka_fireworks,G,G,4,,,frame_00115.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_8,QR未検出,,accum,5,,,16,0.730143,,0.734144,frame_00045.png,frame_00049.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,16,nagaoka_fireworks,G,G,8,,,frame_00115.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_12,QR未検出,,accum,5,,,32,0.880299,,0.882560,frame_00070.png,frame_00074.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,17,nagaoka_fireworks,G,G,12,,,frame_00090.png,frame_00094.png,,120,2.004136
hocho_G_4,QR未検出,,accum,5,,,32,0.648617,,0.649977,frame_00015.png,frame_00019.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,18,hocho,G,G,4,,,frame_00100.png,frame_00104.png,,120,2.004136
hocho_G_8,QR未検出,,accum,5,,,16,0.700605,,0.707422,frame_00030.png,frame_00034.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,19,hocho,G,G,8,,,frame_00115.png,frame_00119.png,,120,2.004136
hocho_G_12,QR未検出,,accum,5,,,24,0.859672,,0.862947,frame_00060.png,frame_00064.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,20,hocho,G,G,12,,,frame_00090.png,frame_00094.png,,120,2.004136
ex_G_4,QR未検出,,accum,5,,,16,0.670243,,0.676586,frame_00115.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,21,ex,G,G,4,,,frame_00110.png,frame_00114.png,,120,2.004136
ex_G_8,QR未検出,,accum,5,,,16,0.777870,,0.783709,frame_00055.png,frame_00059.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,22,ex,G,G,8,,,frame_00095.png,frame_00099.png,,120,2.004136
ex_G_12,QR未検出,,accum,5,,,32,0.878004,,0.886999,frame_00020.png,frame_00024.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,23,ex,G,G,12,,,frame_00115.png,frame_00119.png,,120,2.004136
rice_B_4,QR未検出,,accum,5,,,8,0.703591,,0.723073,frame_00010.png,frame_00014.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,24,rice,B,B,4,,,frame_00115.png,frame_00119.png,,120,2.004136
rice_B_8,QR未検出,,accum,5,,,16,0.791833,,0.801288,frame_00045.png,frame_00049.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,25,rice,B,B,8,,,frame_00100.png,frame_00104.png,,120,2.004136
rice_B_12,QR未検出,,accum,5,,,32,0.870488,,0.872722,frame_00085.png,frame_00089.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,26,rice,B,B,12,,,frame_00105.png,frame_00109.png,,120,2.004136
