folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,4,0.707557,,0.801815,frame_00000.png,frame_00001.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,58.592 fps,0,rice,R,R,4,,,frame_00114.png,frame_00115.png,,117,1.996868
rice_R_8,,zxing_gray,pair,,,,4,0.821593,0.906620,0.911612,frame_00011.png,frame_00012.png,,,,,,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k5_i1,frame_00011.png,frame_00012.png,,117,1.996868
rice_R_12,,zxing_gray,pair,,,,8,0.883196,0.948564,0.955284,frame_00012.png,frame_00013.png,,,,,,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k5_i1,frame_00000.png,frame_00001.png,,117,1.996868
nagaoka_fireworks_R_4,QR未検出,,pair,,,,4,0.675017,,0.733712,frame_00011.png,frame_00012.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00114.png,frame_00115.png,,117,1.996868
nagaoka_fireworks_R_8,QR未検出,,pair,,,,4,0.747833,,0.807113,frame_00097.png,frame_00098.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.996868
nagaoka_fireworks_R_12,QR未検出,,pair,,,,8,0.826788,,0.891678,frame_00007.png,frame_00008.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00114.png,frame_00115.png,,117,1.996868
hocho_R_4,QR未検出,,pair,,,,4,0.664878,,0.720474,frame_00007.png,frame_00008.png,,,,,,6,hocho,R,R,4,,,frame_00113.png,frame_00114.png,,117,1.996868
hocho_R_8,QR未検出,,pair,,,,4,0.753228,,0.815590,frame_00019.png,frame_00020.png,,,,,,7,hocho,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.996868
hocho_R_12,QR未検出,,pair,,,,4,0.807082,,0.855115,frame_00105.png,frame_00106.png,,,,,,8,hocho,R,R,12,,,frame_00115.png,frame_00116.png,,117,1.996868
ex_R_4,QR未検出,,pair,,,,4,0.746096,,0.837079,frame_00115.png,frame_00116.png,,,,,,9,ex,R,R,4,,,frame_00111.png,frame_00112.png,,117,1.996868
ex_R_8,QR未検出,,pair,,,,4,0.821727,,0.870561,frame_00108.png,frame_00109.png,,,,,,10,ex,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.996868
