folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,stat,,std,,12,0.635801,,0.635801,frame_00000.png,frame_00117.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,58.696 fps,0,rice,R,R,4,,,frame_00000.png,frame_00117.png,,118,2.010349
rice_R_8,QR未検出,,stat,,std,,4,0.635911,,0.635911,frame_00000.png,frame_00117.png,,,,,,1,rice,R,R,8,,,frame_00000.png,frame_00117.png,,118,2.010349
rice_R_12,QR未検出,,stat,,std,,4,0.918276,,0.918276,frame_00000.png,frame_00117.png,,,,,,2,rice,R,R,12,,,frame_00000.png,frame_00117.png,,118,2.010349
nagaoka_fireworks_R_4,QR未検出,,stat,,std,,12,0.635864,,0.635864,frame_00000.png,frame_00117.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00117.png,,118,2.010349
nagaoka_fireworks_R_8,QR未検出,,stat,,std,,4,0.641097,,0.641097,frame_00000.png,frame_00117.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00117.png,,118,2.010349
nagaoka_fireworks_R_12,QR未検出,,stat,,std,,4,0.848996,,0.848996,frame_00000.png,frame_00117.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00117.png,,118,2.010349
hocho_R_4,QR未検出,,stat,,std,,8,0.635703,,0.635703,frame_00000.png,frame_00117.png,,,,,,6,hocho,R,R,4,,,frame_00000.png,frame_00117.png,,118,2.010349
hocho_R_8,QR未検出,,stat,,std,,8,0.636184,,0.636184,frame_00000.png,frame_00117.png,,,,,,7,hocho,R,R,8,,,frame_00000.png,frame_00117.png,,118,2.010349
hocho_R_12,QR未検出,,stat,,std,,4,0.822562,,0.822562,frame_00000.png,frame_00117.png,,,,,,8,hocho,R,R,12,,,frame_00000.png,frame_00117.png,,118,2.010349
ex_R_4,QR未検出,,stat,,std,,4,0.635888,,0.635888,frame_00000.png,frame_00117.png,,,,,,9,ex,R,R,4,,,frame_00000.png,frame_00117.png,,118,2.010349
ex_R_8,QR未検出,,stat,,std,,4,0.681238,,0.681238,frame_00000.png,frame_00117.png,,,,,,10,ex,R,R,8,,,frame_00000.png,frame_00117.png,,118,2.010349
ex_R_12,QR未検出,,stat,,std,,8,0.933796,,0.933796,frame_00000.png,frame_00117.png,,,,,,11,ex,R,R,12,,,frame_00000.png,frame_00117.png,,118,2.010349
rice_G_4,QR未検出,,stat,,std,,12,0.635836,,0.635836,frame_00000.png,frame_00117.png,,,,,,12,rice,G,G,4,,,frame_00000.png,frame_00117.png,,118,2.010349
rice_G_8,QR未検出,,stat,,std,,12,0.635850,,0.635850,frame_00000.png,frame_00117.png,,,,,,13,rice,G,G,8,,,frame_00000.png,frame_00117.png,,118,2.010349
