folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.635773,0.000797,0.488235,10
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.635542,0.001158,0.387460,10
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.635446,0.000053,0.050691,10
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.635283,0.001201,0.317259,10
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.634992,0.000812,0.213384,10
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.635801,0.001278,0.507634,10
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.639995,0.147573,0.520370,2
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.747531,0.505854,0.717628,2
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.639381,0.127123,0.520189,2
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.705553,0.403159,0.655794,2
rice_R_8,1,frame_00115.png,frame_00116.png,0,0.662788,0.210957,0.606583,2
rice_R_8,1,frame_00116.png,frame_00117.png,0,0.725408,0.422279,0.705575,2
rice_R_12,2,frame_00000.png,frame_00001.png,0,0.733665,0.325561,0.851401,4
rice_R_12,2,frame_00001.png,frame_00002.png,0,0.902440,0.852734,0.876097,4
rice_R_12,2,frame_00002.png,frame_00003.png,0,0.688357,0.182455,0.827199,4
rice_R_12,2,frame_00114.png,frame_00115.png,0,0.853740,0.685167,0.887623,4
rice_R_12,2,frame_00115.png,frame_00116.png,0,0.776633,0.444795,0.884504,4
rice_R_12,2,frame_00116.png,frame_00117.png,0,0.861648,0.719890,0.878295,4
nagaoka_fireworks_R_4,3,frame_00000.png,frame_00001.png,0,0.634649,0.004732,0.375954,10
nagaoka_fireworks_R_4,3,frame_00001.png,frame_00002.png,0,0.635409,0.005515,0.457006,10
nagaoka_fireworks_R_4,3,frame_00002.png,frame_00003.png,0,0.634838,0.002935,0.346372,10
nagaoka_fireworks_R_4,3,frame_00114.png,frame_00115.png,0,0.635103,0.002282,0.354213,10
nagaoka_fireworks_R_4,3,frame_00115.png,frame_00116.png,0,0.635094,0.002119,0.345070,10
nagaoka_fireworks_R_4,3,frame_00116.png,frame_00117.png,0,0.634819,0.001672,0.278623,10
nagaoka_fireworks_R_8,4,frame_00000.png,frame_00001.png,0,0.645126,0.264440,0.525479,2
nagaoka_fireworks_R_8,4,frame_00001.png,frame_00002.png,0,0.663061,0.379865,0.554672,2
nagaoka_fireworks_R_8,4,frame_00002.png,frame_00003.png,0,0.662250,0.292865,0.570809,2
nagaoka_fireworks_R_8,4,frame_00114.png,frame_00115.png,0,0.696721,0.440452,0.617225,2
nagaoka_fireworks_R_8,4,frame_00115.png,frame_00116.png,0,0.631701,0.201834,0.486481,2
nagaoka_fireworks_R_8,4,frame_00116.png,frame_00117.png,0,0.701809,0.442614,0.628753,2
nagaoka_fireworks_R_12,5,frame_00000.png,frame_00001.png,0,0.715661,0.302535,0.784249,4
nagaoka_fireworks_R_12,5,frame_00001.png,frame_00002.png,0,0.806903,0.619477,0.805425,4
nagaoka_fireworks_R_12,5,frame_00002.png,frame_00003.png,0,0.773825,0.494550,0.810611,4
nagaoka_fireworks_R_12,5,frame_00114.png,frame_00115.png,0,0.837695,0.725102,0.809415,4
nagaoka_fireworks_R_12,5,frame_00115.png,frame_00116.png,0,0.662315,0.136563,0.681833,4
nagaoka_fireworks_R_12,5,frame_00116.png,frame_00117.png,0,0.832810,0.719558,0.801147,4
hocho_R_4,6,frame_00000.png,frame_00001.png,0,0.635885,0.001595,0.546053,10
hocho_R_4,6,frame_00001.png,frame_00002.png,0,0.635654,0.002585,0.467014,10
hocho_R_4,6,frame_00002.png,frame_00003.png,0,0.635594,0.002287,0.448211,10
hocho_R_4,6,frame_00114.png,frame_00115.png,0,0.635355,0.000908,0.302400,10
hocho_R_4,6,frame_00115.png,frame_00116.png,0,0.635195,0.001235,0.301643,10
hocho_R_4,6,frame_00116.png,frame_00117.png,0,0.635096,0.001504,0.306562,10
hocho_R_8,7,frame_00000.png,frame_00001.png,0,0.662985,0.277809,0.577637,2
hocho_R_8,7,frame_00001.png,frame_00002.png,0,0.631437,0.183944,0.484279,2
hocho_R_8,7,frame_00002.png,frame_00003.png,0,0.673557,0.318969,0.597058,2
hocho_R_8,7,frame_00114.png,frame_00115.png,0,0.667631,0.300993,0.584959,2
hocho_R_8,7,frame_00115.png,frame_00116.png,0,0.641261,0.221872,0.517531,2
hocho_R_8,7,frame_00116.png,frame_00117.png,0,0.648820,0.243268,0.539695,2
hocho_R_12,8,frame_00000.png,frame_00001.png,0,0.762486,0.568714,0.720294,2
hocho_R_12,8,frame_00001.png,frame_00002.png,0,0.733803,0.467821,0.701883,2
hocho_R_12,8,frame_00002.png,frame_00003.png,0,0.798431,0.728830,0.720831,2
hocho_R_12,8,frame_00114.png,frame_00115.png,0,0.772095,0.749896,0.666256,2
hocho_R_12,8,frame_00115.png,frame_00116.png,0,0.710590,0.480277,0.635985,2
