folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,4,,,0,0.790549,,0.811877,frame_00036.png,frame_00039.png,r45_e250_f0.mp4,45 Hz,1/250,蛍光灯なし,59.988 fps,0,rice,R,R,4,,,frame_00116.png,frame_00119.png,,120,2.000411
rice_R_8,,zxing_median_otsu,accum,4,,,0,0.903924,0.860567,0.927313,frame_00044.png,frame_00047.png,,,,,,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k5_i1,frame_00000.png,frame_00003.png,,120,2.000411
rice_R_12,,zxing_gray,accum,4,,,0,0.810850,0.772180,0.940525,frame_00112.png,frame_00115.png,,,,,,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00004.png,frame_00007.png,,120,2.000411
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,0,0.699390,,0.713098,frame_00055.png,frame_00059.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00110.png,frame_00114.png,,120,2.000411
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,0,0.838303,,0.843756,frame_00080.png,frame_00084.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00090.png,frame_00094.png,,120,2.000411
nagaoka_fireworks_R_12,QR未検出,,accum,4,,,0,0.885744,,0.890170,frame_00112.png,frame_00115.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00108.png,frame_00111.png,,120,2.000411
hocho_R_4,QR未検出,,accum,6,,,0,0.730401,,0.759978,frame_00012.png,frame_00017.png,,,,,,6,hocho,R,R,4,,,frame_00114.png,frame_00119.png,,120,2.000411
hocho_R_8,QR未検出,,accum,6,,,0,0.838256,,0.845803,frame_00084.png,frame_00089.png,,,,,,7,hocho,R,R,8,,,frame_00108.png,frame_00113.png,,120,2.000411
hocho_R_12,QR未検出,,accum,6,,,0,0.851447,,0.857253,frame_00030.png,frame_00035.png,,,,,,8,hocho,R,R,12,,,frame_00102.png,frame_00107.png,,120,2.000411
ex_R_4,QR未検出,,accum,6,,,0,0.788720,,0.826840,frame_00102.png,frame_00107.png,,,,,,9,ex,R,R,4,,,frame_00084.png,frame_00089.png,,120,2.000411
ex_R_8,QR未検出,,accum,6,,,0,0.916489,,0.918779,frame_00060.png,frame_00065.png,,,,,,10,ex,R,R,8,,,frame_00114.png,frame_00119.png,,120,2.000411
ex_R_12,QR未検出,,accum,4,,,0,0.932682,,0.939353,frame_00040.png,frame_00043.png,,,,,,11,ex,R,R,12,,,frame_00116.png,frame_00119.png,,120,2.000411
rice_G_4,QR未検出,,accum,6,,,0,0.784247,,0.801505,frame_00102.png,frame_00107.png,,,,,,12,rice,G,G,4,,,frame_00066.png,frame_00071.png,,120,2.000411
rice_G_8,QR未検出,,accum,5,,,0,0.919172,,0.926145,frame_00025.png,frame_00029.png,,,,,,13,rice,G,G,8,,,frame_00115.png,frame_00119.png,,120,2.000411
rice_G_12,,zxing_median_otsu,accum,2,,,0,0.891781,0.886165,0.962764,frame_00086.png,frame_00087.png,,,,,,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k3_i1,frame_00002.png,frame_00003.png,,120,2.000411
nagaoka_fireworks_G_4,QR未検出,,accum,3,,,0,0.706206,,0.734694,frame_00057.png,frame_00059.png,,,,,,15,nagaoka_fireworks,G,G,4,,,frame_00117.png,frame_00119.png,,120,2.000411
