folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
ex_R_12,frame_00000.png,frame_00116.png,ex_R_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.752409,0.720411,0.803955,0.138194,,stat,,std,,12
rice_G_4,frame_00000.png,frame_00116.png,rice_G_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.357170,0.404214,0.575182,0.240257,,stat,,std,,4
rice_G_4,frame_00000.png,frame_00116.png,rice_G_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.212720,0.398127,0.597131,0.138469,,stat,,std,,8
rice_G_4,frame_00000.png,frame_00116.png,rice_G_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.124205,0.395422,0.612814,0.088079,,stat,,std,,12
rice_G_8,frame_00000.png,frame_00116.png,rice_G_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.562964,0.545548,0.670836,0.218655,,stat,,std,,4
rice_G_8,frame_00000.png,frame_00116.png,rice_G_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.383503,0.590144,0.679249,0.117512,,stat,,std,,8
rice_G_8,frame_00000.png,frame_00116.png,rice_G_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.257295,0.634133,0.676229,0.071006,,stat,,std,,12
rice_G_12,frame_00000.png,frame_00116.png,rice_G_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.883375,0.594179,0.738424,0.250151,,stat,,std,,4
rice_G_12,frame_00000.png,frame_00116.png,rice_G_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.851278,0.697611,0.811903,0.142204,,stat,,std,,8
rice_G_12,frame_00000.png,frame_00116.png,rice_G_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.772520,0.780060,0.838217,0.087185,,stat,,std,,12
nagaoka_fireworks_G_4,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.438567,0.432122,0.586624,0.301433,,stat,,std,,4
nagaoka_fireworks_G_4,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.182558,0.403298,0.604875,0.119587,,stat,,std,,8
nagaoka_fireworks_G_4,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.116861,0.411344,0.618381,0.073951,,stat,,std,,12
nagaoka_fireworks_G_8,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.754494,0.546058,0.682925,0.311257,,stat,,std,,4
nagaoka_fireworks_G_8,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.281783,0.499637,0.636534,0.120901,,stat,,std,,8
nagaoka_fireworks_G_8,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.158127,0.470496,0.629477,0.075447,,stat,,std,,12
nagaoka_fireworks_G_12,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.974004,0.586757,0.741329,0.310164,,stat,,std,,4
nagaoka_fireworks_G_12,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.783486,0.718142,0.809615,0.121238,,stat,,std,,8
nagaoka_fireworks_G_12,frame_00000.png,frame_00116.png,nagaoka_fireworks_G_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.552008,0.741212,0.767215,0.075817,,stat,,std,,12
hocho_G_4,frame_00000.png,frame_00116.png,hocho_G_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.355773,0.353579,0.529627,0.372748,,stat,,std,,4
hocho_G_4,frame_00000.png,frame_00116.png,hocho_G_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.092170,0.273391,0.581169,0.159727,,stat,,std,,8
hocho_G_4,frame_00000.png,frame_00116.png,hocho_G_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.044460,0.268014,0.608719,0.090300,,stat,,std,,12
hocho_G_8,frame_00000.png,frame_00116.png,hocho_G_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.447120,0.418909,0.573791,0.367317,,stat,,std,,4
hocho_G_8,frame_00000.png,frame_00116.png,hocho_G_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.112960,0.336243,0.596708,0.154209,,stat,,std,,8
hocho_G_8,frame_00000.png,frame_00116.png,hocho_G_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.054207,0.333373,0.616995,0.087113,,stat,,std,,12
hocho_G_12,frame_00000.png,frame_00116.png,hocho_G_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.721920,0.520901,0.657731,0.376350,,stat,,std,,4
hocho_G_12,frame_00000.png,frame_00116.png,hocho_G_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.343883,0.599756,0.678244,0.158806,,stat,,std,,8
hocho_G_12,frame_00000.png,frame_00116.png,hocho_G_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.143637,0.559556,0.647791,0.089130,,stat,,std,,12
ex_G_4,frame_00000.png,frame_00116.png,ex_G_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.272455,0.414974,0.596118,0.178868,,stat,,std,,4
ex_G_4,frame_00000.png,frame_00116.png,ex_G_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.174097,0.416976,0.611494,0.129981,,stat,,std,,8
ex_G_4,frame_00000.png,frame_00116.png,ex_G_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.152734,0.410997,0.612649,0.120757,,stat,,std,,12
ex_G_8,frame_00000.png,frame_00116.png,ex_G_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.650964,0.582256,0.703506,0.201041,,stat,,std,,4
ex_G_8,frame_00000.png,frame_00116.png,ex_G_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.323936,0.535247,0.652183,0.141153,,stat,,std,,8
ex_G_8,frame_00000.png,frame_00116.png,ex_G_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.287442,0.532834,0.649553,0.131044,,stat,,std,,12
ex_G_12,frame_00000.png,frame_00116.png,ex_G_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.992800,0.630624,0.786110,0.220458,,stat,,std,,4
ex_G_12,frame_00000.png,frame_00116.png,ex_G_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.922860,0.739260,0.853715,0.147285,,stat,,std,,8
ex_G_12,frame_00000.png,frame_00116.png,ex_G_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.851162,0.748540,0.842040,0.134775,,stat,,std,,12
rice_B_4,frame_00000.png,frame_00116.png,rice_B_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.374661,0.422269,0.586568,0.234821,,stat,,std,,4
rice_B_4,frame_00000.png,frame_00116.png,rice_B_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.192426,0.389878,0.597189,0.131847,,stat,,std,,8
rice_B_4,frame_00000.png,frame_00116.png,rice_B_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.111953,0.391839,0.614227,0.082468,,stat,,std,,12
rice_B_8,frame_00000.png,frame_00116.png,rice_B_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.725527,0.576028,0.706265,0.234677,,stat,,std,,4
rice_B_8,frame_00000.png,frame_00116.png,rice_B_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.308655,0.517739,0.644367,0.126330,,stat,,std,,8
rice_B_8,frame_00000.png,frame_00116.png,rice_B_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.190576,0.531524,0.644896,0.078521,,stat,,std,,12
rice_B_12,frame_00000.png,frame_00116.png,rice_B_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.920708,0.571418,0.720299,0.276651,,stat,,std,,4
rice_B_12,frame_00000.png,frame_00116.png,rice_B_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.818164,0.696949,0.804682,0.141440,,stat,,std,,8
rice_B_12,frame_00000.png,frame_00116.png,rice_B_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.675029,0.777111,0.811590,0.082969,,stat,,std,,12
nagaoka_fireworks_B_4,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.412417,0.432786,0.590141,0.291530,,stat,,std,,4
nagaoka_fireworks_B_4,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.184985,0.419629,0.610938,0.113356,,stat,,std,,8
nagaoka_fireworks_B_4,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.119610,0.426562,0.621719,0.071213,,stat,,std,,12
nagaoka_fireworks_B_8,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.740991,0.562027,0.696105,0.293373,,stat,,std,,4
nagaoka_fireworks_B_8,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.306180,0.533928,0.650820,0.115440,,stat,,std,,8
nagaoka_fireworks_B_8,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.186353,0.518046,0.641400,0.074137,,stat,,std,,12
nagaoka_fireworks_B_12,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.968948,0.579317,0.733081,0.327707,,stat,,std,,4
nagaoka_fireworks_B_12,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.799310,0.718464,0.813289,0.126319,,stat,,std,,8
nagaoka_fireworks_B_12,frame_00000.png,frame_00116.png,nagaoka_fireworks_B_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.557407,0.735505,0.766372,0.079915,,stat,,std,,12
hocho_B_4,frame_00000.png,frame_00116.png,hocho_B_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.308155,0.336549,0.527933,0.369851,,stat,,std,,4
hocho_B_4,frame_00000.png,frame_00116.png,hocho_B_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.076321,0.273798,0.590866,0.151240,,stat,,std,,8
hocho_B_4,frame_00000.png,frame_00116.png,hocho_B_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.035406,0.272075,0.615130,0.085072,,stat,,std,,12
hocho_B_8,frame_00000.png,frame_00116.png,hocho_B_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.384341,0.359283,0.527302,0.397406,,stat,,std,,4
hocho_B_8,frame_00000.png,frame_00116.png,hocho_B_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.108915,0.321647,0.592799,0.161649,,stat,,std,,8
hocho_B_8,frame_00000.png,frame_00116.png,hocho_B_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.046381,0.303731,0.614904,0.090084,,stat,,std,,12
