folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,3,,,32,0.638139,,0.638341,frame_00069.png,frame_00071.png,r180_e60_f1.mp4,180 Hz,1/60,蛍光灯あり,58.660 fps,0,rice,R,R,4,,,frame_00114.png,frame_00116.png,,118,2.011579
rice_R_8,QR未検出,,accum,5,,,12,0.652039,,0.662051,frame_00090.png,frame_00094.png,,,,,,1,rice,R,R,8,,,frame_00110.png,frame_00114.png,,118,2.011579
rice_R_12,QR未検出,,accum,5,,,12,0.812927,,0.830649,frame_00040.png,frame_00044.png,,,,,,2,rice,R,R,12,,,frame_00100.png,frame_00104.png,,118,2.011579
nagaoka_fireworks_R_4,QR未検出,,accum,3,,,32,0.638246,,0.638527,frame_00018.png,frame_00020.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00114.png,frame_00116.png,,118,2.011579
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,12,0.639938,,0.656792,frame_00065.png,frame_00069.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00110.png,frame_00114.png,,118,2.011579
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,12,0.755924,,0.774047,frame_00000.png,frame_00004.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00110.png,frame_00114.png,,118,2.011579
hocho_R_4,QR未検出,,accum,3,,,32,0.637971,,0.638324,frame_00066.png,frame_00068.png,,,,,,6,hocho,R,R,4,,,frame_00114.png,frame_00116.png,,118,2.011579
hocho_R_8,QR未検出,,accum,3,,,32,0.638006,,0.638392,frame_00012.png,frame_00014.png,,,,,,7,hocho,R,R,8,,,frame_00114.png,frame_00116.png,,118,2.011579
hocho_R_12,QR未検出,,accum,5,,,12,0.731228,,0.743059,frame_00075.png,frame_00079.png,,,,,,8,hocho,R,R,12,,,frame_00110.png,frame_00114.png,,118,2.011579
ex_R_4,QR未検出,,accum,3,,,32,0.638146,,0.638504,frame_00060.png,frame_00062.png,,,,,,9,ex,R,R,4,,,frame_00114.png,frame_00116.png,,118,2.011579
ex_R_8,QR未検出,,accum,5,,,12,0.647730,,0.658958,frame_00000.png,frame_00004.png,,,,,,10,ex,R,R,8,,,frame_00110.png,frame_00114.png,,118,2.011579
