folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,lockin,,,14.936282,16,0.626573,,0.626573,frame_00000.png,frame_00118.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,59.873 fps,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.987555
rice_R_8,QR未検出,,lockin,,,29.745128,16,0.640999,,0.640999,frame_00000.png,frame_00118.png,,,,,,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.987555
rice_R_12,QR未検出,,lockin,,,9.872564,16,0.637034,,0.637034,frame_00000.png,frame_00118.png,,,,,,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.987555
nagaoka_fireworks_R_4,QR未検出,,lockin,,,14.936282,2,0.622564,,0.622564,frame_00000.png,frame_00118.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.987555
nagaoka_fireworks_R_8,QR未検出,,lockin,,,9.872564,2,0.626547,,0.626547,frame_00000.png,frame_00118.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.987555
nagaoka_fireworks_R_12,QR未検出,,lockin,,,9.872564,2,0.628960,,0.628960,frame_00000.png,frame_00118.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.987555
hocho_R_4,QR未検出,,lockin,,,9.872564,2,0.635517,,0.635517,frame_00000.png,frame_00118.png,,,,,,6,hocho,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.987555
hocho_R_8,QR未検出,,lockin,,,9.872564,2,0.635671,,0.635671,frame_00000.png,frame_00118.png,,,,,,7,hocho,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.987555
hocho_R_12,QR未検出,,lockin,,,9.872564,2,0.636168,,0.636168,frame_00000.png,frame_00118.png,,,,,,8,hocho,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.987555
ex_R_4,QR未検出,,lockin,,,9.872564,2,0.636677,,0.636677,frame_00000.png,frame_00118.png,,,,,,9,ex,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.987555
ex_R_8,QR未検出,,lockin,,,9.872564,2,0.636543,,0.636543,frame_00000.png,frame_00118.png,,,,,,10,ex,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.987555
ex_R_12,QR未検出,,lockin,,,29.745128,16,0.665410,,0.665410,frame_00000.png,frame_00118.png,,,,,,11,ex,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.987555
rice_G_4,QR未検出,,lockin,,,29.745128,16,0.624108,,0.624108,frame_00000.png,frame_00118.png,,,,,,12,rice,G,G,4,,,frame_00000.png,frame_00118.png,,119,1.987555
rice_G_8,QR未検出,,lockin,,,14.936282,16,0.631602,,0.631602,frame_00000.png,frame_00118.png,,,,,,13,rice,G,G,8,,,frame_00000.png,frame_00118.png,,119,1.987555
