folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.636131,0.000646,0.206471,10
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.636151,0.000361,0.144231,10
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.637108,0.001676,0.670520,10
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.636887,0.001195,0.557303,10
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.636527,0.000737,0.331887,10
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.636480,0.001171,0.363772,10
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.636448,0.001180,0.355072,10
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.636919,0.001007,0.598854,10
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.636543,0.000665,0.327014,10
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.636667,0.000906,0.416851,10
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.636508,0.001513,0.395466,10
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.636630,0.001493,0.432961,10
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.634142,0.007452,0.335429,10
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.636445,0.002086,0.405431,10
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.636576,0.000462,0.300940,10
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.636949,0.001816,0.564371,10
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.636697,0.000882,0.431604,10
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.636520,0.000395,0.253870,10
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.637001,0.001262,0.642157,10
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.636662,0.000506,0.364583,10
rice_R_4,0,frame_00098.png,frame_00099.png,0,0.636586,0.000925,0.380198,10
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.636698,0.000597,0.406557,10
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.636774,0.001016,0.483945,10
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.636263,0.000501,0.202335,10
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.636501,0.001768,0.405973,10
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.636898,0.001416,0.553672,10
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.636763,0.001368,0.482993,10
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.635941,0.000896,0.215777,10
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.635411,0.000202,0.047891,10
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.636550,0.000872,0.359127,10
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.636124,0.000641,0.204301,10
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.636691,0.001089,0.440546,10
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.637008,0.001778,0.597087,10
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.636259,0.000621,0.227915,10
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.636940,0.001402,0.580838,10
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.636469,0.001002,0.344371,10
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.636184,0.000829,0.247482,10
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.636438,0.000997,0.333871,10
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.636326,0.000939,0.295455,10
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.636231,0.000294,0.136771,10
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.635349,0.001411,0.207214,8
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.635911,0.001720,0.292383,8
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.635675,0.002977,0.329073,8
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.635921,0.002746,0.347349,8
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.636536,0.004191,0.460317,8
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.636817,0.003208,0.504164,8
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.635769,0.002712,0.328471,8
rice_R_8,1,frame_00007.png,frame_00008.png,0,0.636653,0.003478,0.472823,8
rice_R_8,1,frame_00008.png,frame_00009.png,0,0.635930,0.002361,0.331978,8
rice_R_8,1,frame_00009.png,frame_00010.png,0,0.636121,0.002163,0.349416,8
rice_R_8,1,frame_00010.png,frame_00011.png,0,0.636488,0.003073,0.439092,8
rice_R_8,1,frame_00011.png,frame_00012.png,0,0.636599,0.003733,0.465745,8
rice_R_8,1,frame_00012.png,frame_00013.png,0,0.632613,0.018643,0.381958,8
rice_R_8,1,frame_00013.png,frame_00014.png,0,0.635806,0.003218,0.351025,8
rice_R_8,1,frame_00014.png,frame_00015.png,0,0.635236,0.002067,0.245003,8
rice_R_8,1,frame_00015.png,frame_00016.png,0,0.635767,0.002650,0.325636,8
rice_R_8,1,frame_00016.png,frame_00017.png,0,0.635419,0.001840,0.246134,8
rice_R_8,1,frame_00017.png,frame_00018.png,0,0.635376,0.002659,0.287950,8
rice_R_8,1,frame_00018.png,frame_00019.png,0,0.636217,0.002727,0.386612,8
rice_R_8,1,frame_00019.png,frame_00020.png,0,0.636236,0.003020,0.398095,8
rice_R_8,1,frame_00098.png,frame_00099.png,0,0.635974,0.002120,0.325685,8
rice_R_8,1,frame_00099.png,frame_00100.png,0,0.636914,0.003618,0.522981,8
rice_R_8,1,frame_00100.png,frame_00101.png,0,0.636802,0.004620,0.500522,8
rice_R_8,1,frame_00101.png,frame_00102.png,0,0.636021,0.004008,0.394687,8
rice_R_8,1,frame_00102.png,frame_00103.png,0,0.635647,0.002818,0.320022,8
rice_R_8,1,frame_00103.png,frame_00104.png,0,0.636658,0.002332,0.461832,8
rice_R_8,1,frame_00104.png,frame_00105.png,0,0.636341,0.002081,0.384000,8
rice_R_8,1,frame_00105.png,frame_00106.png,0,0.636761,0.004716,0.494694,8
rice_R_8,1,frame_00106.png,frame_00107.png,0,0.636366,0.003493,0.427225,8
rice_R_8,1,frame_00107.png,frame_00108.png,0,0.636030,0.002688,0.358842,8
rice_R_8,1,frame_00108.png,frame_00109.png,0,0.636133,0.003025,0.383863,8
rice_R_8,1,frame_00109.png,frame_00110.png,0,0.823551,0.540772,0.953139,8
rice_R_8,1,frame_00110.png,frame_00111.png,0,0.772436,0.392595,0.953504,8
rice_R_8,1,frame_00111.png,frame_00112.png,0,0.636653,0.002828,0.466985,8
rice_R_8,1,frame_00112.png,frame_00113.png,0,0.636074,0.002770,0.367647,8
rice_R_8,1,frame_00113.png,frame_00114.png,0,0.635598,0.002548,0.303326,8
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.635208,0.001676,0.216822,8
rice_R_8,1,frame_00115.png,frame_00116.png,0,0.635589,0.002645,0.306875,8
rice_R_8,1,frame_00116.png,frame_00117.png,0,0.635162,0.001835,0.224514,8
rice_R_8,1,frame_00117.png,frame_00118.png,0,0.636184,0.003661,0.406200,8
rice_R_12,2,frame_00000.png,frame_00001.png,0,0.636968,0.001917,0.569385,10
rice_R_12,2,frame_00001.png,frame_00002.png,0,0.636348,0.000689,0.263352,10
rice_R_12,2,frame_00002.png,frame_00003.png,0,0.636361,0.001190,0.331989,10
rice_R_12,2,frame_00003.png,frame_00004.png,0,0.636471,0.001580,0.389087,10
rice_R_12,2,frame_00004.png,frame_00005.png,0,0.636893,0.001281,0.556485,10
rice_R_12,2,frame_00005.png,frame_00006.png,0,0.636828,0.000910,0.523546,10
rice_R_12,2,frame_00006.png,frame_00007.png,0,0.636581,0.000949,0.380309,10
rice_R_12,2,frame_00007.png,frame_00008.png,0,0.636506,0.001831,0.409924,10
rice_R_12,2,frame_00008.png,frame_00009.png,0,0.636856,0.001387,0.530387,10
rice_R_12,2,frame_00009.png,frame_00010.png,0,0.636518,0.000684,0.319820,10
rice_R_12,2,frame_00010.png,frame_00011.png,0,0.636516,0.001036,0.363790,10
rice_R_12,2,frame_00011.png,frame_00012.png,0,0.636719,0.002216,0.476684,10
rice_R_12,2,frame_00012.png,frame_00013.png,0,0.636355,0.001349,0.344403,10
rice_R_12,2,frame_00013.png,frame_00014.png,0,0.635755,0.009322,0.433274,10
rice_R_12,2,frame_00014.png,frame_00015.png,0,0.637165,0.003758,0.577778,10
rice_R_12,2,frame_00015.png,frame_00016.png,0,0.636823,0.001667,0.510324,10
rice_R_12,2,frame_00016.png,frame_00017.png,0,0.636508,0.000785,0.331301,10
rice_R_12,2,frame_00017.png,frame_00018.png,0,0.636770,0.001045,0.482222,10
rice_R_12,2,frame_00018.png,frame_00019.png,0,0.636674,0.001065,0.430799,10
rice_R_12,2,frame_00019.png,frame_00020.png,0,0.636550,0.001898,0.423656,10
rice_R_12,2,frame_00098.png,frame_00099.png,0,0.636578,0.001320,0.406528,10
rice_R_12,2,frame_00099.png,frame_00100.png,0,0.636777,0.001754,0.491892,10
rice_R_12,2,frame_00100.png,frame_00101.png,0,0.636319,0.000886,0.286604,10
rice_R_12,2,frame_00101.png,frame_00102.png,0,0.636646,0.000954,0.409938,10
rice_R_12,2,frame_00102.png,frame_00103.png,0,0.636737,0.001069,0.463466,10
rice_R_12,2,frame_00103.png,frame_00104.png,0,0.636539,0.000886,0.356589,10
rice_R_12,2,frame_00104.png,frame_00105.png,0,0.637022,0.002216,0.580808,10
rice_R_12,2,frame_00105.png,frame_00106.png,0,0.637115,0.001739,0.667283,10
rice_R_12,2,frame_00106.png,frame_00107.png,0,0.636712,0.000674,0.425532,10
rice_R_12,2,frame_00107.png,frame_00108.png,0,0.636669,0.001267,0.438333,10
rice_R_12,2,frame_00108.png,frame_00109.png,0,0.636590,0.001807,0.431530,10
rice_R_12,2,frame_00109.png,frame_00110.png,0,0.636768,0.001354,0.485320,10
rice_R_12,2,frame_00110.png,frame_00111.png,0,0.637102,0.002086,0.625723,10
rice_R_12,2,frame_00111.png,frame_00112.png,0,0.637258,0.002332,0.686525,10
rice_R_12,2,frame_00112.png,frame_00113.png,0,0.636775,0.000684,0.478114,10
rice_R_12,2,frame_00113.png,frame_00114.png,0,0.637342,0.002693,0.692689,10
rice_R_12,2,frame_00114.png,frame_00115.png,0,0.637501,0.002890,0.751880,10
rice_R_12,2,frame_00115.png,frame_00116.png,0,0.636217,0.001118,0.291457,10
rice_R_12,2,frame_00116.png,frame_00117.png,0,0.636539,0.000910,0.359316,10
rice_R_12,2,frame_00117.png,frame_00118.png,0,0.636326,0.000699,0.258929,10
nagaoka_fireworks_R_4,3,frame_00000.png,frame_00001.png,0,0.635913,0.008825,0.439329,10
nagaoka_fireworks_R_4,3,frame_00001.png,frame_00002.png,0,0.634929,0.007472,0.371942,10
nagaoka_fireworks_R_4,3,frame_00002.png,frame_00003.png,0,0.636175,0.005559,0.433183,10
nagaoka_fireworks_R_4,3,frame_00003.png,frame_00004.png,0,0.635542,0.004702,0.365543,10
nagaoka_fireworks_R_4,3,frame_00004.png,frame_00005.png,0,0.635584,0.005901,0.389631,10
nagaoka_fireworks_R_4,3,frame_00005.png,frame_00006.png,0,0.635958,0.006229,0.421722,10
nagaoka_fireworks_R_4,3,frame_00006.png,frame_00007.png,0,0.635148,0.002529,0.263422,10
nagaoka_fireworks_R_4,3,frame_00007.png,frame_00008.png,0,0.635383,0.004422,0.347070,10
nagaoka_fireworks_R_4,3,frame_00008.png,frame_00009.png,0,0.634921,0.005179,0.333540,10
nagaoka_fireworks_R_4,3,frame_00009.png,frame_00010.png,0,0.636243,0.006499,0.447430,10
nagaoka_fireworks_R_4,3,frame_00010.png,frame_00011.png,0,0.636308,0.006479,0.452862,10
nagaoka_fireworks_R_4,3,frame_00011.png,frame_00012.png,0,0.633834,0.004384,0.258964,10
nagaoka_fireworks_R_4,3,frame_00012.png,frame_00013.png,0,0.615984,0.073956,0.360376,10
nagaoka_fireworks_R_4,3,frame_00013.png,frame_00014.png,0,0.635851,0.012294,0.452081,10
nagaoka_fireworks_R_4,3,frame_00014.png,frame_00015.png,0,0.635685,0.007891,0.418712,10
nagaoka_fireworks_R_4,3,frame_00015.png,frame_00016.png,0,0.635521,0.004841,0.366788,10
nagaoka_fireworks_R_4,3,frame_00016.png,frame_00017.png,0,0.635640,0.004254,0.363674,10
nagaoka_fireworks_R_4,3,frame_00017.png,frame_00018.png,0,0.634585,0.005309,0.317671,10
nagaoka_fireworks_R_4,3,frame_00018.png,frame_00019.png,0,0.636098,0.005501,0.425484,10
nagaoka_fireworks_R_4,3,frame_00019.png,frame_00020.png,0,0.635493,0.003179,0.319458,10
nagaoka_fireworks_R_4,3,frame_00098.png,frame_00099.png,0,0.634186,0.004707,0.283435,10
nagaoka_fireworks_R_4,3,frame_00099.png,frame_00100.png,0,0.635185,0.005188,0.350130,10
nagaoka_fireworks_R_4,3,frame_00100.png,frame_00101.png,0,0.634572,0.007260,0.351610,10
nagaoka_fireworks_R_4,3,frame_00101.png,frame_00102.png,0,0.636166,0.007086,0.445353,10
nagaoka_fireworks_R_4,3,frame_00102.png,frame_00103.png,0,0.635572,0.005367,0.380335,10
nagaoka_fireworks_R_4,3,frame_00103.png,frame_00104.png,0,0.635591,0.003690,0.344734,10
nagaoka_fireworks_R_4,3,frame_00104.png,frame_00105.png,0,0.635507,0.006542,0.393167,10
nagaoka_fireworks_R_4,3,frame_00105.png,frame_00106.png,0,0.635635,0.004947,0.377712,10
nagaoka_fireworks_R_4,3,frame_00106.png,frame_00107.png,0,0.635426,0.003733,0.332048,10
nagaoka_fireworks_R_4,3,frame_00107.png,frame_00108.png,0,0.634618,0.005232,0.317730,10
nagaoka_fireworks_R_4,3,frame_00108.png,frame_00109.png,0,0.636016,0.004302,0.399910,10
nagaoka_fireworks_R_4,3,frame_00109.png,frame_00110.png,0,0.634740,0.005270,0.325208,10
nagaoka_fireworks_R_4,3,frame_00110.png,frame_00111.png,0,0.635488,0.005713,0.380006,10
nagaoka_fireworks_R_4,3,frame_00111.png,frame_00112.png,0,0.635064,0.004225,0.319490,10
nagaoka_fireworks_R_4,3,frame_00112.png,frame_00113.png,0,0.634980,0.004263,0.315059,10
nagaoka_fireworks_R_4,3,frame_00113.png,frame_00114.png,0,0.635258,0.005270,0.356584,10
nagaoka_fireworks_R_4,3,frame_00114.png,frame_00115.png,0,0.635500,0.004085,0.347826,10
nagaoka_fireworks_R_4,3,frame_00115.png,frame_00116.png,0,0.637053,0.007125,0.525960,10
nagaoka_fireworks_R_4,3,frame_00116.png,frame_00117.png,0,0.634179,0.004981,0.290042,10
nagaoka_fireworks_R_4,3,frame_00117.png,frame_00118.png,0,0.634735,0.005622,0.332195,10
nagaoka_fireworks_R_8,4,frame_00000.png,frame_00001.png,0,0.634924,0.003151,0.274905,10
nagaoka_fireworks_R_8,4,frame_00001.png,frame_00002.png,0,0.635341,0.004841,0.353500,10
nagaoka_fireworks_R_8,4,frame_00002.png,frame_00003.png,0,0.636474,0.005983,0.465343,10
nagaoka_fireworks_R_8,4,frame_00003.png,frame_00004.png,0,0.635017,0.004726,0.329195,10
nagaoka_fireworks_R_8,4,frame_00004.png,frame_00005.png,0,0.633958,0.003232,0.226307,10
nagaoka_fireworks_R_8,4,frame_00005.png,frame_00006.png,0,0.634805,0.004986,0.322530,10
nagaoka_fireworks_R_8,4,frame_00006.png,frame_00007.png,0,0.635731,0.005473,0.394171,10
nagaoka_fireworks_R_8,4,frame_00007.png,frame_00008.png,0,0.635335,0.007515,0.394338,10
nagaoka_fireworks_R_8,4,frame_00008.png,frame_00009.png,0,0.633566,0.004620,0.254714,10
nagaoka_fireworks_R_8,4,frame_00009.png,frame_00010.png,0,0.635444,0.005516,0.373695,10
nagaoka_fireworks_R_8,4,frame_00010.png,frame_00011.png,0,0.635477,0.005935,0.382728,10
nagaoka_fireworks_R_8,4,frame_00011.png,frame_00012.png,0,0.634919,0.004996,0.329416,10
nagaoka_fireworks_R_8,4,frame_00012.png,frame_00013.png,0,0.615828,0.079703,0.367055,10
nagaoka_fireworks_R_8,4,frame_00013.png,frame_00014.png,0,0.633629,0.007640,0.318282,10
nagaoka_fireworks_R_8,4,frame_00014.png,frame_00015.png,0,0.634894,0.006036,0.348637,10
nagaoka_fireworks_R_8,4,frame_00015.png,frame_00016.png,0,0.635433,0.006152,0.383023,10
nagaoka_fireworks_R_8,4,frame_00016.png,frame_00017.png,0,0.636355,0.006060,0.454316,10
nagaoka_fireworks_R_8,4,frame_00017.png,frame_00018.png,0,0.635624,0.004620,0.370413,10
nagaoka_fireworks_R_8,4,frame_00018.png,frame_00019.png,0,0.635425,0.004851,0.359771,10
nagaoka_fireworks_R_8,4,frame_00019.png,frame_00020.png,0,0.635909,0.005174,0.404367,10
nagaoka_fireworks_R_8,4,frame_00098.png,frame_00099.png,0,0.635096,0.005304,0.346772,10
nagaoka_fireworks_R_8,4,frame_00099.png,frame_00100.png,0,0.634653,0.003782,0.280758,10
nagaoka_fireworks_R_8,4,frame_00100.png,frame_00101.png,0,0.635040,0.003695,0.302087,10
nagaoka_fireworks_R_8,4,frame_00101.png,frame_00102.png,0,0.634453,0.004307,0.285806,10
nagaoka_fireworks_R_8,4,frame_00102.png,frame_00103.png,0,0.635272,0.005102,0.354181,10
nagaoka_fireworks_R_8,4,frame_00103.png,frame_00104.png,0,0.635687,0.005039,0.383572,10
nagaoka_fireworks_R_8,4,frame_00104.png,frame_00105.png,0,0.635152,0.004336,0.328347,10
nagaoka_fireworks_R_8,4,frame_00105.png,frame_00106.png,0,0.635230,0.006277,0.372073,10
nagaoka_fireworks_R_8,4,frame_00106.png,frame_00107.png,0,0.635124,0.006614,0.370780,10
nagaoka_fireworks_R_8,4,frame_00107.png,frame_00108.png,0,0.636439,0.006388,0.464123,10
nagaoka_fireworks_R_8,4,frame_00108.png,frame_00109.png,0,0.635250,0.005728,0.364389,10
nagaoka_fireworks_R_8,4,frame_00109.png,frame_00110.png,0,0.635762,0.005376,0.395184,10
nagaoka_fireworks_R_8,4,frame_00110.png,frame_00111.png,0,0.634266,0.005501,0.306084,10
nagaoka_fireworks_R_8,4,frame_00111.png,frame_00112.png,0,0.636366,0.005477,0.451012,10
nagaoka_fireworks_R_8,4,frame_00112.png,frame_00113.png,0,0.635159,0.004711,0.338057,10
nagaoka_fireworks_R_8,4,frame_00113.png,frame_00114.png,0,0.634662,0.005680,0.329422,10
nagaoka_fireworks_R_8,4,frame_00114.png,frame_00115.png,0,0.634326,0.004750,0.291285,10
nagaoka_fireworks_R_8,4,frame_00115.png,frame_00116.png,0,0.635690,0.006344,0.403122,10
nagaoka_fireworks_R_8,4,frame_00116.png,frame_00117.png,0,0.634420,0.004456,0.288252,10
nagaoka_fireworks_R_8,4,frame_00117.png,frame_00118.png,0,0.635178,0.003420,0.302643,10
nagaoka_fireworks_R_12,5,frame_00000.png,frame_00001.png,0,0.635248,0.006128,0.370845,10
