folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,2,0.699508,,0.817758,frame_00092.png,frame_00093.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,58.830 fps,0,rice,R,R,4,,,frame_00114.png,frame_00115.png,,117,1.988774
rice_R_8,QR未検出,,pair,,,,2,0.783304,,0.863368,frame_00001.png,frame_00002.png,,,,,,1,rice,R,R,8,,,frame_00110.png,frame_00111.png,,117,1.988774
rice_R_12,,zxing_gray,pair,,,,6,0.858303,0.930240,0.936735,frame_00048.png,frame_00049.png,,,,,,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00030.png,frame_00031.png,,117,1.988774
nagaoka_fireworks_R_4,QR未検出,,pair,,,,2,0.673575,,0.738888,frame_00052.png,frame_00053.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00113.png,frame_00114.png,,117,1.988774
nagaoka_fireworks_R_8,QR未検出,,pair,,,,4,0.748799,,0.834087,frame_00105.png,frame_00106.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.988774
nagaoka_fireworks_R_12,QR未検出,,pair,,,,6,0.837357,,0.896264,frame_00052.png,frame_00053.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00110.png,frame_00111.png,,117,1.988774
hocho_R_4,QR未検出,,pair,,,,2,0.668403,,0.734290,frame_00114.png,frame_00115.png,,,,,,6,hocho,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.988774
hocho_R_8,QR未検出,,pair,,,,2,0.731052,,0.807268,frame_00063.png,frame_00064.png,,,,,,7,hocho,R,R,8,,,frame_00113.png,frame_00114.png,,117,1.988774
hocho_R_12,QR未検出,,pair,,,,6,0.806129,,0.867366,frame_00115.png,frame_00116.png,,,,,,8,hocho,R,R,12,,,frame_00110.png,frame_00111.png,,117,1.988774
ex_R_4,QR未検出,,pair,,,,2,0.755407,,0.862189,frame_00074.png,frame_00075.png,,,,,,9,ex,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.988774
ex_R_8,,zxing_median_otsu,pair,,,,4,0.824808,0.912200,0.918955,frame_00021.png,frame_00022.png,,,,,,10,ex,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k5_i1,frame_00019.png,frame_00020.png,,117,1.988774
ex_R_12,,zxing_gray,pair,,,,8,0.890668,0.935470,0.945914,frame_00010.png,frame_00011.png,,,,,,11,ex,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00011.png,frame_00012.png,,117,1.988774
rice_G_4,QR未検出,,pair,,,,2,0.688846,,0.805409,frame_00037.png,frame_00038.png,,,,,,12,rice,G,G,4,,,frame_00113.png,frame_00114.png,,117,1.988774
rice_G_8,QR未検出,,pair,,,,2,0.770592,,0.871735,frame_00093.png,frame_00094.png,,,,,,13,rice,G,G,8,,,frame_00114.png,frame_00115.png,,117,1.988774
rice_G_12,,zxing_gray,pair,,,,6,0.856024,0.931587,0.936286,frame_00074.png,frame_00075.png,,,,,,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00024.png,frame_00025.png,,117,1.988774
nagaoka_fireworks_G_4,QR未検出,,pair,,,,2,0.673949,,0.733749,frame_00098.png,frame_00099.png,,,,,,15,nagaoka_fireworks,G,G,4,,,frame_00110.png,frame_00111.png,,117,1.988774
nagaoka_fireworks_G_8,QR未検出,,pair,,,,4,0.746115,,0.836915,frame_00099.png,frame_00100.png,,,,,,16,nagaoka_fireworks,G,G,8,,,frame_00115.png,frame_00116.png,,117,1.988774
nagaoka_fireworks_G_12,,zxing_median_otsu,pair,,,,6,0.833955,0.898167,0.910408,frame_00040.png,frame_00041.png,,,,,,17,nagaoka_fireworks,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k7_i1,frame_00036.png,frame_00037.png,,117,1.988774
hocho_G_4,QR未検出,,pair,,,,4,0.648768,,0.680148,frame_00007.png,frame_00008.png,,,,,,18,hocho,G,G,4,,,frame_00107.png,frame_00108.png,,117,1.988774
hocho_G_8,QR未検出,,pair,,,,2,0.711465,,0.782890,frame_00007.png,frame_00008.png,,,,,,19,hocho,G,G,8,,,frame_00102.png,frame_00103.png,,117,1.988774
hocho_G_12,,zxing_median_otsu,pair,,,,4,0.821432,0.886894,0.904083,frame_00002.png,frame_00003.png,,,,,,20,hocho,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k5_i1,frame_00001.png,frame_00002.png,,117,1.988774
ex_G_4,QR未検出,,pair,,,,2,0.741317,,0.848157,frame_00066.png,frame_00067.png,,,,,,21,ex,G,G,4,,,frame_00115.png,frame_00116.png,,117,1.988774
ex_G_8,,zxing_median_otsu,pair,,,,4,0.817844,0.915013,0.921702,frame_00072.png,frame_00073.png,,,,,,22,ex,G,G,8,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k3_i1,frame_00017.png,frame_00018.png,,117,1.988774
