folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.666497,0.684867,0.775795,0.213446,,accum,5,,,8,accum:accum::5:None:8:None:binary:2
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.662535,0.685367,0.775293,0.217145,,accum,5,,,8,accum:accum::5:None:8:None:binary:13
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.675315,0.683230,0.776635,0.215057,,accum,5,,,8,accum:accum::5:None:8:None:binary:4
rice_R_4,frame_00025.png,frame_00029.png,rice_R_4/rgb_max_accum_n5_th8/00025-00029-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.678147,0.695222,0.783163,0.207684,,accum,5,,,8,accum:accum::5:None:8:None:binary:5
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.649261,0.677348,0.768851,0.215305,,accum,5,,,8,accum:accum::5:None:8:None:binary:10
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.700444,0.657943,0.767556,0.239317,,accum,5,,,8,accum:accum::5:None:8:None:binary:12
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.658124,0.687311,0.775409,0.216826,,accum,5,,,8,accum:accum::5:None:8:None:binary:8
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.662585,0.692530,0.778805,0.212213,,accum,5,,,8,accum:accum::5:None:8:None:binary:9
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.680281,0.684972,0.778455,0.221000,,accum,5,,,8,accum:accum::5:None:8:None:binary:3
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.690252,0.664718,0.769588,0.229802,,accum,5,,,8,accum:accum::5:None:8:None:binary:0
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.669105,0.673012,0.770261,0.219725,,accum,5,,,8,accum:accum::5:None:8:None:binary:14
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.647567,0.667111,0.763402,0.219920,,accum,5,,,8,accum:accum::5:None:8:None:binary:1
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.641567,0.669042,0.763322,0.219905,,accum,5,,,8,accum:accum::5:None:8:None:binary:7
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.892028,0.578007,0.734104,0.381091,,accum,5,,,8,accum:accum::5:None:8:None:binary:11
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.683643,0.646820,0.758474,0.235320,,accum,5,,,8,accum:accum::5:None:8:None:binary:15
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.643600,0.681498,0.769840,0.221338,,accum,5,,,8,accum:accum::5:None:8:None:binary:6
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.742270,0.662923,0.777557,0.237362,,accum,5,,,8,accum:accum::5:None:8:None:binary:22
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.885558,0.548690,0.704823,0.401204,,accum,5,,,8,accum:accum::5:None:8:None:binary:23
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.665927,0.678524,0.772504,0.217368,,accum,5,,,8,accum:accum::5:None:8:None:binary:16
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.703262,0.672519,0.776144,0.229446,,accum,5,,,8,accum:accum::5:None:8:None:binary:17
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.601785,0.657692,0.750845,0.227453,,accum,5,,,8,accum:accum::5:None:8:None:binary:21
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.660946,0.667129,0.765759,0.224738,,accum,5,,,8,accum:accum::5:None:8:None:binary:18
rice_R_4,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.696957,0.676966,0.777395,0.221354,,accum,5,,,8,accum:accum::5:None:8:None:binary:19
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.638030,0.683841,0.769924,0.213400,,accum,5,,,8,accum:accum::5:None:8:None:binary:20
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.044868,0.572987,0.653784,0.028005,,accum,5,,,16,accum:accum::5:None:16:None:binary:1
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.056009,0.663608,0.659453,0.027205,,accum,5,,,16,accum:accum::5:None:16:None:binary:0
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.047017,0.593791,0.654982,0.027377,,accum,5,,,16,accum:accum::5:None:16:None:binary:2
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.044903,0.588220,0.654498,0.025890,,accum,5,,,16,accum:accum::5:None:16:None:binary:4
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.052362,0.617547,0.656762,0.025582,,accum,5,,,16,accum:accum::5:None:16:None:binary:3
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.048321,0.605446,0.655675,0.026881,,accum,5,,,16,accum:accum::5:None:16:None:binary:6
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.059661,0.645967,0.659224,0.027201,,accum,5,,,16,accum:accum::5:None:16:None:binary:5
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.050229,0.601568,0.655721,0.026515,,accum,5,,,16,accum:accum::5:None:16:None:binary:7
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.056349,0.632976,0.658072,0.028510,,accum,5,,,16,accum:accum::5:None:16:None:binary:8
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.055085,0.627940,0.657642,0.025568,,accum,5,,,16,accum:accum::5:None:16:None:binary:10
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.132392,0.671890,0.673504,0.050827,,accum,5,,,16,accum:accum::5:None:16:None:binary:11
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.056079,0.613522,0.657049,0.028280,,accum,5,,,16,accum:accum::5:None:16:None:binary:13
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.053501,0.617056,0.656890,0.026532,,accum,5,,,16,accum:accum::5:None:16:None:binary:12
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.055450,0.617847,0.657189,0.026800,,accum,5,,,16,accum:accum::5:None:16:None:binary:9
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.048186,0.585326,0.654701,0.026448,,accum,5,,,16,accum:accum::5:None:16:None:binary:16
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.048081,0.593451,0.655084,0.026921,,accum,5,,,16,accum:accum::5:None:16:None:binary:15
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.065187,0.668545,0.661292,0.024380,,accum,5,,,16,accum:accum::5:None:16:None:binary:17
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.055385,0.665746,0.659439,0.027975,,accum,5,,,16,accum:accum::5:None:16:None:binary:18
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.053661,0.604616,0.656284,0.027288,,accum,5,,,16,accum:accum::5:None:16:None:binary:20
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.049635,0.602012,0.655672,0.027229,,accum,5,,,16,accum:accum::5:None:16:None:binary:21
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.125713,0.642389,0.669298,0.051775,,accum,5,,,16,accum:accum::5:None:16:None:binary:23
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.055015,0.589129,0.655610,0.028721,,accum,5,,,16,accum:accum::5:None:16:None:binary:22
