folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,60.004 fps,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_R_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_R_12,QR未検出,,stat,,var,,1,0.859214,,0.859214,frame_00000.png,frame_00119.png,,,,,,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_R_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_R_8,QR未検出,,stat,,var,,2,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_R_12,QR未検出,,stat,,var,,1,0.832835,,0.832835,frame_00000.png,frame_00119.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_R_4,QR未検出,,stat,,var,,1,0.637585,,0.637585,frame_00000.png,frame_00119.png,,,,,,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_R_8,QR未検出,,stat,,var,,1,0.637662,,0.637662,frame_00000.png,frame_00119.png,,,,,,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_R_12,QR未検出,,stat,,var,,1,0.799337,,0.799337,frame_00000.png,frame_00119.png,,,,,,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_R_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_R_8,QR未検出,,stat,,var,,1,0.637617,,0.637617,frame_00000.png,frame_00119.png,,,,,,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_R_12,QR未検出,,stat,,var,,1,0.882998,,0.882998,frame_00000.png,frame_00119.png,,,,,,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_G_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_G_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_G_12,QR未検出,,stat,,var,,1,0.851677,,0.851677,frame_00000.png,frame_00119.png,,,,,,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_G_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_G_8,QR未検出,,stat,,var,,1,0.637673,,0.637673,frame_00000.png,frame_00119.png,,,,,,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_G_12,QR未検出,,stat,,var,,1,0.834026,,0.834026,frame_00000.png,frame_00119.png,,,,,,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_G_4,QR未検出,,stat,,var,,4,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,18,hocho,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_G_8,QR未検出,,stat,,var,,1,0.637713,,0.637713,frame_00000.png,frame_00119.png,,,,,,19,hocho,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_G_12,QR未検出,,stat,,var,,1,0.769432,,0.769432,frame_00000.png,frame_00119.png,,,,,,20,hocho,G,G,12,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_G_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,21,ex,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_G_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,22,ex,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_G_12,QR未検出,,stat,,var,,1,0.891380,,0.891380,frame_00000.png,frame_00119.png,,,,,,23,ex,G,G,12,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_B_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,24,rice,B,B,4,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_B_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,25,rice,B,B,8,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_B_12,QR未検出,,stat,,var,,1,0.848169,,0.848169,frame_00000.png,frame_00119.png,,,,,,26,rice,B,B,12,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_B_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,27,nagaoka_fireworks,B,B,4,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_B_8,QR未検出,,stat,,var,,1,0.642822,,0.642822,frame_00000.png,frame_00119.png,,,,,,28,nagaoka_fireworks,B,B,8,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_B_12,QR未検出,,stat,,var,,1,0.852945,,0.852945,frame_00000.png,frame_00119.png,,,,,,29,nagaoka_fireworks,B,B,12,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_B_4,QR未検出,,stat,,var,,2,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,30,hocho,B,B,4,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_B_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,31,hocho,B,B,8,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_B_12,QR未検出,,stat,,var,,1,0.753972,,0.753972,frame_00000.png,frame_00119.png,,,,,,32,hocho,B,B,12,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_B_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,33,ex,B,B,4,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_B_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,34,ex,B,B,8,,,frame_00000.png,frame_00119.png,,120,1.999881
ex_B_12,QR未検出,,stat,,var,,1,0.837652,,0.837652,frame_00000.png,frame_00119.png,,,,,,35,ex,B,B,12,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_I_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,36,rice,min,I,4,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_I_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,37,rice,min,I,8,,,frame_00000.png,frame_00119.png,,120,1.999881
rice_I_12,QR未検出,,stat,,var,,1,0.827174,,0.827174,frame_00000.png,frame_00119.png,,,,,,38,rice,min,I,12,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_I_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,39,nagaoka_fireworks,min,I,4,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_I_8,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,40,nagaoka_fireworks,min,I,8,,,frame_00000.png,frame_00119.png,,120,1.999881
nagaoka_fireworks_I_12,QR未検出,,stat,,var,,1,0.764263,,0.764263,frame_00000.png,frame_00119.png,,,,,,41,nagaoka_fireworks,min,I,12,,,frame_00000.png,frame_00119.png,,120,1.999881
hocho_I_4,QR未検出,,stat,,var,,1,0.637493,,0.637493,frame_00000.png,frame_00119.png,,,,,,42,hocho,min,I,4,,,frame_00000.png,frame_00119.png,,120,1.999881
