folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,pair,1,0,QR未検出,,pair,binary,,,,12,,20,0.652454,,0.652823,frame_00004.png,frame_00005.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,0,rice,R,R,4,,,frame_00118.png,frame_00119.png,,120,2.000402
rice_R_4,pair,0,0,QR未検出,,pair,binary,,,,8,,20,0.651896,,0.652682,frame_00004.png,frame_00005.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,0,rice,R,R,4,,,frame_00118.png,frame_00119.png,,120,2.000402
rice_R_4,pair,0,0,QR未検出,,pair,binary,,,,4,,20,0.647967,,0.651996,frame_00112.png,frame_00113.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,0,rice,R,R,4,,,frame_00116.png,frame_00117.png,,120,2.000402
rice_R_8,pair,1,0,QR未検出,,pair,binary,,,,4,,20,0.656322,,0.682101,frame_00118.png,frame_00119.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,1,rice,R,R,8,,,frame_00117.png,frame_00118.png,,120,2.000402
rice_R_8,pair,0,0,QR未検出,,pair,binary,,,,12,,20,0.652414,,0.652711,frame_00117.png,frame_00118.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,1,rice,R,R,8,,,frame_00118.png,frame_00119.png,,120,2.000402
rice_R_8,pair,0,0,QR未検出,,pair,binary,,,,8,,20,0.652067,,0.652764,frame_00118.png,frame_00119.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,1,rice,R,R,8,,,frame_00118.png,frame_00119.png,,120,2.000402
rice_R_12,pair,1,0,QR未検出,,pair,binary,,,,4,,20,0.828637,,0.909997,frame_00111.png,frame_00112.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,2,rice,R,R,12,,,frame_00115.png,frame_00116.png,,120,2.000402
rice_R_12,pair,0,0,QR未検出,,pair,binary,,,,8,,20,0.757079,,0.849374,frame_00117.png,frame_00118.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,2,rice,R,R,12,,,frame_00115.png,frame_00116.png,,120,2.000402
rice_R_12,pair,0,0,QR未検出,,pair,binary,,,,12,,20,0.682752,,0.743997,frame_00117.png,frame_00118.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,2,rice,R,R,12,,,frame_00118.png,frame_00119.png,,120,2.000402
nagaoka_fireworks_R_4,pair,1,0,QR未検出,,pair,binary,,,,12,,20,0.652424,,0.653016,frame_00009.png,frame_00010.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,59.988 fps,90,60,1,3,nagaoka_fireworks,R,R,4,,,frame_00117.png,frame_00118.png,,120,2.000402
