folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,12,0.635452,,0.635951,frame_00008.png,frame_00009.png,r90_e60_f1.mp4,90 Hz,1/60,蛍光灯あり,58.696 fps,0,rice,R,R,4,,,frame_00116.png,frame_00117.png,,118,2.010349
rice_R_8,QR未検出,,pair,,,,4,0.640255,,0.660914,frame_00018.png,frame_00019.png,,,,,,1,rice,R,R,8,,,frame_00116.png,frame_00117.png,,118,2.010349
rice_R_12,QR未検出,,pair,,,,4,0.801838,,0.890983,frame_00005.png,frame_00006.png,,,,,,2,rice,R,R,12,,,frame_00115.png,frame_00116.png,,118,2.010349
nagaoka_fireworks_R_4,QR未検出,,pair,,,,12,0.634991,,0.636194,frame_00018.png,frame_00019.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00116.png,frame_00117.png,,118,2.010349
nagaoka_fireworks_R_8,QR未検出,,pair,,,,4,0.639039,,0.668444,frame_00010.png,frame_00011.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00116.png,frame_00117.png,,118,2.010349
nagaoka_fireworks_R_12,QR未検出,,pair,,,,4,0.755896,,0.825400,frame_00114.png,frame_00115.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00116.png,frame_00117.png,,118,2.010349
hocho_R_4,QR未検出,,pair,,,,12,0.635207,,0.636203,frame_00019.png,frame_00020.png,,,,,,6,hocho,R,R,4,,,frame_00116.png,frame_00117.png,,118,2.010349
hocho_R_8,QR未検出,,pair,,,,12,0.635533,,0.636140,frame_00097.png,frame_00098.png,,,,,,7,hocho,R,R,8,,,frame_00116.png,frame_00117.png,,118,2.010349
hocho_R_12,QR未検出,,pair,,,,4,0.733132,,0.795448,frame_00006.png,frame_00007.png,,,,,,8,hocho,R,R,12,,,frame_00116.png,frame_00117.png,,118,2.010349
ex_R_4,QR未検出,,pair,,,,12,0.635628,,0.636158,frame_00108.png,frame_00109.png,,,,,,9,ex,R,R,4,,,frame_00116.png,frame_00117.png,,118,2.010349
