folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.635654,0.000942,0.418803,12
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.635302,0.001532,0.348634,12
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.635388,0.000250,0.156627,12
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.635851,0.001364,0.534840,12
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.635921,0.001436,0.573896,12
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.635432,0.000918,0.326496,12
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.635778,0.001196,0.495030,12
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.635794,0.001345,0.503597,12
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.635951,0.002253,0.555687,12
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.635584,0.001057,0.395683,12
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.635472,0.001465,0.386076,12
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.635815,0.001523,0.512945,12
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.635524,0.001143,0.380192,12
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.635314,0.000394,0.188940,12
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.635489,0.000533,0.283163,12
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.635563,0.001441,0.412088,12
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.635942,0.001595,0.577391,12
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.635927,0.001268,0.589286,12
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.635405,0.000615,0.270042,12
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.635465,0.000985,0.345118,12
rice_R_4,0,frame_00097.png,frame_00098.png,0,0.635741,0.001239,0.476015,12
rice_R_4,0,frame_00098.png,frame_00099.png,0,0.635218,0.000437,0.179487,12
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.635519,0.000711,0.329621,12
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.635253,0.000178,0.097625,12
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.635662,0.001235,0.439316,12
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.635671,0.000836,0.420290,12
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.635465,0.001552,0.389157,12
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.635762,0.001215,0.486538,12
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.632167,0.009579,0.329206,12
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.634912,0.001215,0.251491,12
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.635442,0.000740,0.304950,12
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.635718,0.001609,0.472496,12
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.635293,0.001042,0.303073,12
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.635421,0.001062,0.339478,12
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.635533,0.000711,0.335601,12
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.635412,0.001268,0.355795,12
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.635458,0.001163,0.360119,12
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.635216,0.001417,0.322052,12
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.635050,0.001220,0.273412,12
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.635615,0.001379,0.427083,12
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.630293,0.034814,0.410967,4
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.658480,0.127584,0.661535,4
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.632625,0.037485,0.448113,4
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.651007,0.098563,0.634514,4
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.632461,0.041300,0.450223,4
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.651945,0.102882,0.637438,4
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.634153,0.043947,0.475715,4
rice_R_8,1,frame_00007.png,frame_00008.png,0,0.646530,0.081437,0.610575,4
rice_R_8,1,frame_00008.png,frame_00009.png,0,0.635860,0.053646,0.500942,4
rice_R_8,1,frame_00009.png,frame_00010.png,0,0.648860,0.088825,0.626610,4
rice_R_8,1,frame_00010.png,frame_00011.png,0,0.639954,0.066045,0.547424,4
rice_R_8,1,frame_00011.png,frame_00012.png,0,0.637830,0.058642,0.525123,4
rice_R_8,1,frame_00012.png,frame_00013.png,0,0.643223,0.078041,0.575248,4
rice_R_8,1,frame_00013.png,frame_00014.png,0,0.636278,0.048856,0.507004,4
rice_R_8,1,frame_00014.png,frame_00015.png,0,0.648965,0.095114,0.617445,4
rice_R_8,1,frame_00015.png,frame_00016.png,0,0.632093,0.039085,0.442583,4
rice_R_8,1,frame_00016.png,frame_00017.png,0,0.651187,0.098799,0.636127,4
rice_R_8,1,frame_00017.png,frame_00018.png,0,0.633824,0.045374,0.471967,4
rice_R_8,1,frame_00018.png,frame_00019.png,0,0.660914,0.124543,0.691536,4
rice_R_8,1,frame_00019.png,frame_00020.png,0,0.632594,0.034613,0.443794,4
rice_R_8,1,frame_00097.png,frame_00098.png,0,0.639860,0.086933,0.534373,4
rice_R_8,1,frame_00098.png,frame_00099.png,0,0.632480,0.044715,0.453916,4
rice_R_8,1,frame_00099.png,frame_00100.png,0,0.652960,0.105015,0.644743,4
rice_R_8,1,frame_00100.png,frame_00101.png,0,0.634380,0.042458,0.478247,4
rice_R_8,1,frame_00101.png,frame_00102.png,0,0.653385,0.110554,0.639819,4
rice_R_8,1,frame_00102.png,frame_00103.png,0,0.629292,0.034569,0.397481,4
rice_R_8,1,frame_00103.png,frame_00104.png,0,0.655471,0.131783,0.628972,4
rice_R_8,1,frame_00104.png,frame_00105.png,0,0.629773,0.036611,0.407998,4
rice_R_8,1,frame_00105.png,frame_00106.png,0,0.653899,0.105399,0.654378,4
rice_R_8,1,frame_00106.png,frame_00107.png,0,0.630982,0.036270,0.423064,4
rice_R_8,1,frame_00107.png,frame_00108.png,0,0.651735,0.098174,0.643512,4
rice_R_8,1,frame_00108.png,frame_00109.png,0,0.631337,0.056029,0.450849,4
rice_R_8,1,frame_00109.png,frame_00110.png,0,0.638667,0.061044,0.534626,4
rice_R_8,1,frame_00110.png,frame_00111.png,0,0.636093,0.051792,0.504091,4
rice_R_8,1,frame_00111.png,frame_00112.png,0,0.642395,0.076969,0.566809,4
rice_R_8,1,frame_00112.png,frame_00113.png,0,0.575330,0.381700,0.410699,4
rice_R_8,1,frame_00113.png,frame_00114.png,0,0.641765,0.097473,0.545973,4
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.654403,0.116727,0.640162,4
rice_R_8,1,frame_00115.png,frame_00116.png,0,0.635297,0.047362,0.492999,4
rice_R_8,1,frame_00116.png,frame_00117.png,0,0.651616,0.102622,0.634320,4
rice_R_12,2,frame_00000.png,frame_00001.png,0,0.722322,0.353712,0.752853,4
rice_R_12,2,frame_00001.png,frame_00002.png,0,0.885944,0.842564,0.844012,4
rice_R_12,2,frame_00002.png,frame_00003.png,0,0.684959,0.216813,0.726062,4
rice_R_12,2,frame_00003.png,frame_00004.png,0,0.872099,0.826250,0.823228,4
rice_R_12,2,frame_00004.png,frame_00005.png,0,0.724974,0.429091,0.699638,4
rice_R_12,2,frame_00005.png,frame_00006.png,0,0.890983,0.847969,0.852008,4
rice_R_12,2,frame_00006.png,frame_00007.png,0,0.723127,0.320670,0.798610,4
rice_R_12,2,frame_00007.png,frame_00008.png,0,0.854706,0.759811,0.827186,4
rice_R_12,2,frame_00008.png,frame_00009.png,0,0.775981,0.487575,0.826081,4
rice_R_12,2,frame_00009.png,frame_00010.png,0,0.852116,0.729839,0.843048,4
rice_R_12,2,frame_00010.png,frame_00011.png,0,0.789173,0.526343,0.833427,4
rice_R_12,2,frame_00011.png,frame_00012.png,0,0.794041,0.539505,0.837090,4
rice_R_12,2,frame_00012.png,frame_00013.png,0,0.837709,0.673421,0.849813,4
rice_R_12,2,frame_00013.png,frame_00014.png,0,0.773341,0.465385,0.841418,4
rice_R_12,2,frame_00014.png,frame_00015.png,0,0.848269,0.713155,0.846063,4
rice_R_12,2,frame_00015.png,frame_00016.png,0,0.718616,0.326906,0.766680,4
rice_R_12,2,frame_00016.png,frame_00017.png,0,0.877369,0.801115,0.853220,4
rice_R_12,2,frame_00017.png,frame_00018.png,0,0.720880,0.362311,0.737926,4
rice_R_12,2,frame_00018.png,frame_00019.png,0,0.886089,0.835445,0.849334,4
rice_R_12,2,frame_00019.png,frame_00020.png,0,0.691127,0.229491,0.747438,4
rice_R_12,2,frame_00097.png,frame_00098.png,0,0.841497,0.678494,0.856490,4
rice_R_12,2,frame_00098.png,frame_00099.png,0,0.765486,0.448057,0.829727,4
rice_R_12,2,frame_00099.png,frame_00100.png,0,0.859477,0.740509,0.854259,4
rice_R_12,2,frame_00100.png,frame_00101.png,0,0.732405,0.342615,0.815848,4
rice_R_12,2,frame_00101.png,frame_00102.png,0,0.879668,0.802144,0.858205,4
rice_R_12,2,frame_00102.png,frame_00103.png,0,0.724820,0.316087,0.815248,4
rice_R_12,2,frame_00103.png,frame_00104.png,0,0.885505,0.828695,0.852784,4
rice_R_12,2,frame_00104.png,frame_00105.png,0,0.693923,0.233704,0.759306,4
rice_R_12,2,frame_00105.png,frame_00106.png,0,0.886249,0.829276,0.854155,4
rice_R_12,2,frame_00106.png,frame_00107.png,0,0.736297,0.361268,0.808980,4
rice_R_12,2,frame_00107.png,frame_00108.png,0,0.888633,0.849982,0.845134,4
rice_R_12,2,frame_00108.png,frame_00109.png,0,0.726770,0.335654,0.796330,4
rice_R_12,2,frame_00109.png,frame_00110.png,0,0.868988,0.771254,0.854840,4
rice_R_12,2,frame_00110.png,frame_00111.png,0,0.778395,0.500348,0.821396,4
rice_R_12,2,frame_00111.png,frame_00112.png,0,0.849247,0.716441,0.846060,4
rice_R_12,2,frame_00112.png,frame_00113.png,0,0.783468,0.513502,0.826198,4
rice_R_12,2,frame_00113.png,frame_00114.png,0,0.794186,0.540913,0.836139,4
rice_R_12,2,frame_00114.png,frame_00115.png,0,0.837615,0.679830,0.843973,4
rice_R_12,2,frame_00115.png,frame_00116.png,0,0.768393,0.456800,0.831283,4
