folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,task_key,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.915449,0.714384,0.836306,0.156526,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.290553,0.890169,0.729221,0.016758,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.016085,0.748376,0.640562,0.002087,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.001917,0.555866,0.636823,0.001092,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000438,0.348659,0.636544,0.000751,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000173,0.230769,0.636536,0.000524,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.636621,0.000341,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.997717,0.631512,0.787658,0.201453,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
rice_R_8,frame_00000.png,frame_00116.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.946491,0.864355,0.926594,0.040199,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.729182,0.953579,0.888710,0.008026,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.400248,0.980140,0.779153,0.002376,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.123612,0.987345,0.681017,0.000927,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.050118,0.986726,0.654646,0.000583,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.002119,0.948276,0.637410,0.000359,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
rice_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.999971,0.579355,0.736207,0.229455,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
rice_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.998772,0.780334,0.897405,0.062503,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
rice_R_12,frame_00000.png,frame_00116.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.992112,0.876195,0.946203,0.027932,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
rice_R_12,frame_00000.png,frame_00116.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.977091,0.922744,0.961955,0.016465,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
rice_R_12,frame_00000.png,frame_00116.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.940544,0.952414,0.961325,0.009618,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
rice_R_12,frame_00000.png,frame_00116.png,,,https://www.nagaoka-ct.ac.jp,1,opencv_median_otsu_x1.0_k5_i1,,0.859999,0.969295,0.939237,0.005597,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
rice_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.649977,0.986853,0.869684,0.001968,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.812727,0.546415,0.686847,0.259497,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.396669,0.776536,0.739327,0.042010,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.071732,0.724818,0.652850,0.009381,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.013561,0.598639,0.638306,0.002803,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.004204,0.487437,0.636604,0.001358,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.002283,0.477823,0.636606,0.000644,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
nagaoka_fireworks_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000323,0.288793,0.636511,0.000150,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.915786,0.520101,0.662401,0.293009,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.823654,0.749213,0.835762,0.072390,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.651094,0.892744,0.844816,0.019076,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.451916,0.948089,0.791882,0.006051,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.247846,0.968115,0.723764,0.002100,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.097145,0.962450,0.670600,0.001003,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
nagaoka_fireworks_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.005943,0.843472,0.638441,0.000292,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.998762,0.499143,0.635437,0.323099,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.986997,0.682899,0.828765,0.106922,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.954698,0.810319,0.902347,0.046398,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.894047,0.883861,0.918824,0.023512,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.824401,0.923388,0.911351,0.013436,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.752785,0.951220,0.896157,0.007517,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
nagaoka_fireworks_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.593612,0.980137,0.847982,0.002305,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.786245,0.598939,0.731058,0.223574,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.196254,0.818938,0.692221,0.021143,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.026174,0.741372,0.642875,0.004850,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.003699,0.558952,0.636966,0.002055,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.001628,0.547812,0.636786,0.001038,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.001059,0.632184,0.636844,0.000589,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
hocho_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000111,0.920000,0.636719,0.000194,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.948052,0.585247,0.737026,0.246042,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.630506,0.855819,0.827164,0.033182,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.470997,0.942706,0.797404,0.008816,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.313597,0.974208,0.747601,0.003010,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.157781,0.990507,0.693458,0.000870,,stat_std:stat:std:None:None:10:None:binary:0,stat,,std,,10
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.059066,0.995374,0.658043,0.000318,,stat_std:stat:std:None:None:12:None:binary:0,stat,,std,,12
hocho_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.001873,1.000000,0.637363,0.000167,,stat_std:stat:std:None:None:16:None:binary:0,stat,,std,,16
hocho_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.990383,0.561628,0.715650,0.258757,,stat_std:stat:std:None:None:2:None:binary:0,stat,,std,,2
hocho_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.802551,0.795932,0.853505,0.050972,,stat_std:stat:std:None:None:4:None:binary:0,stat,,std,,4
hocho_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.724843,0.887972,0.866806,0.020637,,stat_std:stat:std:None:None:6:None:binary:0,stat,,std,,6
hocho_R_12,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.670540,0.926264,0.860908,0.011506,,stat_std:stat:std:None:None:8:None:binary:0,stat,,std,,8
