folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.847437,0.821550,0.772849,2
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.733515,0.441953,0.715848,2
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.644848,0.111636,0.555966,2
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.793450,0.610256,0.773431,2
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.854760,0.799749,0.800342,2
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.743512,0.609837,0.658831,2
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.643263,0.091260,0.555084,2
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.763887,0.517937,0.755281,2
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.832513,0.802209,0.752956,2
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.797822,0.684925,0.739398,2
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.646689,0.146223,0.551984,2
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.727462,0.408102,0.720595,2
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.824312,0.776719,0.749003,2
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.793362,0.777042,0.692035,2
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.689386,0.257902,0.695638,2
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.693158,0.286411,0.686216,2
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.788003,0.675664,0.722765,2
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.833503,0.790820,0.760471,2
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.740027,0.405978,0.769612,2
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.664208,0.188400,0.625836,2
rice_R_4,0,frame_00096.png,frame_00097.png,0,0.721531,0.387211,0.715886,2
rice_R_4,0,frame_00097.png,frame_00098.png,0,0.835998,0.773666,0.774647,2
rice_R_4,0,frame_00098.png,frame_00099.png,0,0.838087,0.790353,0.770057,2
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.702351,0.313674,0.702359,2
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.686951,0.261600,0.679760,2
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.803734,0.663740,0.764955,2
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.842244,0.823062,0.761860,2
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.739775,0.449923,0.730284,2
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.644864,0.148607,0.540989,2
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.805561,0.645686,0.781183,2
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.836470,0.808870,0.757482,2
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.785657,0.592779,0.764363,2
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.640084,0.154453,0.515627,2
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.749552,0.471719,0.745477,2
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.845411,0.823515,0.767831,2
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.809886,0.706953,0.754342,2
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.662966,0.170812,0.634326,2
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.730521,0.394623,0.743220,2
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.517420,0.958252,0.426883,2
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.819383,0.889183,0.697126,2
rice_R_8,1,frame_00000.png,frame_00001.png,1,0.907770,0.928008,0.836139,4
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.735940,0.647063,0.633798,4
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.669436,0.129454,0.767108,4
rice_R_8,1,frame_00003.png,frame_00004.png,1,0.924124,0.921647,0.875977,4
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.916968,0.967450,0.831543,4
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.851278,0.694480,0.869944,4
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.658177,0.080959,0.787880,4
rice_R_8,1,frame_00007.png,frame_00008.png,0,0.884165,0.786650,0.881770,4
rice_R_8,1,frame_00008.png,frame_00009.png,1,0.906223,0.946434,0.822285,4
rice_R_8,1,frame_00009.png,frame_00010.png,0,0.899978,0.866318,0.859496,4
rice_R_8,1,frame_00010.png,frame_00011.png,0,0.661755,0.097496,0.773891,4
rice_R_8,1,frame_00011.png,frame_00012.png,0,0.859501,0.726095,0.865532,4
rice_R_8,1,frame_00012.png,frame_00013.png,1,0.921137,0.944580,0.853878,4
rice_R_8,1,frame_00013.png,frame_00014.png,0,0.911878,0.916041,0.852424,4
rice_R_8,1,frame_00014.png,frame_00015.png,0,0.728334,0.303170,0.856224,4
rice_R_8,1,frame_00015.png,frame_00016.png,0,0.748658,0.354107,0.885242,4
rice_R_8,1,frame_00016.png,frame_00017.png,1,0.911453,0.924074,0.846325,4
rice_R_8,1,frame_00017.png,frame_00018.png,1,0.907642,0.946265,0.825180,4
rice_R_8,1,frame_00018.png,frame_00019.png,0,0.782551,0.470457,0.872146,4
rice_R_8,1,frame_00019.png,frame_00020.png,0,0.694605,0.189695,0.862397,4
rice_R_8,1,frame_00096.png,frame_00097.png,0,0.831711,0.608801,0.894241,4
rice_R_8,1,frame_00097.png,frame_00098.png,1,0.922089,0.948562,0.853355,4
rice_R_8,1,frame_00098.png,frame_00099.png,0,0.913272,0.931211,0.845685,4
rice_R_8,1,frame_00099.png,frame_00100.png,0,0.719325,0.279216,0.843638,4
rice_R_8,1,frame_00100.png,frame_00101.png,0,0.755282,0.378234,0.879547,4
rice_R_8,1,frame_00101.png,frame_00102.png,1,0.899900,0.896787,0.838830,4
rice_R_8,1,frame_00102.png,frame_00103.png,0,0.915129,0.939687,0.844302,4
rice_R_8,1,frame_00103.png,frame_00104.png,0,0.794660,0.508772,0.873093,4
rice_R_8,1,frame_00104.png,frame_00105.png,0,0.688356,0.175431,0.840847,4
rice_R_8,1,frame_00105.png,frame_00106.png,1,0.906603,0.885181,0.861548,4
rice_R_8,1,frame_00106.png,frame_00107.png,0,0.919611,0.960366,0.840955,4
rice_R_8,1,frame_00107.png,frame_00108.png,0,0.845807,0.680071,0.866834,4
rice_R_8,1,frame_00108.png,frame_00109.png,0,0.656410,0.074534,0.786473,4
rice_R_8,1,frame_00109.png,frame_00110.png,0,0.879903,0.771215,0.883420,4
rice_R_8,1,frame_00110.png,frame_00111.png,0,0.921634,0.957987,0.846525,4
rice_R_8,1,frame_00111.png,frame_00112.png,0,0.900725,0.872646,0.856765,4
