folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,fourier,,,27.649731,12,0.681126,,0.681126,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,0,rice,R,R,4,,,frame_00000.png,frame_00116.png,,117,1.988955
rice_R_8,QR未検出,,fourier,,,27.649731,901,0.796928,,0.796928,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,1,rice,R,R,8,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
rice_R_12,QR未検出,,fourier,,,27.649731,901,0.924283,,0.924283,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,2,rice,R,R,12,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
nagaoka_fireworks_R_4,QR未検出,,fourier,,,27.649731,30,0.648988,,0.648988,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
nagaoka_fireworks_R_8,QR未検出,,fourier,,,27.649731,30,0.649014,,0.649014,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
nagaoka_fireworks_R_12,QR未検出,,fourier,,,27.649731,901,0.874790,,0.874790,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
hocho_R_4,QR未検出,,fourier,,,27.649731,30,0.648988,,0.648988,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,6,hocho,R,R,4,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
hocho_R_8,QR未検出,,fourier,,,27.649731,12,0.661082,,0.661082,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,7,hocho,R,R,8,,,frame_00000.png,frame_00116.png,,117,1.988955
hocho_R_12,QR未検出,,fourier,,,27.649731,12,0.831169,,0.831169,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,8,hocho,R,R,12,,,frame_00000.png,frame_00116.png,,117,1.988955
ex_R_4,QR未検出,,fourier,,,17.350269,70,0.649033,,0.649033,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,9,ex,R,R,4,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
ex_R_8,QR未検出,,fourier,,,27.649731,30,0.648988,,0.648988,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,10,ex,R,R,8,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
ex_R_12,QR未検出,,fourier,,,27.649731,901,0.898575,,0.898575,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,11,ex,R,R,12,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
rice_G_4,QR未検出,,fourier,,,27.649731,12,0.695933,,0.695933,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,12,rice,G,G,4,,,frame_00000.png,frame_00116.png,,117,1.988955
rice_G_8,QR未検出,,fourier,,,27.649731,12,0.764393,,0.764393,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,13,rice,G,G,8,,,frame_00000.png,frame_00116.png,,117,1.988955
rice_G_12,QR未検出,,fourier,,,27.649731,901,0.907770,,0.907770,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,14,rice,G,G,12,,,frame_00000.png,frame_00116.png,QR未検出,117,1.988955
nagaoka_fireworks_G_4,QR未検出,,fourier,,,27.649731,12,0.664158,,0.664158,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00116.png,,117,1.988955
nagaoka_fireworks_G_8,QR未検出,,fourier,,,27.649731,12,0.732230,,0.732230,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00116.png,,117,1.988955
nagaoka_fireworks_G_12,QR未検出,,fourier,,,27.649731,12,0.780409,,0.780409,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00116.png,,117,1.988955
hocho_G_4,QR未検出,,fourier,,,27.649731,12,0.650370,,0.650370,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,18,hocho,G,G,4,,,frame_00000.png,frame_00116.png,,117,1.988955
hocho_G_8,QR未検出,,fourier,,,27.649731,8,0.674279,,0.674279,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,19,hocho,G,G,8,,,frame_00000.png,frame_00116.png,,117,1.988955
hocho_G_12,QR未検出,,fourier,,,27.649731,8,0.818654,,0.818654,frame_00000.png,frame_00116.png,r180_e60_f0.mp4,180 Hz,1/60,蛍光灯なし,58.825 fps,180,60,0,20,hocho,G,G,12,,,frame_00000.png,frame_00116.png,,117,1.988955
