folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,task_key,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.041992,0.273720,0.625922,0.047949,,lockin:lockin::None:10.007729668088402:4:8:binary:0,lockin,,,10.007730,4
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.493900,0.371923,0.531221,0.589455,,lockin:lockin::None:10.007729668088402:8:8:binary:0,lockin,,,10.007730,8
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.206153,0.404785,0.616283,0.280791,,lockin:lockin::None:10.007729668088402:12:8:binary:0,lockin,,,10.007730,12
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.102206,0.304357,0.604245,0.097286,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.331944,0.378973,0.576046,0.441923,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.143203,0.424083,0.632273,0.186135,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.631601,0.375594,0.503853,0.677580,,lockin:lockin::None:29.992270331911598:4:8:binary:0,lockin,,,29.992270,4
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.175156,0.415780,0.625387,0.223357,,lockin:lockin::None:29.992270331911598:8:8:binary:0,lockin,,,29.992270,8
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.072900,0.448956,0.644409,0.079473,,lockin:lockin::None:29.992270331911598:12:8:binary:0,lockin,,,29.992270,12
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.027981,0.320243,0.639220,0.027314,,lockin:lockin::None:10.007729668088402:4:8:binary:0,lockin,,,10.007730,4
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.387317,0.332419,0.513609,0.314507,,lockin:lockin::None:10.007729668088402:8:8:binary:0,lockin,,,10.007730,8
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.254453,0.387962,0.598800,0.345235,,lockin:lockin::None:10.007729668088402:12:8:binary:0,lockin,,,10.007730,12
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.045814,0.312775,0.631022,0.049205,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.478624,0.366025,0.527648,0.570599,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.198705,0.404527,0.617399,0.262898,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.515429,0.366419,0.518753,0.597947,,lockin:lockin::None:29.992270331911598:4:8:binary:0,lockin,,,29.992270,4
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.133264,0.421951,0.632963,0.162895,,lockin:lockin::None:29.992270331911598:8:8:binary:0,lockin,,,29.992270,8
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.044818,0.415392,0.643821,0.052455,,lockin:lockin::None:29.992270331911598:12:8:binary:0,lockin,,,29.992270,12
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.023675,0.293483,0.638553,0.035596,,lockin:lockin::None:10.007729668088402:4:8:binary:0,lockin,,,10.007730,4
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.589339,0.398907,0.545722,0.591137,,lockin:lockin::None:10.007729668088402:8:8:binary:0,lockin,,,10.007730,8
rice_R_12,frame_00000.png,frame_00119.png,rice_R_12/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.229608,0.425505,0.622085,0.269309,,lockin:lockin::None:10.007729668088402:12:8:binary:0,lockin,,,10.007730,12
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.023915,0.291116,0.638203,0.035828,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.592580,0.394739,0.539662,0.597841,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
rice_R_12,frame_00000.png,frame_00119.png,rice_R_12/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.246095,0.424935,0.619795,0.285228,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.284675,0.292005,0.508349,0.296287,,lockin:lockin::None:29.992270331911598:4:8:binary:0,lockin,,,29.992270,4
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.196810,0.419355,0.623730,0.226910,,lockin:lockin::None:29.992270331911598:8:8:binary:0,lockin,,,29.992270,8
rice_R_12,frame_00000.png,frame_00119.png,rice_R_12/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.066827,0.418009,0.641037,0.079444,,lockin:lockin::None:29.992270331911598:12:8:binary:0,lockin,,,29.992270,12
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.115867,0.223274,0.549743,0.317390,,lockin:lockin::None:10.007729668088402:4:8:binary:0,lockin,,,10.007730,4
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.658257,0.385805,0.513901,0.474294,,lockin:lockin::None:10.007729668088402:8:8:binary:0,lockin,,,10.007730,8
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.368524,0.377109,0.566192,0.300201,,lockin:lockin::None:10.007729668088402:12:8:binary:0,lockin,,,10.007730,12
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.153747,0.245987,0.539138,0.367730,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.558171,0.385681,0.534463,0.408526,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.258685,0.371475,0.587594,0.226032,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.565479,0.383695,0.530294,0.422263,,lockin:lockin::None:29.992270331911598:4:8:binary:0,lockin,,,29.992270,4
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.169544,0.379440,0.612521,0.147013,,lockin:lockin::None:29.992270331911598:8:8:binary:0,lockin,,,29.992270,8
nagaoka_fireworks_R_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.057843,0.371391,0.636194,0.051366,,lockin:lockin::None:29.992270331911598:12:8:binary:0,lockin,,,29.992270,12
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.146204,0.241952,0.541121,0.351926,,lockin:lockin::None:10.007729668088402:4:8:binary:0,lockin,,,10.007730,4
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.590739,0.387222,0.529842,0.433266,,lockin:lockin::None:10.007729668088402:8:8:binary:0,lockin,,,10.007730,8
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_8/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.287081,0.372239,0.581276,0.248573,,lockin:lockin::None:10.007729668088402:12:8:binary:0,lockin,,,10.007730,12
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.134650,0.230289,0.539884,0.347184,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.598492,0.386560,0.527337,0.441891,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_R_8/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.311846,0.371425,0.574686,0.266016,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
nagaoka_fireworks_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.615844,0.379609,0.513570,0.463381,,lockin:lockin::None:29.992270331911598:4:8:binary:0,lockin,,,29.992270,4
