folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,120,,,16,0.650582,,0.650582,frame_00000.png,frame_00119.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,QR未検出,120,1.999742
rice_R_8,QR未検出,,accum,120,,,16,0.651156,,0.651156,frame_00000.png,frame_00119.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,QR未検出,120,1.999742
rice_R_12,QR未検出,,accum,120,,,16,0.650290,,0.650290,frame_00000.png,frame_00119.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,QR未検出,120,1.999742
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,32,0.649631,,0.650529,frame_00060.png,frame_00064.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,32,0.649402,,0.650243,frame_00020.png,frame_00024.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00119.png,,120,1.999742
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,32,0.649490,,0.650339,frame_00015.png,frame_00019.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00119.png,,120,1.999742
hocho_R_4,QR未検出,,accum,5,,,32,0.649702,,0.650370,frame_00055.png,frame_00059.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,6,hocho,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
hocho_R_8,QR未検出,,accum,5,,,32,0.649815,,0.650477,frame_00015.png,frame_00019.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,7,hocho,R,R,8,,,frame_00115.png,frame_00119.png,,120,1.999742
hocho_R_12,QR未検出,,accum,5,,,32,0.649662,,0.650164,frame_00095.png,frame_00099.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,8,hocho,R,R,12,,,frame_00115.png,frame_00119.png,,120,1.999742
ex_R_4,QR未検出,,accum,5,,,32,0.650080,,0.650500,frame_00020.png,frame_00024.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,9,ex,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
ex_R_8,QR未検出,,accum,5,,,32,0.650026,,0.650419,frame_00045.png,frame_00049.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,10,ex,R,R,8,,,frame_00110.png,frame_00114.png,,120,1.999742
ex_R_12,QR未検出,,accum,5,,,32,0.649913,,0.650216,frame_00050.png,frame_00054.png,r120_e125_f0.mp4,120 Hz,1/125,蛍光灯なし,60.008 fps,120,125,0,11,ex,R,R,12,,,frame_00115.png,frame_00119.png,,120,1.999742
