folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,fourier,,,8.819611,4,0.650470,,0.650470,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,0,rice,R,R,4,,,frame_00000.png,frame_00116.png,,117,1.989132
rice_R_8,QR未検出,,fourier,,,8.819611,4,0.650284,,0.650284,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,1,rice,R,R,8,,,frame_00000.png,frame_00116.png,,117,1.989132
rice_R_12,QR未検出,,fourier,,,28.819611,12,0.650472,,0.650472,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,2,rice,R,R,12,,,frame_00000.png,frame_00116.png,,117,1.989132
nagaoka_fireworks_R_4,QR未検出,,fourier,,,28.819611,12,0.650479,,0.650479,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00116.png,,117,1.989132
nagaoka_fireworks_R_8,QR未検出,,fourier,,,28.819611,12,0.650563,,0.650563,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00116.png,,117,1.989132
nagaoka_fireworks_R_12,QR未検出,,fourier,,,28.819611,12,0.648598,,0.648598,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00116.png,,117,1.989132
hocho_R_4,QR未検出,,fourier,,,27.639223,4,0.650396,,0.650396,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,6,hocho,R,R,4,,,frame_00000.png,frame_00116.png,,117,1.989132
hocho_R_8,QR未検出,,fourier,,,8.819611,4,0.649910,,0.649910,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,7,hocho,R,R,8,,,frame_00000.png,frame_00116.png,,117,1.989132
hocho_R_12,QR未検出,,fourier,,,8.819611,4,0.650017,,0.650017,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,8,hocho,R,R,12,,,frame_00000.png,frame_00116.png,,117,1.989132
ex_R_4,QR未検出,,fourier,,,27.639223,12,0.650073,,0.650073,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,9,ex,R,R,4,,,frame_00000.png,frame_00116.png,,117,1.989132
ex_R_8,QR未検出,,fourier,,,28.819611,12,0.650342,,0.650342,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,10,ex,R,R,8,,,frame_00000.png,frame_00116.png,,117,1.989132
ex_R_12,QR未検出,,fourier,,,27.639223,4,0.650080,,0.650080,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,11,ex,R,R,12,,,frame_00000.png,frame_00116.png,,117,1.989132
rice_G_4,QR未検出,,fourier,,,27.639223,12,0.650480,,0.650480,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,12,rice,G,G,4,,,frame_00000.png,frame_00116.png,,117,1.989132
rice_G_8,QR未検出,,fourier,,,8.819611,4,0.650470,,0.650470,frame_00000.png,frame_00116.png,r120_e60_f0.mp4,120 Hz,1/60,蛍光灯なし,58.820 fps,120,60,0,13,rice,G,G,8,,,frame_00000.png,frame_00116.png,,117,1.989132
