folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_fourier_f88_th4/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,8.819611,4,fourier:fourier::None:8.819611251110125:4:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,8.819611,8,fourier:fourier::None:8.819611251110125:8:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,8.819611,12,fourier:fourier::None:8.819611251110125:12:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_fourier_f88_th4/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,14.409806,4,fourier:fourier::None:14.409805625555062:4:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,14.409806,8,fourier:fourier::None:14.409805625555062:8:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,14.409806,12,fourier:fourier::None:14.409805625555062:12:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_fourier_f88_th4/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650470,0.000742,,fourier,,,27.639223,4,fourier:fourier::None:27.63922250222025:4:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.000125,0.171233,0.650302,0.001894,,fourier,,,27.639223,8,fourier:fourier::None:27.63922250222025:8:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.002733,0.269364,0.648834,0.007604,,fourier,,,27.639223,12,fourier:fourier::None:27.63922250222025:12:None:binary:0
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_fourier_f88_th4/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.650459,0.001103,,fourier,,,28.819611,4,fourier:fourier::None:28.819611251110125:4:None:binary:0
