folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.637937,0.000363,0.257732,10
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.637601,0.000164,0.084788,10
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.637727,0.002307,0.392593,10
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.637451,0.000590,0.184012,10
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.637836,0.000319,0.199396,10
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.637906,0.000991,0.360281,10
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.661418,0.202615,0.594152,2
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.666465,0.213636,0.611951,2
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.669403,0.225406,0.618352,2
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.670561,0.217156,0.629756,2
rice_R_8,1,frame_00115.png,frame_00116.png,0,0.665589,0.190139,0.624359,2
rice_R_8,1,frame_00116.png,frame_00117.png,0,0.651983,0.170631,0.562912,2
rice_R_12,2,frame_00000.png,frame_00001.png,0,0.796405,0.735250,0.711622,2
rice_R_12,2,frame_00001.png,frame_00002.png,0,0.792122,0.737460,0.702703,2
rice_R_12,2,frame_00002.png,frame_00003.png,0,0.787928,0.728421,0.698407,2
rice_R_12,2,frame_00114.png,frame_00115.png,0,0.789103,0.697874,0.713112,2
rice_R_12,2,frame_00115.png,frame_00116.png,0,0.798394,0.725786,0.719471,2
rice_R_12,2,frame_00116.png,frame_00117.png,0,0.794314,0.730888,0.709422,2
nagaoka_fireworks_R_4,3,frame_00000.png,frame_00001.png,0,0.637797,0.002737,0.418330,10
nagaoka_fireworks_R_4,3,frame_00001.png,frame_00002.png,0,0.637477,0.002558,0.361833,10
nagaoka_fireworks_R_4,3,frame_00002.png,frame_00003.png,0,0.637531,0.003196,0.389971,10
nagaoka_fireworks_R_4,3,frame_00114.png,frame_00115.png,0,0.638523,0.004343,0.560549,10
nagaoka_fireworks_R_4,3,frame_00115.png,frame_00116.png,0,0.638660,0.005924,0.562443,10
