folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.622913,,0.622913,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999913
rice_R_8,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.617016,,0.617016,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999913
rice_R_12,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.620895,,0.620895,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999913
nagaoka_fireworks_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.552760,,0.552760,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999913
nagaoka_fireworks_R_8,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.556462,,0.556462,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999913
nagaoka_fireworks_R_12,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.552949,,0.552949,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999913
hocho_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.545128,,0.545128,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999913
hocho_R_8,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.538619,,0.538619,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999913
hocho_R_12,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.560330,,0.560330,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999913
ex_R_4,stat_std_num,1,0,QR未検出,,stat,gray,,std,,0,,1,0.521003,,0.521003,frame_00000.png,frame_00119.png,r120_e250_f1.mp4,120 Hz,1/250,蛍光灯あり,60.003 fps,120,250,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999913
