folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.176221,0.423033,0.626223,0.164690,,accum,5,,,8,accum:accum::5:None:8:None:binary:5
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.163220,0.415545,0.625443,0.167992,,accum,5,,,8,accum:accum::5:None:8:None:binary:2
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.203463,0.430983,0.625857,0.178069,,accum,5,,,8,accum:accum::5:None:8:None:binary:13
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.192180,0.414769,0.621004,0.180915,,accum,5,,,8,accum:accum::5:None:8:None:binary:0
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.163758,0.423216,0.627875,0.169455,,accum,5,,,8,accum:accum::5:None:8:None:binary:3
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.176450,0.405321,0.619791,0.175101,,accum,5,,,8,accum:accum::5:None:8:None:binary:12
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.170094,0.413823,0.623863,0.173905,,accum,5,,,8,accum:accum::5:None:8:None:binary:9
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.166428,0.404095,0.620999,0.164060,,accum,5,,,8,accum:accum::5:None:8:None:binary:14
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.195144,0.421610,0.623257,0.188728,,accum,5,,,8,accum:accum::5:None:8:None:binary:4
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.318868,0.385489,0.582205,0.296240,,accum,5,,,8,accum:accum::5:None:8:None:binary:10
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.175349,0.401245,0.618428,0.177119,,accum,5,,,8,accum:accum::5:None:8:None:binary:1
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.176365,0.408836,0.621119,0.179064,,accum,5,,,8,accum:accum::5:None:8:None:binary:8
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.169531,0.417631,0.625257,0.170832,,accum,5,,,8,accum:accum::5:None:8:None:binary:15
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.201211,0.419770,0.621730,0.186593,,accum,5,,,8,accum:accum::5:None:8:None:binary:6
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.186552,0.407306,0.618922,0.187482,,accum,5,,,8,accum:accum::5:None:8:None:binary:11
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.178268,0.410870,0.621579,0.177348,,accum,5,,,8,accum:accum::5:None:8:None:binary:7
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.173237,0.417283,0.624622,0.165922,,accum,5,,,8,accum:accum::5:None:8:None:binary:17
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.177640,0.427915,0.627724,0.173035,,accum,5,,,8,accum:accum::5:None:8:None:binary:16
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.181924,0.419287,0.624144,0.171702,,accum,5,,,8,accum:accum::5:None:8:None:binary:20
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.193535,0.405962,0.617252,0.191626,,accum,5,,,8,accum:accum::5:None:8:None:binary:23
