folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00001.png,rice_R_4\rgb_max_diff_maps_th4\00000-00001-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.401606,0.653591,0.706326,0.111310,,pair,,,,4
rice_R_4,frame_00001.png,frame_00002.png,rice_R_4\rgb_max_diff_maps_th4\00001-00002-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.619448,0.708242,0.769864,0.125425,,pair,,,,4
rice_R_4,frame_00002.png,frame_00003.png,rice_R_4\rgb_max_diff_maps_th4\00002-00003-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.542874,0.692699,0.747337,0.121083,,pair,,,,4
rice_R_4,frame_00003.png,frame_00004.png,rice_R_4\rgb_max_diff_maps_th4\00003-00004-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.201733,0.485027,0.633489,0.117400,,pair,,,,4
rice_R_4,frame_00004.png,frame_00005.png,rice_R_4\rgb_max_diff_maps_th4\00004-00005-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.434081,0.641665,0.707383,0.121641,,pair,,,,4
rice_R_4,frame_00005.png,frame_00006.png,rice_R_4\rgb_max_diff_maps_th4\00005-00006-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.632870,0.710841,0.773904,0.123421,,pair,,,,4
rice_R_4,frame_00006.png,frame_00007.png,rice_R_4\rgb_max_diff_maps_th4\00006-00007-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.542004,0.689972,0.746042,0.123496,,pair,,,,4
rice_R_4,frame_00007.png,frame_00008.png,rice_R_4\rgb_max_diff_maps_th4\00007-00008-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.192386,0.485438,0.633820,0.112076,,pair,,,,4
rice_R_4,frame_00008.png,frame_00009.png,rice_R_4\rgb_max_diff_maps_th4\00008-00009-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.415458,0.641097,0.704199,0.117220,,pair,,,,4
rice_R_4,frame_00009.png,frame_00010.png,rice_R_4\rgb_max_diff_maps_th4\00009-00010-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.618926,0.701793,0.766846,0.126558,,pair,,,,4
rice_R_4,frame_00010.png,frame_00011.png,rice_R_4\rgb_max_diff_maps_th4\00010-00011-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.569095,0.638549,0.727398,0.143940,,pair,,,,4
rice_R_4,frame_00011.png,frame_00012.png,rice_R_4\rgb_max_diff_maps_th4\00011-00012-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.278825,0.462878,0.621809,0.142578,,pair,,,,4
rice_R_4,frame_00012.png,frame_00013.png,rice_R_4\rgb_max_diff_maps_th4\00012-00013-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.422925,0.621869,0.698005,0.128586,,pair,,,,4
