folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.729863,0.650913,0.768879,0.371873,,accum,5,,,8,accum:accum::5:None:8:None:binary:11
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.696853,0.637476,0.755648,0.377771,,accum,5,,,8,accum:accum::5:None:8:None:binary:6
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.675057,0.633989,0.750329,0.375738,,accum,5,,,8,accum:accum::5:None:8:None:binary:5
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.706740,0.633508,0.754712,0.371556,,accum,5,,,8,accum:accum::5:None:8:None:binary:1
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.676560,0.643978,0.756334,0.359259,,accum,5,,,8,accum:accum::5:None:8:None:binary:9
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.684608,0.646654,0.759128,0.367562,,accum,5,,,8,accum:accum::5:None:8:None:binary:15
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.738527,0.623952,0.753155,0.385982,,accum,5,,,8,accum:accum::5:None:8:None:binary:2
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.686967,0.650245,0.761551,0.366817,,accum,5,,,8,accum:accum::5:None:8:None:binary:12
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.699738,0.638591,0.756752,0.365784,,accum,5,,,8,accum:accum::5:None:8:None:binary:4
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.680311,0.649102,0.759833,0.351084,,accum,5,,,8,accum:accum::5:None:8:None:binary:13
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.689346,0.639507,0.755716,0.369296,,accum,5,,,8,accum:accum::5:None:8:None:binary:8
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.636528,0.630992,0.742973,0.354921,,accum,5,,,8,accum:accum::5:None:8:None:binary:14
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.882300,0.493581,0.642628,0.591285,,accum,5,,,8,accum:accum::5:None:8:None:binary:10
