folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,4,0.692738,,0.760311,frame_00112.png,frame_00113.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,0,rice,R,R,4,,,frame_00115.png,frame_00116.png,,120,2.000607
rice_R_8,QR未検出,,pair,,,,4,0.794125,,0.885675,frame_00007.png,frame_00008.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,1,rice,R,R,8,,,frame_00115.png,frame_00116.png,,120,2.000607
rice_R_12,,zxing_gray,pair,,,,8,0.884822,0.936101,0.940639,frame_00007.png,frame_00008.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00003.png,frame_00004.png,,120,2.000607
nagaoka_fireworks_R_4,QR未検出,,pair,,,,4,0.656773,,0.674899,frame_00005.png,frame_00006.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,3,nagaoka_fireworks,R,R,4,,,frame_00109.png,frame_00110.png,,120,2.000607
nagaoka_fireworks_R_8,QR未検出,,pair,,,,4,0.741807,,0.790521,frame_00109.png,frame_00110.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,4,nagaoka_fireworks,R,R,8,,,frame_00116.png,frame_00117.png,,120,2.000607
nagaoka_fireworks_R_12,QR未検出,,pair,,,,12,0.865503,,0.895370,frame_00117.png,frame_00118.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,5,nagaoka_fireworks,R,R,12,,,frame_00118.png,frame_00119.png,,120,2.000607
hocho_R_4,QR未検出,,pair,,,,12,0.650160,,0.651513,frame_00003.png,frame_00004.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,6,hocho,R,R,4,,,frame_00117.png,frame_00118.png,,120,2.000607
hocho_R_8,QR未検出,,pair,,,,4,0.736176,,0.827782,frame_00008.png,frame_00009.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,7,hocho,R,R,8,,,frame_00116.png,frame_00117.png,,120,2.000607
hocho_R_12,QR未検出,,pair,,,,8,0.829791,,0.884828,frame_00114.png,frame_00115.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,8,hocho,R,R,12,,,frame_00114.png,frame_00115.png,,120,2.000607
ex_R_4,QR未検出,,pair,,,,4,0.710852,,0.745122,frame_00008.png,frame_00009.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,9,ex,R,R,4,,,frame_00116.png,frame_00117.png,,120,2.000607
ex_R_8,QR未検出,,pair,,,,8,0.793097,,0.824410,frame_00111.png,frame_00112.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,10,ex,R,R,8,,,frame_00116.png,frame_00117.png,,120,2.000607
ex_R_12,QR未検出,,pair,,,,12,0.864038,,0.911372,frame_00006.png,frame_00007.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,11,ex,R,R,12,,,frame_00111.png,frame_00112.png,,120,2.000607
