folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,0,0.758150,,0.771645,frame_00105.png,frame_00109.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,0,rice,R,R,4,,,frame_00095.png,frame_00099.png,,120,2.000607
rice_R_8,QR未検出,,accum,5,,,0,0.900124,,0.909103,frame_00100.png,frame_00104.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,1,rice,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.000607
rice_R_12,,zxing_gray,accum,5,,,0,0.739125,0.739125,0.764778,frame_00025.png,frame_00029.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00020.png,frame_00024.png,,120,2.000607
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,0,0.651726,,0.665951,frame_00040.png,frame_00044.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,3,nagaoka_fireworks,R,R,4,,,frame_00090.png,frame_00094.png,,120,2.000607
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,0,0.777593,,0.806707,frame_00020.png,frame_00024.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,4,nagaoka_fireworks,R,R,8,,,frame_00090.png,frame_00094.png,,120,2.000607
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,0,0.882480,,0.887906,frame_00110.png,frame_00114.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,5,nagaoka_fireworks,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.000607
hocho_R_4,QR未検出,,accum,5,,,0,0.670783,,0.689988,frame_00020.png,frame_00024.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,6,hocho,R,R,4,,,frame_00110.png,frame_00114.png,,120,2.000607
hocho_R_8,QR未検出,,accum,5,,,0,0.822415,,0.832507,frame_00035.png,frame_00039.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,7,hocho,R,R,8,,,frame_00085.png,frame_00089.png,,120,2.000607
hocho_R_12,QR未検出,,accum,5,,,0,0.858521,,0.861839,frame_00100.png,frame_00104.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,8,hocho,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.000607
ex_R_4,QR未検出,,accum,5,,,0,0.650496,,0.667996,frame_00075.png,frame_00079.png,r90_e250_f0.mp4,90 Hz,1/250,蛍光灯なし,59.982 fps,90,250,0,9,ex,R,R,4,,,frame_00110.png,frame_00114.png,,120,2.000607
