folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003095,,fourier,,,7.483080,4,fourier:fourier::None:7.483080338975164:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f75_th8/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003095,,fourier,,,7.483080,8,fourier:fourier::None:7.483080338975164:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003171,,fourier,,,7.483080,12,fourier:fourier::None:7.483080338975164:12:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003095,,fourier,,,9.966161,4,fourier:fourier::None:9.966160677950327:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f75_th8/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003095,,fourier,,,9.966161,8,fourier:fourier::None:9.966160677950327:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003171,,fourier,,,9.966161,12,fourier:fourier::None:9.966160677950327:12:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003171,,fourier,,,14.966161,4,fourier:fourier::None:14.966160677950327:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f75_th8/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003192,,fourier,,,14.966161,8,fourier:fourier::None:14.966160677950327:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003516,,fourier,,,14.966161,12,fourier:fourier::None:14.966160677950327:12:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003095,,fourier,,,22.500000,4,fourier:fourier::None:22.5:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f75_th8/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003171,,fourier,,,22.500000,8,fourier:fourier::None:22.5:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.652414,0.003171,,fourier,,,22.500000,12,fourier:fourier::None:22.5:12:None:binary:0
