folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,stat,,std,,0,0.599995,,0.599995,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_R_8,QR未検出,,stat,,std,,0,0.724953,,0.724953,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_R_12,,zxing_median_otsu,stat,,std,,0,0.942917,0.942917,0.942917,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_R_4,QR未検出,,stat,,std,,0,0.555489,,0.555489,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_R_8,QR未検出,,stat,,std,,0,0.611011,,0.611011,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_R_12,QR未検出,,stat,,std,,0,0.862947,,0.862947,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_R_4,QR未検出,,stat,,std,,0,0.570667,,0.570667,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_R_8,QR未検出,,stat,,std,,0,0.689619,,0.689619,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_R_12,QR未検出,,stat,,std,,0,0.826200,,0.826200,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_R_4,QR未検出,,stat,,std,,0,0.637902,,0.637902,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_R_8,QR未検出,,stat,,std,,0,0.752208,,0.752208,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_R_12,QR未検出,,stat,,std,,0,0.900879,,0.900879,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_G_4,QR未検出,,stat,,std,,0,0.607888,,0.607888,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_G_8,QR未検出,,stat,,std,,0,0.723447,,0.723447,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_G_12,,zxing_median_otsu,stat,,std,,0,0.950483,0.950483,0.950483,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_G_4,QR未検出,,stat,,std,,0,0.560038,,0.560038,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_G_8,QR未検出,,stat,,std,,0,0.601451,,0.601451,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_G_12,QR未検出,,stat,,std,,0,0.845495,,0.845495,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_G_4,QR未検出,,stat,,std,,0,0.568113,,0.568113,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,18,hocho,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_G_8,QR未検出,,stat,,std,,0,0.612681,,0.612681,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,19,hocho,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_G_12,QR未検出,,stat,,std,,0,0.722833,,0.722833,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,20,hocho,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_G_4,QR未検出,,stat,,std,,0,0.568080,,0.568080,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,21,ex,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_G_8,QR未検出,,stat,,std,,0,0.734503,,0.734503,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,22,ex,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_G_12,QR未検出,,stat,,std,,0,0.927126,,0.927126,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,23,ex,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_B_4,QR未検出,,stat,,std,,0,0.633486,,0.633486,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,24,rice,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_B_8,QR未検出,,stat,,std,,0,0.744758,,0.744758,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,25,rice,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_B_12,QR未検出,,stat,,std,,0,0.912039,,0.912039,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,26,rice,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_B_4,QR未検出,,stat,,std,,0,0.579363,,0.579363,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,27,nagaoka_fireworks,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_B_8,QR未検出,,stat,,std,,0,0.654288,,0.654288,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,28,nagaoka_fireworks,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_B_12,QR未検出,,stat,,std,,0,0.879143,,0.879143,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,29,nagaoka_fireworks,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_B_4,QR未検出,,stat,,std,,0,0.565868,,0.565868,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,30,hocho,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_B_8,QR未検出,,stat,,std,,0,0.584049,,0.584049,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,31,hocho,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_B_12,QR未検出,,stat,,std,,0,0.809562,,0.809562,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,32,hocho,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_B_4,QR未検出,,stat,,std,,0,0.544253,,0.544253,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,33,ex,B,B,4,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_B_8,QR未検出,,stat,,std,,0,0.657780,,0.657780,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,34,ex,B,B,8,,,frame_00000.png,frame_00119.png,,120,2.001129
ex_B_12,QR未検出,,stat,,std,,0,0.935105,,0.935105,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,35,ex,B,B,12,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_I_4,QR未検出,,stat,,std,,0,0.661682,,0.661682,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,36,rice,min,I,4,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_I_8,QR未検出,,stat,,std,,0,0.751473,,0.751473,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,37,rice,min,I,8,,,frame_00000.png,frame_00119.png,,120,2.001129
rice_I_12,QR未検出,,stat,,std,,0,0.909337,,0.909337,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,38,rice,min,I,12,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_I_4,QR未検出,,stat,,std,,0,0.548951,,0.548951,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,39,nagaoka_fireworks,min,I,4,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_I_8,QR未検出,,stat,,std,,0,0.594362,,0.594362,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,40,nagaoka_fireworks,min,I,8,,,frame_00000.png,frame_00119.png,,120,2.001129
nagaoka_fireworks_I_12,QR未検出,,stat,,std,,0,0.803274,,0.803274,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,41,nagaoka_fireworks,min,I,12,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_I_4,QR未検出,,stat,,std,,0,0.555722,,0.555722,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,42,hocho,min,I,4,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_I_8,QR未検出,,stat,,std,,0,0.588913,,0.588913,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,43,hocho,min,I,8,,,frame_00000.png,frame_00119.png,,120,2.001129
hocho_I_12,QR未検出,,stat,,std,,0,0.786178,,0.786178,frame_00000.png,frame_00119.png,r90_e60_f0.mp4,90 Hz,1/60,蛍光灯なし,59.966 fps,90,60,0,44,hocho,min,I,12,,,frame_00000.png,frame_00119.png,,120,2.001129
