folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.633206,0.001321,0.611479,12
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.633204,0.001883,0.572464,12
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.632258,0.000968,0.239669,12
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.632910,0.001173,0.439286,12
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.632482,0.001016,0.288227,12
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.632762,0.001163,0.380655,12
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.632746,0.000076,0.082474,12
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.631456,0.002441,0.266251,12
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.632599,0.000901,0.302885,12
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.632833,0.000768,0.370968,12
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.632835,0.000472,0.320388,12
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.632723,0.000291,0.205387,12
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.632408,0.000234,0.108168,12
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.632744,0.000281,0.209964,12
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.632989,0.000668,0.462046,12
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.632513,0.000148,0.086835,12
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.632674,0.000544,0.264501,12
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.632476,0.001078,0.294271,12
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.632604,0.000668,0.267686,12
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.632907,0.000949,0.425214,12
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.632749,0.000491,0.281421,12
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.633227,0.001292,0.631702,12
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.632940,0.001550,0.463623,12
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.632847,0.000935,0.395161,12
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.632539,0.000720,0.259450,12
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.632805,0.001130,0.393688,12
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.632877,0.001006,0.414538,12
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.632821,0.000682,0.353086,12
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.632028,0.000267,0.081871,12
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.632774,0.000377,0.259868,12
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.632895,0.000410,0.345382,12
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.632583,0.000720,0.271095,12
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.632639,0.000977,0.323855,12
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.632811,0.001173,0.398703,12
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.632587,0.000524,0.232558,12
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.632620,0.000234,0.147590,12
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.632923,0.000863,0.427896,12
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.632966,0.000672,0.443396,12
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.632646,0.000458,0.233577,12
rice_R_4,0,frame_00118.png,frame_00119.png,0,0.632769,0.000596,0.313283,12
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.631824,0.002784,0.314486,12
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.632644,0.003237,0.430292,12
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.632819,0.002503,0.448718,12
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.633041,0.003066,0.502737,12
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.632865,0.003090,0.466187,12
