folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,10,0.637078,,0.637400,frame_00001.png,frame_00002.png,r120_e60_f1.mp4,120 Hz,1/60,蛍光灯あり,58.843 fps,0,rice,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.988331
rice_R_8,QR未検出,,pair,,,,10,0.636905,,0.637199,frame_00000.png,frame_00001.png,,,,,,1,rice,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.988331
rice_R_12,QR未検出,,pair,,,,10,0.636877,,0.637137,frame_00114.png,frame_00115.png,,,,,,2,rice,R,R,12,,,frame_00114.png,frame_00115.png,,117,1.988331
nagaoka_fireworks_R_4,QR未検出,,pair,,,,10,0.636296,,0.637493,frame_00114.png,frame_00115.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.988331
nagaoka_fireworks_R_8,QR未検出,,pair,,,,10,0.636425,,0.636966,frame_00001.png,frame_00002.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.988331
nagaoka_fireworks_R_12,QR未検出,,pair,,,,10,0.637106,,0.637711,frame_00114.png,frame_00115.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00113.png,frame_00114.png,,117,1.988331
hocho_R_4,QR未検出,,pair,,,,10,0.636841,,0.637214,frame_00113.png,frame_00114.png,,,,,,6,hocho,R,R,4,,,frame_00114.png,frame_00115.png,,117,1.988331
hocho_R_8,QR未検出,,pair,,,,10,0.636667,,0.637228,frame_00002.png,frame_00003.png,,,,,,7,hocho,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.988331
hocho_R_12,QR未検出,,pair,,,,10,0.637012,,0.637302,frame_00114.png,frame_00115.png,,,,,,8,hocho,R,R,12,,,frame_00115.png,frame_00116.png,,117,1.988331
ex_R_4,QR未検出,,pair,,,,10,0.637042,,0.637246,frame_00114.png,frame_00115.png,,,,,,9,ex,R,R,4,,,frame_00000.png,frame_00001.png,,117,1.988331
ex_R_8,QR未検出,,pair,,,,10,0.637078,,0.637197,frame_00114.png,frame_00115.png,,,,,,10,ex,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.988331
ex_R_12,QR未検出,,pair,,,,10,0.636922,,0.637204,frame_00113.png,frame_00114.png,,,,,,11,ex,R,R,12,,,frame_00002.png,frame_00003.png,,117,1.988331
rice_G_4,QR未検出,,pair,,,,10,0.636808,,0.637183,frame_00001.png,frame_00002.png,,,,,,12,rice,G,G,4,,,frame_00115.png,frame_00116.png,,117,1.988331
rice_G_8,QR未検出,,pair,,,,10,0.637016,,0.637351,frame_00001.png,frame_00002.png,,,,,,13,rice,G,G,8,,,frame_00115.png,frame_00116.png,,117,1.988331
rice_G_12,QR未検出,,pair,,,,10,0.636804,,0.636873,frame_00000.png,frame_00001.png,,,,,,14,rice,G,G,12,,,frame_00115.png,frame_00116.png,,117,1.988331
nagaoka_fireworks_G_4,QR未検出,,pair,,,,10,0.636119,,0.636695,frame_00113.png,frame_00114.png,,,,,,15,nagaoka_fireworks,G,G,4,,,frame_00114.png,frame_00115.png,,117,1.988331
nagaoka_fireworks_G_8,QR未検出,,pair,,,,10,0.636722,,0.637018,frame_00001.png,frame_00002.png,,,,,,16,nagaoka_fireworks,G,G,8,,,frame_00114.png,frame_00115.png,,117,1.988331
nagaoka_fireworks_G_12,QR未検出,,pair,,,,10,0.637489,,0.638663,frame_00114.png,frame_00115.png,,,,,,17,nagaoka_fireworks,G,G,12,,,frame_00115.png,frame_00116.png,,117,1.988331
hocho_G_4,QR未検出,,pair,,,,10,0.636829,,0.637106,frame_00113.png,frame_00114.png,,,,,,18,hocho,G,G,4,,,frame_00115.png,frame_00116.png,,117,1.988331
