folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644162,0.003298,,fourier,,,10.007741,4,fourier:fourier::None:10.007740783111792:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644162,0.003298,,fourier,,,10.007741,8,fourier:fourier::None:10.007740783111792:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f300_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644162,0.003404,,fourier,,,10.007741,12,fourier:fourier::None:10.007740783111792:12:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644162,0.003298,,fourier,,,15.000000,4,fourier:fourier::None:15.0:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644162,0.003298,,fourier,,,15.000000,8,fourier:fourier::None:15.0:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f300_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644162,0.003404,,fourier,,,15.000000,12,fourier:fourier::None:15.0:12:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000010,0.010309,0.643842,0.006807,,fourier,,,30.000000,4,fourier:fourier::None:30.0:4:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000280,0.006202,0.628293,0.055484,,fourier,,,30.000000,8,fourier:fourier::None:30.0:8:None:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_fourier_f300_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.989605,0.557327,0.716615,0.335005,,fourier,,,30.000000,12,fourier:fourier::None:30.0:12:None:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644175,0.002758,,fourier,,,10.007741,4,fourier:fourier::None:10.007740783111792:4:None:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644175,0.002758,,fourier,,,10.007741,8,fourier:fourier::None:10.007740783111792:8:None:binary:0
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_fourier_f300_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644175,0.002758,,fourier,,,10.007741,12,fourier:fourier::None:10.007740783111792:12:None:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644175,0.002758,,fourier,,,15.000000,4,fourier:fourier::None:15.0:4:None:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644175,0.002758,,fourier,,,15.000000,8,fourier:fourier::None:15.0:8:None:binary:0
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_fourier_f300_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.000000,0.000000,0.644175,0.002758,,fourier,,,15.000000,12,fourier:fourier::None:15.0:12:None:binary:0
