folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.649497,0.002210,0.359058,12
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.649236,0.000945,0.216247,12
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.650173,0.001310,0.540206,12
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.649681,0.000650,0.258964,12
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.649712,0.000750,0.286260,12
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.649914,0.001790,0.433939,12
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.649868,0.000920,0.365805,12
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.649847,0.001450,0.398900,12
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.649737,0.001325,0.358108,12
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.649863,0.001300,0.395137,12
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.649627,0.000825,0.273632,12
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.649606,0.000865,0.274168,12
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.649970,0.001090,0.424951,12
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.649590,0.000465,0.193750,12
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.649322,0.000785,0.206307,12
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.649698,0.000745,0.281132,12
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.649873,0.001885,0.425508,12
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.649166,0.000895,0.200224,12
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.649406,0.000385,0.139241,12
rice_R_4,0,frame_00118.png,frame_00119.png,0,0.649907,0.001510,0.421199,12
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.650181,0.002265,0.525522,12
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.650295,0.001905,0.583461,12
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.649627,0.000945,0.290323,12
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.649763,0.001050,0.341463,12
rice_R_8,1,frame_00004.png,frame_00005.png,0,0.649415,0.000320,0.122605,12
rice_R_8,1,frame_00005.png,frame_00006.png,0,0.649431,0.000695,0.209653,12
rice_R_8,1,frame_00006.png,frame_00007.png,0,0.649338,0.000585,0.174107,12
rice_R_8,1,frame_00007.png,frame_00008.png,0,0.649562,0.001115,0.294974,12
rice_R_8,1,frame_00008.png,frame_00009.png,0,0.649814,0.001550,0.394402,12
rice_R_8,1,frame_00009.png,frame_00010.png,0,0.649060,0.000630,0.148410,12
rice_R_8,1,frame_00109.png,frame_00110.png,0,0.650096,0.001910,0.496749,12
rice_R_8,1,frame_00110.png,frame_00111.png,0,0.649648,0.001270,0.330299,12
rice_R_8,1,frame_00111.png,frame_00112.png,0,0.649788,0.000860,0.327619,12
rice_R_8,1,frame_00112.png,frame_00113.png,0,0.649674,0.000600,0.246914,12
rice_R_8,1,frame_00113.png,frame_00114.png,0,0.649684,0.000545,0.237991,12
rice_R_8,1,frame_00114.png,frame_00115.png,0,0.649628,0.001060,0.304598,12
rice_R_8,1,frame_00115.png,frame_00116.png,0,0.649445,0.000750,0.221566,12
rice_R_8,1,frame_00116.png,frame_00117.png,0,0.649865,0.001075,0.379189,12
rice_R_8,1,frame_00117.png,frame_00118.png,0,0.649886,0.000580,0.324930,12
rice_R_8,1,frame_00118.png,frame_00119.png,0,0.649534,0.001020,0.277929,12
rice_R_12,2,frame_00000.png,frame_00001.png,0,0.648998,0.000790,0.166667,12
rice_R_12,2,frame_00001.png,frame_00002.png,0,0.649620,0.001015,0.297218,12
rice_R_12,2,frame_00002.png,frame_00003.png,0,0.649361,0.000645,0.188873,12
rice_R_12,2,frame_00003.png,frame_00004.png,0,0.649670,0.001450,0.350242,12
rice_R_12,2,frame_00004.png,frame_00005.png,0,0.649600,0.001015,0.292507,12
rice_R_12,2,frame_00005.png,frame_00006.png,0,0.649266,0.001680,0.291920,12
rice_R_12,2,frame_00006.png,frame_00007.png,0,0.649585,0.001215,0.310345,12
rice_R_12,2,frame_00007.png,frame_00008.png,0,0.649574,0.000865,0.266564,12
rice_R_12,2,frame_00008.png,frame_00009.png,0,0.649754,0.000585,0.269585,12
rice_R_12,2,frame_00009.png,frame_00010.png,0,0.649593,0.001170,0.307895,12
rice_R_12,2,frame_00109.png,frame_00110.png,0,0.649588,0.001010,0.288984,12
rice_R_12,2,frame_00110.png,frame_00111.png,0,0.649754,0.001435,0.370801,12
rice_R_12,2,frame_00111.png,frame_00112.png,0,0.648881,0.001590,0.238202,12
rice_R_12,2,frame_00112.png,frame_00113.png,0,0.649413,0.001225,0.276836,12
rice_R_12,2,frame_00113.png,frame_00114.png,0,0.649667,0.000845,0.287415,12
rice_R_12,2,frame_00114.png,frame_00115.png,0,0.649312,0.001440,0.279883,12
rice_R_12,2,frame_00115.png,frame_00116.png,0,0.649126,0.001350,0.245678,12
rice_R_12,2,frame_00116.png,frame_00117.png,0,0.649438,0.001295,0.288098,12
rice_R_12,2,frame_00117.png,frame_00118.png,0,0.649173,0.000890,0.200450,12
rice_R_12,2,frame_00118.png,frame_00119.png,0,0.649648,0.001225,0.326232,12
nagaoka_fireworks_R_4,3,frame_00000.png,frame_00001.png,0,0.649355,0.000585,0.176737,12
nagaoka_fireworks_R_4,3,frame_00001.png,frame_00002.png,0,0.649485,0.000505,0.181655,12
nagaoka_fireworks_R_4,3,frame_00002.png,frame_00003.png,0,0.649952,0.000940,0.406048,12
nagaoka_fireworks_R_4,3,frame_00003.png,frame_00004.png,0,0.649831,0.000855,0.343373,12
nagaoka_fireworks_R_4,3,frame_00004.png,frame_00005.png,0,0.649728,0.000355,0.198880,12
nagaoka_fireworks_R_4,3,frame_00005.png,frame_00006.png,0,0.649649,0.000450,0.204545,12
nagaoka_fireworks_R_4,3,frame_00006.png,frame_00007.png,0,0.650117,0.000660,0.513619,12
nagaoka_fireworks_R_4,3,frame_00007.png,frame_00008.png,0,0.649418,0.000555,0.180782,12
nagaoka_fireworks_R_4,3,frame_00008.png,frame_00009.png,0,0.649716,0.000335,0.188202,12
nagaoka_fireworks_R_4,3,frame_00009.png,frame_00010.png,0,0.649963,0.000760,0.394805,12
nagaoka_fireworks_R_4,3,frame_00109.png,frame_00110.png,0,0.649933,0.001285,0.419935,12
nagaoka_fireworks_R_4,3,frame_00110.png,frame_00111.png,0,0.649196,0.000105,0.037433,12
nagaoka_fireworks_R_4,3,frame_00111.png,frame_00112.png,0,0.649737,0.000780,0.298851,12
