folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,pair,,,,4,0.694052,,0.786841,frame_00115.png,frame_00116.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,58.752 fps,0,rice,R,R,4,,,frame_00114.png,frame_00115.png,,117,1.991420
rice_R_8,,zxing_gray,pair,,,,4,0.822254,0.906598,0.911838,frame_00097.png,frame_00098.png,,,,,,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k5_i1,frame_00000.png,frame_00001.png,,117,1.991420
rice_R_12,,zxing_gray,pair,,,,8,0.875016,0.944029,0.952507,frame_00016.png,frame_00017.png,,,,,,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k5_i1,frame_00000.png,frame_00001.png,,117,1.991420
nagaoka_fireworks_R_4,QR未検出,,pair,,,,4,0.672737,,0.735842,frame_00015.png,frame_00016.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.991420
nagaoka_fireworks_R_8,QR未検出,,pair,,,,4,0.766260,,0.830504,frame_00016.png,frame_00017.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.991420
nagaoka_fireworks_R_12,QR未検出,,pair,,,,8,0.839149,,0.906293,frame_00113.png,frame_00114.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00116.png,,117,1.991420
hocho_R_4,QR未検出,,pair,,,,4,0.660507,,0.707521,frame_00109.png,frame_00110.png,,,,,,6,hocho,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.991420
hocho_R_8,QR未検出,,pair,,,,4,0.744784,,0.808168,frame_00112.png,frame_00113.png,,,,,,7,hocho,R,R,8,,,frame_00115.png,frame_00116.png,,117,1.991420
hocho_R_12,QR未検出,,pair,,,,8,0.801289,,0.861692,frame_00101.png,frame_00102.png,,,,,,8,hocho,R,R,12,,,frame_00114.png,frame_00115.png,,117,1.991420
ex_R_4,QR未検出,,pair,,,,4,0.782068,,0.885045,frame_00018.png,frame_00019.png,,,,,,9,ex,R,R,4,,,frame_00115.png,frame_00116.png,,117,1.991420
