folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.772898,0.649782,0.773111,0.232422,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:13
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.752080,0.662458,0.777535,0.221060,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:4
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.765591,0.633751,0.761418,0.253322,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:6
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.757307,0.650631,0.771113,0.249393,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:10
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.762633,0.645299,0.768569,0.247953,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:0
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.806711,0.622286,0.759270,0.267515,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:14
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.795111,0.659333,0.782969,0.247676,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:1
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.774898,0.649548,0.773285,0.247723,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:8
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.795265,0.631445,0.764218,0.255212,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:2
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.788995,0.581008,0.725064,0.290850,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:15
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.800407,0.643471,0.773323,0.257715,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:9
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.805679,0.593330,0.736855,0.290332,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:5
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.780190,0.639922,0.767775,0.258639,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:12
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.808409,0.624576,0.761184,0.273311,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:11
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.790380,0.583696,0.727408,0.290365,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:3
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.777569,0.640571,0.767805,0.251271,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:7
rice_R_4,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.741085,0.663666,0.776352,0.219756,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:19
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.805078,0.628577,0.763607,0.276717,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:20
rice_R_4,frame_00085.png,frame_00089.png,rice_R_4/rgb_max_accum_n5_gray/00085-00089-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.760563,0.669851,0.783468,0.223631,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:17
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.730964,0.639466,0.759900,0.231757,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:18
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.804383,0.618846,0.756414,0.284982,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:16
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.798848,0.636420,0.768230,0.262830,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:21
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.841646,0.583713,0.732605,0.315198,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:23
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.765492,0.652465,0.773615,0.246171,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:22
rice_R_8,frame_00010.png,frame_00014.png,rice_R_8/rgb_max_accum_n5_gray/00010-00014-FRAME_rgbmax_scale1.00.png,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.000000,0.000000,0.647462,0.000117,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:2
rice_R_8,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.943334,0.812793,0.903439,0.080635,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:14
rice_R_8,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.940023,0.821721,0.906970,0.070228,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:4
rice_R_8,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.929361,0.825554,0.905878,0.071682,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:11
rice_R_8,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.945865,0.808165,0.901777,0.083352,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:10
rice_R_8,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.938072,0.816702,0.903959,0.074431,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:0
rice_R_8,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.926571,0.844097,0.913794,0.061199,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:5
rice_R_8,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.937253,0.815672,0.903224,0.079007,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:3
rice_R_8,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.942217,0.815959,0.904722,0.081605,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:13
rice_R_8,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.921945,0.829585,0.905729,0.069357,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:6
rice_R_8,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.940336,0.823087,0.907726,0.070134,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:9
rice_R_8,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.933714,0.811816,0.900342,0.073909,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:16
rice_R_8,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.933103,0.836815,0.912280,0.067000,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:8
rice_R_8,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.946858,0.810044,0.903002,0.081455,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:7
rice_R_8,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.944545,0.807448,0.901056,0.083831,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:1
rice_R_8,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.935263,0.823322,0.906436,0.073427,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:15
rice_R_8,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.942088,0.812147,0.902776,0.078529,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:12
rice_R_8,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.948362,0.810763,0.903773,0.081987,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:19
rice_R_8,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.941249,0.798871,0.895760,0.082807,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:18
