folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note
rice_B_4,frame_00031.png,frame_00032.png,rice_B_4\rgb_max_diff_maps_th8\00031-00032-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.143221,0.811321,0.675363,0.018966,
rice_B_4,frame_00032.png,frame_00033.png,rice_B_4\rgb_max_diff_maps_th8\00032-00033-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.156624,0.849991,0.682317,0.017402,
rice_B_4,frame_00034.png,frame_00035.png,rice_B_4\rgb_max_diff_maps_th8\00034-00035-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.026586,0.488713,0.634826,0.017638,
rice_B_4,frame_00033.png,frame_00034.png,rice_B_4\rgb_max_diff_maps_th8\00033-00034-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.093042,0.775552,0.659388,0.017113,
rice_B_4,frame_00035.png,frame_00036.png,rice_B_4\rgb_max_diff_maps_th8\00035-00036-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.137541,0.826468,0.674906,0.017482,
rice_B_4,frame_00036.png,frame_00037.png,rice_B_4\rgb_max_diff_maps_th8\00036-00037-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.152763,0.823758,0.679070,0.017923,
rice_B_4,frame_00038.png,frame_00039.png,rice_B_4\rgb_max_diff_maps_th8\00038-00039-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.027296,0.542525,0.636835,0.015204,
rice_B_4,frame_00037.png,frame_00038.png,rice_B_4\rgb_max_diff_maps_th8\00037-00038-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.078080,0.720815,0.652722,0.017247,
rice_B_4,frame_00039.png,frame_00040.png,rice_B_4\rgb_max_diff_maps_th8\00039-00040-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.152024,0.826552,0.679086,0.017252,
rice_B_4,frame_00040.png,frame_00041.png,rice_B_4\rgb_max_diff_maps_th8\00040-00041-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.179925,0.842983,0.688674,0.019899,
rice_B_4,frame_00041.png,frame_00042.png,rice_B_4\rgb_max_diff_maps_th8\00041-00042-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.095287,0.748700,0.658363,0.018449,
rice_B_4,frame_00042.png,frame_00043.png,rice_B_4\rgb_max_diff_maps_th8\00042-00043-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.020839,0.444672,0.633383,0.015793,
rice_B_4,frame_00043.png,frame_00044.png,rice_B_4\rgb_max_diff_maps_th8\00043-00044-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.140482,0.830281,0.676038,0.016734,
rice_B_4,frame_00044.png,frame_00045.png,rice_B_4\rgb_max_diff_maps_th8\00044-00045-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.150863,0.819022,0.678139,0.018812,
rice_B_4,frame_00045.png,frame_00046.png,rice_B_4\rgb_max_diff_maps_th8\00045-00046-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.084685,0.768959,0.656881,0.016049,
rice_B_4,frame_00046.png,frame_00047.png,rice_B_4\rgb_max_diff_maps_th8\00046-00047-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028841,0.532318,0.636551,0.016448,
rice_B_4,frame_00047.png,frame_00048.png,rice_B_4\rgb_max_diff_maps_th8\00047-00048-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.164713,0.840535,0.683952,0.018003,
rice_B_4,frame_00049.png,frame_00050.png,rice_B_4\rgb_max_diff_maps_th8\00049-00050-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.100842,0.734332,0.658748,0.021910,
rice_B_4,frame_00048.png,frame_00049.png,rice_B_4\rgb_max_diff_maps_th8\00048-00049-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.186147,0.831790,0.689437,0.019491,
rice_B_4,frame_00050.png,frame_00051.png,rice_B_4\rgb_max_diff_maps_th8\00050-00051-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.033998,0.544400,0.637297,0.019534,
rice_B_4,frame_00051.png,frame_00052.png,rice_B_4\rgb_max_diff_maps_th8\00051-00052-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.159829,0.806687,0.679598,0.021875,
rice_B_4,frame_00054.png,frame_00055.png,rice_B_4\rgb_max_diff_maps_th8\00054-00055-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.037097,0.487057,0.634555,0.020502,
rice_B_4,frame_00053.png,frame_00054.png,rice_B_4\rgb_max_diff_maps_th8\00053-00054-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.101596,0.715787,0.657616,0.019523,
rice_B_4,frame_00052.png,frame_00053.png,rice_B_4\rgb_max_diff_maps_th8\00052-00053-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.162079,0.820148,0.681425,0.018991,
rice_B_4,frame_00055.png,frame_00056.png,rice_B_4\rgb_max_diff_maps_th8\00055-00056-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.177833,0.815568,0.685467,0.018881,
rice_B_4,frame_00056.png,frame_00057.png,rice_B_4\rgb_max_diff_maps_th8\00056-00057-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.199181,0.841082,0.694194,0.018973,
rice_B_4,frame_00058.png,frame_00059.png,rice_B_4\rgb_max_diff_maps_th8\00058-00059-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023286,0.515889,0.635797,0.016313,
rice_B_4,frame_00057.png,frame_00058.png,rice_B_4\rgb_max_diff_maps_th8\00057-00058-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.110034,0.769414,0.663379,0.018248,
rice_B_4,frame_00059.png,frame_00060.png,rice_B_4\rgb_max_diff_maps_th8\00059-00060-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.152389,0.751645,0.672490,0.026112,
rice_B_4,frame_00060.png,frame_00061.png,rice_B_4\rgb_max_diff_maps_th8\00060-00061-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.147769,0.800660,0.675751,0.018770,
rice_B_4,frame_00061.png,frame_00062.png,rice_B_4\rgb_max_diff_maps_th8\00061-00062-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.106100,0.676133,0.655436,0.021839,
rice_B_4,frame_00062.png,frame_00063.png,rice_B_4\rgb_max_diff_maps_th8\00062-00063-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024552,0.514010,0.635762,0.015910,
rice_B_4,frame_00063.png,frame_00064.png,rice_B_4\rgb_max_diff_maps_th8\00063-00064-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.163508,0.829073,0.682615,0.018450,
rice_B_4,frame_00064.png,frame_00065.png,rice_B_4\rgb_max_diff_maps_th8\00064-00065-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.186007,0.770855,0.682949,0.023566,
rice_B_4,frame_00065.png,frame_00066.png,rice_B_4\rgb_max_diff_maps_th8\00065-00066-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.102627,0.771419,0.661614,0.018164,
rice_B_4,frame_00066.png,frame_00067.png,rice_B_4\rgb_max_diff_maps_th8\00066-00067-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.047761,0.502346,0.635437,0.021058,
rice_B_4,frame_00067.png,frame_00068.png,rice_B_4\rgb_max_diff_maps_th8\00067-00068-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.146968,0.822730,0.677327,0.018334,
rice_B_4,frame_00068.png,frame_00069.png,rice_B_4\rgb_max_diff_maps_th8\00068-00069-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.151314,0.837769,0.679775,0.018483,
rice_B_4,frame_00069.png,frame_00070.png,rice_B_4\rgb_max_diff_maps_th8\00069-00070-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.076218,0.752629,0.653936,0.016774,
rice_B_4,frame_00070.png,frame_00071.png,rice_B_4\rgb_max_diff_maps_th8\00070-00071-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024888,0.513562,0.635753,0.015439,
rice_B_4,frame_00071.png,frame_00072.png,rice_B_4\rgb_max_diff_maps_th8\00071-00072-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.157805,0.837236,0.681640,0.017881,
rice_B_4,frame_00072.png,frame_00073.png,rice_B_4\rgb_max_diff_maps_th8\00072-00073-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.178591,0.850090,0.688924,0.018386,
rice_B_4,frame_00074.png,frame_00075.png,rice_B_4\rgb_max_diff_maps_th8\00074-00075-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.030601,0.504827,0.635488,0.018637,
rice_B_4,frame_00073.png,frame_00074.png,rice_B_4\rgb_max_diff_maps_th8\00073-00074-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.101696,0.761896,0.660774,0.019665,
rice_B_4,frame_00075.png,frame_00076.png,rice_B_4\rgb_max_diff_maps_th8\00075-00076-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.138467,0.831384,0.675534,0.016968,
rice_B_4,frame_00076.png,frame_00077.png,rice_B_4\rgb_max_diff_maps_th8\00076-00077-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.142204,0.819592,0.675723,0.017660,
rice_B_4,frame_00077.png,frame_00078.png,rice_B_4\rgb_max_diff_maps_th8\00077-00078-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.079442,0.740608,0.654101,0.016822,
rice_B_4,frame_00078.png,frame_00079.png,rice_B_4\rgb_max_diff_maps_th8\00078-00079-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.027119,0.552969,0.637169,0.015431,
rice_B_4,frame_00079.png,frame_00080.png,rice_B_4\rgb_max_diff_maps_th8\00079-00080-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.304791,0.616899,0.677404,0.090832,
rice_B_4,frame_00080.png,frame_00081.png,rice_B_4\rgb_max_diff_maps_th8\00080-00081-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.273374,0.795205,0.709303,0.032592,
rice_B_4,frame_00081.png,frame_00082.png,rice_B_4\rgb_max_diff_maps_th8\00081-00082-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.093934,0.751093,0.658181,0.018145,
rice_B_4,frame_00082.png,frame_00083.png,rice_B_4\rgb_max_diff_maps_th8\00082-00083-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.032631,0.525251,0.636418,0.018616,
rice_B_4,frame_00083.png,frame_00084.png,rice_B_4\rgb_max_diff_maps_th8\00083-00084-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.147001,0.826068,0.677600,0.017806,
rice_B_4,frame_00084.png,frame_00085.png,rice_B_4\rgb_max_diff_maps_th8\00084-00085-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.159723,0.844793,0.682827,0.017432,
rice_B_4,frame_00085.png,frame_00086.png,rice_B_4\rgb_max_diff_maps_th8\00085-00086-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.089953,0.703497,0.654255,0.019707,
rice_B_4,frame_00086.png,frame_00087.png,rice_B_4\rgb_max_diff_maps_th8\00086-00087-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.027363,0.488565,0.634807,0.017389,
rice_B_4,frame_00087.png,frame_00088.png,rice_B_4\rgb_max_diff_maps_th8\00087-00088-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.172983,0.850870,0.687308,0.017432,
rice_B_4,frame_00088.png,frame_00089.png,rice_B_4\rgb_max_diff_maps_th8\00088-00089-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.188910,0.846460,0.691676,0.017615,
rice_B_4,frame_00089.png,frame_00090.png,rice_B_4\rgb_max_diff_maps_th8\00089-00090-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.098007,0.765111,0.660046,0.017704,
rice_B_4,frame_00090.png,frame_00091.png,rice_B_4\rgb_max_diff_maps_th8\00090-00091-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024221,0.504547,0.635433,0.016134,
rice_B_4,frame_00091.png,frame_00092.png,rice_B_4\rgb_max_diff_maps_th8\00091-00092-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.148340,0.809201,0.676621,0.019987,
rice_B_4,frame_00092.png,frame_00093.png,rice_B_4\rgb_max_diff_maps_th8\00092-00093-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.162415,0.839516,0.683187,0.017512,
rice_B_4,frame_00093.png,frame_00094.png,rice_B_4\rgb_max_diff_maps_th8\00093-00094-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.087070,0.770014,0.657546,0.016563,
rice_B_4,frame_00094.png,frame_00095.png,rice_B_4\rgb_max_diff_maps_th8\00094-00095-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.046917,0.506552,0.635717,0.022341,
rice_B_4,frame_00095.png,frame_00096.png,rice_B_4\rgb_max_diff_maps_th8\00095-00096-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.170848,0.853582,0.686898,0.017917,
rice_B_4,frame_00096.png,frame_00097.png,rice_B_4\rgb_max_diff_maps_th8\00096-00097-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.183570,0.847887,0.690215,0.018001,
rice_B_4,frame_00097.png,frame_00098.png,rice_B_4\rgb_max_diff_maps_th8\00097-00098-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.102977,0.746280,0.660063,0.020330,
rice_B_4,frame_00098.png,frame_00099.png,rice_B_4\rgb_max_diff_maps_th8\00098-00099-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.025795,0.504267,0.635433,0.016408,
rice_B_4,frame_00099.png,frame_00100.png,rice_B_4\rgb_max_diff_maps_th8\00099-00100-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.152484,0.811675,0.677985,0.017329,
rice_B_4,frame_00100.png,frame_00101.png,rice_B_4\rgb_max_diff_maps_th8\00100-00101-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.160606,0.779107,0.677243,0.023043,
rice_B_4,frame_00101.png,frame_00102.png,rice_B_4\rgb_max_diff_maps_th8\00101-00102-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.087828,0.726450,0.655245,0.019272,
rice_B_4,frame_00102.png,frame_00103.png,rice_B_4\rgb_max_diff_maps_th8\00102-00103-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.026840,0.556108,0.637249,0.015880,
rice_B_4,frame_00103.png,frame_00104.png,rice_B_4\rgb_max_diff_maps_th8\00103-00104-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.170714,0.830517,0.684832,0.018461,
rice_B_4,frame_00104.png,frame_00105.png,rice_B_4\rgb_max_diff_maps_th8\00104-00105-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.174772,0.841211,0.686986,0.017897,
rice_B_4,frame_00105.png,frame_00106.png,rice_B_4\rgb_max_diff_maps_th8\00105-00106-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.094409,0.779128,0.659946,0.016102,
rice_B_4,frame_00106.png,frame_00107.png,rice_B_4\rgb_max_diff_maps_th8\00106-00107-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.022921,0.469398,0.634184,0.015656,
rice_B_4,frame_00107.png,frame_00108.png,rice_B_4\rgb_max_diff_maps_th8\00107-00108-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.140136,0.813818,0.674692,0.016823,
rice_B_4,frame_00108.png,frame_00109.png,rice_B_4\rgb_max_diff_maps_th8\00108-00109-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.150868,0.821766,0.678365,0.017645,
rice_B_4,frame_00109.png,frame_00110.png,rice_B_4\rgb_max_diff_maps_th8\00109-00110-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.080262,0.741228,0.654328,0.017235,
rice_B_4,frame_00110.png,frame_00111.png,rice_B_4\rgb_max_diff_maps_th8\00110-00111-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.021789,0.461585,0.633951,0.016518,
rice_B_4,frame_00111.png,frame_00112.png,rice_B_4\rgb_max_diff_maps_th8\00111-00112-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.158126,0.798459,0.678389,0.018619,
rice_B_4,frame_00112.png,frame_00113.png,rice_B_4\rgb_max_diff_maps_th8\00112-00113-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.187317,0.845906,0.691148,0.018197,
rice_B_4,frame_00113.png,frame_00114.png,rice_B_4\rgb_max_diff_maps_th8\00113-00114-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.097796,0.778746,0.660809,0.017288,
rice_B_4,frame_00114.png,frame_00115.png,rice_B_4\rgb_max_diff_maps_th8\00114-00115-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.027109,0.552665,0.637158,0.016203,
rice_B_4,frame_00115.png,frame_00116.png,rice_B_4\rgb_max_diff_maps_th8\00115-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.149923,0.804821,0.676694,0.019168,
rice_B_4,frame_00116.png,frame_00117.png,rice_B_4\rgb_max_diff_maps_th8\00116-00117-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.168047,0.813894,0.682550,0.021839,
rice_B_4,frame_00117.png,frame_00118.png,rice_B_4\rgb_max_diff_maps_th8\00117-00118-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.084326,0.755556,0.656079,0.017218,
rice_B_4,frame_00118.png,frame_00119.png,rice_B_4\rgb_max_diff_maps_th8\00118-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.031902,0.569496,0.638114,0.017844,
