folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,32,0.637822,,0.640345,frame_00075.png,frame_00079.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.935 fps,0,rice,R,R,4,,,frame_00115.png,frame_00119.png,,120,0.000000
rice_R_8,QR未検出,,accum,5,,,32,0.812746,,0.824328,frame_00055.png,frame_00059.png,,,,,,1,rice,R,R,8,,,frame_00115.png,frame_00119.png,,120,0.000000
rice_R_12,,gray,accum,3,,,24,0.924845,0.960374,0.962239,frame_00048.png,frame_00050.png,,,,,,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,gray_x1.0_k5_i1,frame_00000.png,frame_00002.png,,120,0.000000
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,32,0.644469,,0.647510,frame_00010.png,frame_00014.png,,,,,,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,0.000000
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,32,0.819944,,0.830896,frame_00075.png,frame_00079.png,,,,,,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00119.png,,120,0.000000
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,32,0.913148,,0.930722,frame_00020.png,frame_00024.png,,,,,,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00119.png,,120,0.000000
hocho_R_4,QR未検出,,accum,5,,,32,0.634764,,0.637111,frame_00080.png,frame_00084.png,,,,,,6,hocho,R,R,4,,,frame_00115.png,frame_00119.png,,120,0.000000
hocho_R_8,QR未検出,,accum,5,,,32,0.789703,,0.800016,frame_00075.png,frame_00079.png,,,,,,7,hocho,R,R,8,,,frame_00115.png,frame_00119.png,,120,0.000000
hocho_R_12,QR未検出,,accum,5,,,32,0.872470,,0.881117,frame_00115.png,frame_00119.png,,,,,,8,hocho,R,R,12,,,frame_00115.png,frame_00119.png,,120,0.000000
ex_R_4,QR未検出,,accum,5,,,32,0.721157,,0.756075,frame_00015.png,frame_00019.png,,,,,,9,ex,R,R,4,,,frame_00115.png,frame_00119.png,,120,0.000000
ex_R_8,QR未検出,,accum,5,,,32,0.939835,,0.943643,frame_00075.png,frame_00079.png,,,,,,10,ex,R,R,8,,,frame_00115.png,frame_00119.png,,120,0.000000
ex_R_12,,gray,accum,3,,,32,0.954804,0.956995,0.961815,frame_00072.png,frame_00074.png,,,,,,11,ex,R,R,12,https://www.nagaoka-ct.ac.jp,gray_x1.0_k5_i1,frame_00003.png,frame_00005.png,,120,0.000000
rice_G_4,QR未検出,,accum,5,,,32,0.639661,,0.641151,frame_00000.png,frame_00004.png,,,,,,12,rice,G,G,4,,,frame_00115.png,frame_00119.png,,120,0.000000
rice_G_8,QR未検出,,accum,5,,,32,0.802268,,0.820433,frame_00080.png,frame_00084.png,,,,,,13,rice,G,G,8,,,frame_00115.png,frame_00119.png,,120,0.000000
rice_G_12,,gray,accum,3,,,32,0.883809,0.966756,0.967913,frame_00111.png,frame_00113.png,,,,,,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,gray_x1.0_k5_i1,frame_00063.png,frame_00065.png,,120,0.000000
nagaoka_fireworks_G_4,QR未検出,,accum,5,,,32,0.645673,,0.648351,frame_00035.png,frame_00039.png,,,,,,15,nagaoka_fireworks,G,G,4,,,frame_00115.png,frame_00119.png,,120,0.000000
nagaoka_fireworks_G_8,QR未検出,,accum,5,,,32,0.808390,,0.817089,frame_00080.png,frame_00084.png,,,,,,16,nagaoka_fireworks,G,G,8,,,frame_00115.png,frame_00119.png,,120,0.000000
nagaoka_fireworks_G_12,QR未検出,,accum,5,,,32,0.913831,,0.927828,frame_00040.png,frame_00044.png,,,,,,17,nagaoka_fireworks,G,G,12,,,frame_00105.png,frame_00109.png,,120,0.000000
hocho_G_4,QR未検出,,accum,5,,,32,0.660685,,0.663453,frame_00100.png,frame_00104.png,,,,,,18,hocho,G,G,4,,,frame_00115.png,frame_00119.png,,120,0.000000
hocho_G_8,QR未検出,,accum,5,,,32,0.718219,,0.724238,frame_00020.png,frame_00024.png,,,,,,19,hocho,G,G,8,,,frame_00115.png,frame_00119.png,,120,0.000000
hocho_G_12,QR未検出,,accum,5,,,32,0.874865,,0.900085,frame_00010.png,frame_00014.png,,,,,,20,hocho,G,G,12,,,frame_00115.png,frame_00119.png,,120,0.000000
ex_G_4,QR未検出,,accum,5,,,32,0.650412,,0.656771,frame_00020.png,frame_00024.png,,,,,,21,ex,G,G,4,,,frame_00115.png,frame_00119.png,,120,0.000000
ex_G_8,,gray,accum,5,,,24,0.929489,0.932485,0.932485,frame_00000.png,frame_00004.png,,,,,,22,ex,G,G,8,https://www.nagaoka-ct.ac.jp,gray_x1.0_k5_i1,frame_00000.png,frame_00004.png,,120,0.000000
ex_G_12,,gray,accum,3,,,32,0.944202,0.965441,0.966121,frame_00045.png,frame_00047.png,,,,,,23,ex,G,G,12,https://www.nagaoka-ct.ac.jp,gray_x1.0_k5_i1,frame_00012.png,frame_00014.png,,120,0.000000
rice_B_4,QR未検出,,accum,5,,,32,0.653263,,0.657150,frame_00070.png,frame_00074.png,,,,,,24,rice,B,B,4,,,frame_00115.png,frame_00119.png,,120,0.000000
rice_B_8,QR未検出,,accum,5,,,32,0.845492,,0.852893,frame_00080.png,frame_00084.png,,,,,,25,rice,B,B,8,,,frame_00115.png,frame_00119.png,,120,0.000000
