folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00002.png,rice_R_4\rgb_max_accum_n3_th12\00000-00002-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.114385,0.757987,0.663673,0.024672,,accum,3,,,12
rice_R_4,frame_00003.png,frame_00005.png,rice_R_4\rgb_max_accum_n3_th12\00003-00005-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.038781,0.553926,0.638028,0.022616,,accum,3,,,12
rice_R_4,frame_00006.png,frame_00008.png,rice_R_4\rgb_max_accum_n3_th12\00006-00008-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.063309,0.616337,0.643991,0.025629,,accum,3,,,12
rice_R_4,frame_00009.png,frame_00011.png,rice_R_4\rgb_max_accum_n3_th12\00009-00011-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.179339,0.778898,0.682116,0.027586,,accum,3,,,12
rice_R_4,frame_00012.png,frame_00014.png,rice_R_4\rgb_max_accum_n3_th12\00012-00014-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.135862,0.767236,0.669793,0.025429,,accum,3,,,12
rice_R_4,frame_00015.png,frame_00017.png,rice_R_4\rgb_max_accum_n3_th12\00015-00017-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.136610,0.492750,0.633808,0.076582,,accum,3,,,12
rice_R_4,frame_00018.png,frame_00020.png,rice_R_4\rgb_max_accum_n3_th12\00018-00020-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.069483,0.635709,0.646094,0.024583,,accum,3,,,12
rice_R_4,frame_00021.png,frame_00023.png,rice_R_4\rgb_max_accum_n3_th12\00021-00023-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.182131,0.802477,0.685351,0.025948,,accum,3,,,12
rice_R_4,frame_00027.png,frame_00029.png,rice_R_4\rgb_max_accum_n3_th12\00027-00029-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.043583,0.552952,0.638318,0.022795,,accum,3,,,12
rice_R_4,frame_00024.png,frame_00026.png,rice_R_4\rgb_max_accum_n3_th12\00024-00026-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.116313,0.768275,0.664901,0.023776,,accum,3,,,12
rice_R_4,frame_00030.png,frame_00032.png,rice_R_4\rgb_max_accum_n3_th12\00030-00032-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.079754,0.651986,0.648836,0.025309,,accum,3,,,12
rice_R_4,frame_00033.png,frame_00035.png,rice_R_4\rgb_max_accum_n3_th12\00033-00035-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.168953,0.799287,0.681422,0.025992,,accum,3,,,12
rice_R_4,frame_00036.png,frame_00038.png,rice_R_4\rgb_max_accum_n3_th12\00036-00038-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.144962,0.737978,0.669373,0.028500,,accum,3,,,12
rice_R_4,frame_00039.png,frame_00041.png,rice_R_4\rgb_max_accum_n3_th12\00039-00041-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.035341,0.491133,0.634809,0.022582,,accum,3,,,12
rice_R_4,frame_00042.png,frame_00044.png,rice_R_4\rgb_max_accum_n3_th12\00042-00044-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.066964,0.623922,0.644976,0.025011,,accum,3,,,12
rice_R_4,frame_00045.png,frame_00047.png,rice_R_4\rgb_max_accum_n3_th12\00045-00047-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.173372,0.820171,0.684643,0.023866,,accum,3,,,12
