folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_G_12,frame_00000.png,frame_00119.png,rice_G_12\rgb_max_fourier_f112_th12\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.064062,0.981046,0.658188,0.002173,,fourier,,,11.250000,12
nagaoka_fireworks_G_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_4\rgb_max_fourier_f225_th4\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.007527,0.144196,0.621726,0.044683,,fourier,,,22.500000,4
nagaoka_fireworks_G_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_4\rgb_max_fourier_f225_th8\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.047824,0.165072,0.564493,0.199524,,fourier,,,22.500000,8
nagaoka_fireworks_G_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_4\rgb_max_fourier_f225_th12\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.863279,0.447298,0.561079,0.506621,,fourier,,,22.500000,12
nagaoka_fireworks_G_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_4\rgb_max_fourier_f112_th4\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.004058,0.117909,0.625681,0.034393,,fourier,,,11.250000,4
nagaoka_fireworks_G_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_4\rgb_max_fourier_f112_th8\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.004404,0.124272,0.625562,0.035126,,fourier,,,11.250000,8
nagaoka_fireworks_G_4,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_4\rgb_max_fourier_f112_th12\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.004538,0.123017,0.625129,0.035737,,fourier,,,11.250000,12
nagaoka_fireworks_G_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_8\rgb_max_fourier_f225_th4\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.009383,0.105456,0.609666,0.081705,,fourier,,,22.500000,4
nagaoka_fireworks_G_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_8\rgb_max_fourier_f225_th8\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.941829,0.444556,0.549591,0.514096,,fourier,,,22.500000,8
nagaoka_fireworks_G_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_8\rgb_max_fourier_f225_th12\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.880247,0.552379,0.696161,0.226752,,fourier,,,22.500000,12
nagaoka_fireworks_G_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_8\rgb_max_fourier_f112_th4\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.001679,0.053079,0.624962,0.031813,,fourier,,,11.250000,4
nagaoka_fireworks_G_8,frame_00000.png,frame_00119.png,nagaoka_fireworks_G_8\rgb_max_fourier_f112_th8\00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.002283,0.070739,0.625166,0.032260,,fourier,,,11.250000,8
