folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,accum_num,1,0,QR未検出,,accum,gray,5,,,0,,24,0.832695,,0.848076,frame_00065.png,frame_00069.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,0,rice,R,R,4,,,frame_00110.png,frame_00114.png,,120,1.999742
rice_R_4,accum_num,0,0,QR未検出,,accum,gray,3,,,0,,40,0.814064,,0.834297,frame_00048.png,frame_00050.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,0,rice,R,R,4,,,frame_00108.png,frame_00110.png,,120,1.999742
rice_R_8,accum_num,1,1,,zxing_gray,accum,gray,3,,,0,,40,0.871704,0.856151,0.940441,frame_00063.png,frame_00065.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00002.png,,120,1.999742
rice_R_8,accum_num,0,1,,zxing_median_otsu,accum,gray,5,,,0,,24,0.777255,0.770308,0.941085,frame_00000.png,frame_00004.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k3_i1,frame_00000.png,frame_00004.png,,120,1.999742
rice_R_12,accum_num,1,1,,zxing_gray,accum,gray,5,,,0,,24,0.827024,0.827024,0.838957,frame_00115.png,frame_00119.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00004.png,,120,1.999742
rice_R_12,accum_num,0,1,,zxing_gray,accum,gray,3,,,0,,40,0.818268,0.814620,0.961490,frame_00069.png,frame_00071.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00002.png,,120,1.999742
nagaoka_fireworks_R_4,accum_num,1,0,QR未検出,,accum,gray,3,,,0,,40,0.741648,,0.756719,frame_00033.png,frame_00035.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00111.png,frame_00113.png,,120,1.999742
nagaoka_fireworks_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.736837,,0.756189,frame_00105.png,frame_00109.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
nagaoka_fireworks_R_8,accum_num,1,0,QR未検出,,accum,gray,5,,,0,,24,0.828863,,0.840138,frame_00010.png,frame_00014.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00119.png,,120,1.999742
nagaoka_fireworks_R_8,accum_num,0,0,QR未検出,,accum,gray,3,,,0,,40,0.822465,,0.833375,frame_00009.png,frame_00011.png,r60_e60_f0.mp4,60 Hz,1/60,蛍光灯なし,60.008 fps,60,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00114.png,frame_00116.png,,120,1.999742
