folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.197274,0.475835,0.641569,0.175096,,accum,5,,,8,accum:accum::5:None:8:None:binary:13
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.182775,0.462229,0.638114,0.172953,,accum,5,,,8,accum:accum::5:None:8:None:binary:12
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.181176,0.465681,0.639227,0.170611,,accum,5,,,8,accum:accum::5:None:8:None:binary:15
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.198405,0.460084,0.636513,0.186272,,accum,5,,,8,accum:accum::5:None:8:None:binary:1
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.199092,0.476425,0.641687,0.176621,,accum,5,,,8,accum:accum::5:None:8:None:binary:8
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.196229,0.436520,0.628555,0.187160,,accum,5,,,8,accum:accum::5:None:8:None:binary:2
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.206088,0.485314,0.644227,0.176586,,accum,5,,,8,accum:accum::5:None:8:None:binary:4
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.185010,0.408635,0.619539,0.193252,,accum,5,,,8,accum:accum::5:None:8:None:binary:10
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.196159,0.466826,0.638814,0.179008,,accum,5,,,8,accum:accum::5:None:8:None:binary:14
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.194586,0.465636,0.638518,0.175212,,accum,5,,,8,accum:accum::5:None:8:None:binary:9
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.189656,0.489293,0.645693,0.171277,,accum,5,,,8,accum:accum::5:None:8:None:binary:0
