folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,lockin,,,29.772986,0,0.659122,,0.659122,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_8,QR未検出,,lockin,,,29.772986,0,0.770566,,0.770566,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_12,QR未検出,,lockin,,,29.772986,0,0.865916,,0.865916,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.003791
nagaoka_fireworks_R_4,QR未検出,,lockin,,,29.772986,0,0.654958,,0.654958,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
nagaoka_fireworks_R_8,QR未検出,,lockin,,,29.772986,0,0.724009,,0.724009,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
nagaoka_fireworks_R_12,QR未検出,,lockin,,,29.772986,0,0.815042,,0.815042,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.003791
hocho_R_4,QR未検出,,lockin,,,29.772986,0,0.643414,,0.643414,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
hocho_R_8,QR未検出,,lockin,,,29.772986,0,0.710739,,0.710739,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
hocho_R_12,QR未検出,,lockin,,,29.772986,0,0.772910,,0.772910,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.003791
ex_R_4,QR未検出,,lockin,,,29.772986,0,0.704955,,0.704955,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
ex_R_8,QR未検出,,lockin,,,29.772986,0,0.765910,,0.765910,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
