folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,stat_std,1,0,QR未検出,,stat,binary,,std,,12,,1,0.648561,,0.648561,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_4,stat_std,0,0,QR未検出,,stat,binary,,std,,8,,1,0.647821,,0.647821,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_4,stat_std,0,0,QR未検出,,stat,binary,,std,,4,,1,0.644640,,0.644640,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_8,stat_std,1,0,QR未検出,,stat,binary,,std,,4,,1,0.674063,,0.674063,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_8,stat_std,0,0,QR未検出,,stat,binary,,std,,12,,1,0.648355,,0.648355,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_8,stat_std,0,0,QR未検出,,stat,binary,,std,,8,,1,0.647620,,0.647620,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_12,stat_std,1,0,QR未検出,,stat,binary,,std,,4,,1,0.870741,,0.870741,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_12,stat_std,0,0,QR未検出,,stat,binary,,std,,8,,1,0.848708,,0.848708,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.003791
rice_R_12,stat_std,0,0,QR未検出,,stat,binary,,std,,12,,1,0.784519,,0.784519,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.003791
nagaoka_fireworks_R_4,stat_std,1,0,QR未検出,,stat,binary,,std,,8,,1,0.649422,,0.649422,frame_00000.png,frame_00119.png,r180_e125_f1.mp4,180 Hz,1/125,蛍光灯あり,59.886 fps,180,125,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.003791
