folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note
ex_X_12,frame_00022.png,frame_00023.png,ex_X_12\rgb_max_diff_maps\00022-00023-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00023.png,frame_00024.png,ex_X_12\rgb_max_diff_maps\00023-00024-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00024.png,frame_00025.png,ex_X_12\rgb_max_diff_maps\00024-00025-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00025.png,frame_00026.png,ex_X_12\rgb_max_diff_maps\00025-00026-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00026.png,frame_00027.png,ex_X_12\rgb_max_diff_maps\00026-00027-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00027.png,frame_00028.png,ex_X_12\rgb_max_diff_maps\00027-00028-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00028.png,frame_00029.png,ex_X_12\rgb_max_diff_maps\00028-00029-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00029.png,frame_00030.png,ex_X_12\rgb_max_diff_maps\00029-00030-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00030.png,frame_00031.png,ex_X_12\rgb_max_diff_maps\00030-00031-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00031.png,frame_00032.png,ex_X_12\rgb_max_diff_maps\00031-00032-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00032.png,frame_00033.png,ex_X_12\rgb_max_diff_maps\00032-00033-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00033.png,frame_00034.png,ex_X_12\rgb_max_diff_maps\00033-00034-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00034.png,frame_00035.png,ex_X_12\rgb_max_diff_maps\00034-00035-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00035.png,frame_00036.png,ex_X_12\rgb_max_diff_maps\00035-00036-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00036.png,frame_00037.png,ex_X_12\rgb_max_diff_maps\00036-00037-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00037.png,frame_00038.png,ex_X_12\rgb_max_diff_maps\00037-00038-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00038.png,frame_00039.png,ex_X_12\rgb_max_diff_maps\00038-00039-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00039.png,frame_00040.png,ex_X_12\rgb_max_diff_maps\00039-00040-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00040.png,frame_00041.png,ex_X_12\rgb_max_diff_maps\00040-00041-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00041.png,frame_00042.png,ex_X_12\rgb_max_diff_maps\00041-00042-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00042.png,frame_00043.png,ex_X_12\rgb_max_diff_maps\00042-00043-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00043.png,frame_00044.png,ex_X_12\rgb_max_diff_maps\00043-00044-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00044.png,frame_00045.png,ex_X_12\rgb_max_diff_maps\00044-00045-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00045.png,frame_00046.png,ex_X_12\rgb_max_diff_maps\00045-00046-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00046.png,frame_00047.png,ex_X_12\rgb_max_diff_maps\00046-00047-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00047.png,frame_00048.png,ex_X_12\rgb_max_diff_maps\00047-00048-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00048.png,frame_00049.png,ex_X_12\rgb_max_diff_maps\00048-00049-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00049.png,frame_00050.png,ex_X_12\rgb_max_diff_maps\00049-00050-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00050.png,frame_00051.png,ex_X_12\rgb_max_diff_maps\00050-00051-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00051.png,frame_00052.png,ex_X_12\rgb_max_diff_maps\00051-00052-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00052.png,frame_00053.png,ex_X_12\rgb_max_diff_maps\00052-00053-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00053.png,frame_00054.png,ex_X_12\rgb_max_diff_maps\00053-00054-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00054.png,frame_00055.png,ex_X_12\rgb_max_diff_maps\00054-00055-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00055.png,frame_00056.png,ex_X_12\rgb_max_diff_maps\00055-00056-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00056.png,frame_00057.png,ex_X_12\rgb_max_diff_maps\00056-00057-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00057.png,frame_00058.png,ex_X_12\rgb_max_diff_maps\00057-00058-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00058.png,frame_00059.png,ex_X_12\rgb_max_diff_maps\00058-00059-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00059.png,frame_00060.png,ex_X_12\rgb_max_diff_maps\00059-00060-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00060.png,frame_00061.png,ex_X_12\rgb_max_diff_maps\00060-00061-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00061.png,frame_00062.png,ex_X_12\rgb_max_diff_maps\00061-00062-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00062.png,frame_00063.png,ex_X_12\rgb_max_diff_maps\00062-00063-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00063.png,frame_00064.png,ex_X_12\rgb_max_diff_maps\00063-00064-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00064.png,frame_00065.png,ex_X_12\rgb_max_diff_maps\00064-00065-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00065.png,frame_00066.png,ex_X_12\rgb_max_diff_maps\00065-00066-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00066.png,frame_00067.png,ex_X_12\rgb_max_diff_maps\00066-00067-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00067.png,frame_00068.png,ex_X_12\rgb_max_diff_maps\00067-00068-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00068.png,frame_00069.png,ex_X_12\rgb_max_diff_maps\00068-00069-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00069.png,frame_00070.png,ex_X_12\rgb_max_diff_maps\00069-00070-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00070.png,frame_00071.png,ex_X_12\rgb_max_diff_maps\00070-00071-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00071.png,frame_00072.png,ex_X_12\rgb_max_diff_maps\00071-00072-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00072.png,frame_00073.png,ex_X_12\rgb_max_diff_maps\00072-00073-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00073.png,frame_00074.png,ex_X_12\rgb_max_diff_maps\00073-00074-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00074.png,frame_00075.png,ex_X_12\rgb_max_diff_maps\00074-00075-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00075.png,frame_00076.png,ex_X_12\rgb_max_diff_maps\00075-00076-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00076.png,frame_00077.png,ex_X_12\rgb_max_diff_maps\00076-00077-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00077.png,frame_00078.png,ex_X_12\rgb_max_diff_maps\00077-00078-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00078.png,frame_00079.png,ex_X_12\rgb_max_diff_maps\00078-00079-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00079.png,frame_00080.png,ex_X_12\rgb_max_diff_maps\00079-00080-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00080.png,frame_00081.png,ex_X_12\rgb_max_diff_maps\00080-00081-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00081.png,frame_00082.png,ex_X_12\rgb_max_diff_maps\00081-00082-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00082.png,frame_00083.png,ex_X_12\rgb_max_diff_maps\00082-00083-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00083.png,frame_00084.png,ex_X_12\rgb_max_diff_maps\00083-00084-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00084.png,frame_00085.png,ex_X_12\rgb_max_diff_maps\00084-00085-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00085.png,frame_00086.png,ex_X_12\rgb_max_diff_maps\00085-00086-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00086.png,frame_00087.png,ex_X_12\rgb_max_diff_maps\00086-00087-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00087.png,frame_00088.png,ex_X_12\rgb_max_diff_maps\00087-00088-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00088.png,frame_00089.png,ex_X_12\rgb_max_diff_maps\00088-00089-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00089.png,frame_00090.png,ex_X_12\rgb_max_diff_maps\00089-00090-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00090.png,frame_00091.png,ex_X_12\rgb_max_diff_maps\00090-00091-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00091.png,frame_00092.png,ex_X_12\rgb_max_diff_maps\00091-00092-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00092.png,frame_00093.png,ex_X_12\rgb_max_diff_maps\00092-00093-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00093.png,frame_00094.png,ex_X_12\rgb_max_diff_maps\00093-00094-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00094.png,frame_00095.png,ex_X_12\rgb_max_diff_maps\00094-00095-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00095.png,frame_00096.png,ex_X_12\rgb_max_diff_maps\00095-00096-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00096.png,frame_00097.png,ex_X_12\rgb_max_diff_maps\00096-00097-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00097.png,frame_00098.png,ex_X_12\rgb_max_diff_maps\00097-00098-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00098.png,frame_00099.png,ex_X_12\rgb_max_diff_maps\00098-00099-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00099.png,frame_00100.png,ex_X_12\rgb_max_diff_maps\00099-00100-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00100.png,frame_00101.png,ex_X_12\rgb_max_diff_maps\00100-00101-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00101.png,frame_00102.png,ex_X_12\rgb_max_diff_maps\00101-00102-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00102.png,frame_00103.png,ex_X_12\rgb_max_diff_maps\00102-00103-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00103.png,frame_00104.png,ex_X_12\rgb_max_diff_maps\00103-00104-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00104.png,frame_00105.png,ex_X_12\rgb_max_diff_maps\00104-00105-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00105.png,frame_00106.png,ex_X_12\rgb_max_diff_maps\00105-00106-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00106.png,frame_00107.png,ex_X_12\rgb_max_diff_maps\00106-00107-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00107.png,frame_00108.png,ex_X_12\rgb_max_diff_maps\00107-00108-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00108.png,frame_00109.png,ex_X_12\rgb_max_diff_maps\00108-00109-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00109.png,frame_00110.png,ex_X_12\rgb_max_diff_maps\00109-00110-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00110.png,frame_00111.png,ex_X_12\rgb_max_diff_maps\00110-00111-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00111.png,frame_00112.png,ex_X_12\rgb_max_diff_maps\00111-00112-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00112.png,frame_00113.png,ex_X_12\rgb_max_diff_maps\00112-00113-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00113.png,frame_00114.png,ex_X_12\rgb_max_diff_maps\00113-00114-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00114.png,frame_00115.png,ex_X_12\rgb_max_diff_maps\00114-00115-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00115.png,frame_00116.png,ex_X_12\rgb_max_diff_maps\00115-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00116.png,frame_00117.png,ex_X_12\rgb_max_diff_maps\00116-00117-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00117.png,frame_00118.png,ex_X_12\rgb_max_diff_maps\00117-00118-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00118.png,frame_00119.png,ex_X_12\rgb_max_diff_maps\00118-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00119.png,frame_00120.png,ex_X_12\rgb_max_diff_maps\00119-00120-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00120.png,frame_00121.png,ex_X_12\rgb_max_diff_maps\00120-00121-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00121.png,frame_00122.png,ex_X_12\rgb_max_diff_maps\00121-00122-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00122.png,frame_00123.png,ex_X_12\rgb_max_diff_maps\00122-00123-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00123.png,frame_00124.png,ex_X_12\rgb_max_diff_maps\00123-00124-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00124.png,frame_00125.png,ex_X_12\rgb_max_diff_maps\00124-00125-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00125.png,frame_00126.png,ex_X_12\rgb_max_diff_maps\00125-00126-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00126.png,frame_00127.png,ex_X_12\rgb_max_diff_maps\00126-00127-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00127.png,frame_00128.png,ex_X_12\rgb_max_diff_maps\00127-00128-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00128.png,frame_00129.png,ex_X_12\rgb_max_diff_maps\00128-00129-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00129.png,frame_00130.png,ex_X_12\rgb_max_diff_maps\00129-00130-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00130.png,frame_00131.png,ex_X_12\rgb_max_diff_maps\00130-00131-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00131.png,frame_00132.png,ex_X_12\rgb_max_diff_maps\00131-00132-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00132.png,frame_00133.png,ex_X_12\rgb_max_diff_maps\00132-00133-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00133.png,frame_00134.png,ex_X_12\rgb_max_diff_maps\00133-00134-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00134.png,frame_00135.png,ex_X_12\rgb_max_diff_maps\00134-00135-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00135.png,frame_00136.png,ex_X_12\rgb_max_diff_maps\00135-00136-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00136.png,frame_00137.png,ex_X_12\rgb_max_diff_maps\00136-00137-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00137.png,frame_00138.png,ex_X_12\rgb_max_diff_maps\00137-00138-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00138.png,frame_00139.png,ex_X_12\rgb_max_diff_maps\00138-00139-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00139.png,frame_00140.png,ex_X_12\rgb_max_diff_maps\00139-00140-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00140.png,frame_00141.png,ex_X_12\rgb_max_diff_maps\00140-00141-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00141.png,frame_00142.png,ex_X_12\rgb_max_diff_maps\00141-00142-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00142.png,frame_00143.png,ex_X_12\rgb_max_diff_maps\00142-00143-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00143.png,frame_00144.png,ex_X_12\rgb_max_diff_maps\00143-00144-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00144.png,frame_00145.png,ex_X_12\rgb_max_diff_maps\00144-00145-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00145.png,frame_00146.png,ex_X_12\rgb_max_diff_maps\00145-00146-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
ex_X_12,frame_00146.png,frame_00147.png,ex_X_12\rgb_max_diff_maps\00146-00147-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,,,,,正解画像なし
