folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.799359,,0.811270,frame_00005.png,frame_00009.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,0,rice,R,R,4,,,frame_00105.png,frame_00109.png,,120,2.000089
rice_R_8,accum_num,0,1,,zxing_gray,accum,gray,5,,,0,,24,0.784315,0.747838,0.926691,frame_00080.png,frame_00084.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00004.png,,120,2.000089
rice_R_12,accum_num,0,1,,zxing_gray,accum,gray,5,,,0,,24,0.859625,0.859625,0.885057,frame_00020.png,frame_00024.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00025.png,frame_00029.png,,120,2.000089
nagaoka_fireworks_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.716202,,0.741691,frame_00115.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00095.png,frame_00099.png,,120,2.000089
nagaoka_fireworks_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.855788,,0.864045,frame_00010.png,frame_00014.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.905828,,0.910305,frame_00110.png,frame_00114.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00085.png,frame_00089.png,,120,2.000089
hocho_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.667448,,0.691808,frame_00090.png,frame_00094.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,6,hocho,R,R,4,,,frame_00105.png,frame_00109.png,,120,2.000089
hocho_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.864379,,0.871984,frame_00055.png,frame_00059.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,7,hocho,R,R,8,,,frame_00105.png,frame_00109.png,,120,2.000089
hocho_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.890778,,0.903583,frame_00090.png,frame_00094.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,8,hocho,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.000089
ex_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.853191,,0.877532,frame_00090.png,frame_00094.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,9,ex,R,R,4,,,frame_00115.png,frame_00119.png,,120,2.000089
