folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.719447,0.297618,0.778527,4
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.639678,0.050351,0.451457,4
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.725342,0.314542,0.787151,4
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.745199,0.374415,0.807563,4
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.714644,0.284655,0.769689,4
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.645581,0.055333,0.527318,4
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.711203,0.255690,0.795164,4
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.768193,0.445823,0.822635,4
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.716671,0.281332,0.786940,4
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.639870,0.047563,0.451201,4
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.640773,0.051126,0.464751,4
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.710568,0.266538,0.772498,4
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.750537,0.383727,0.821187,4
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.707761,0.255293,0.772639,4
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.639702,0.053767,0.454523,4
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.724602,0.313310,0.784830,4
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.755903,0.404622,0.819041,4
rice_R_4,0,frame_00116.png,frame_00117.png,0,0.725606,0.315696,0.786954,4
rice_R_4,0,frame_00117.png,frame_00118.png,0,0.638665,0.050768,0.440671,4
rice_R_4,0,frame_00118.png,frame_00119.png,0,0.735205,0.343688,0.798868,4
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.886215,0.919826,0.793736,4
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.696142,0.225327,0.743453,4
rice_R_8,1,frame_00002.png,frame_00003.png,0,0.882613,0.900035,0.796927,4
rice_R_8,1,frame_00003.png,frame_00004.png,0,0.901135,0.944795,0.809634,4
