folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.884683,,0.884683,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.682930,,0.682930,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.678353,,0.678353,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.678085,,0.678085,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_8,lockin_num,1,1,,zxing_gray,lockin,gray,,,22.500000,0,8,1,0.789569,0.789569,0.789569,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.746774,,0.746774,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.722460,,0.722460,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.696922,,0.696922,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_12,lockin_num,1,1,,zxing_gray,lockin,gray,,,22.500000,0,8,1,0.898328,0.898328,0.898328,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.833102,,0.833102,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.783438,,0.783438,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.694266,,0.694266,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_4,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.828399,,0.828399,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.671828,,0.671828,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.655458,,0.655458,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.653331,,0.653331,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_8,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.877773,,0.877773,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.685168,,0.685168,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.663127,,0.663127,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.655217,,0.655217,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_12,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.908746,,0.908746,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.801937,,0.801937,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.627471,,0.627471,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.613326,,0.613326,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_4,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.804149,,0.804149,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.629036,,0.629036,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.613396,,0.613396,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.611183,,0.611183,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_8,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.870874,,0.870874,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.738148,,0.738148,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.631180,,0.631180,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.608065,,0.608065,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_12,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.895051,,0.895051,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.848304,,0.848304,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.606230,,0.606230,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
hocho_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.596778,,0.596778,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_4,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.930136,,0.930136,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.695353,,0.695353,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.625905,,0.625905,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_4,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.623996,,0.623996,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_8,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.952731,,0.952731,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.855953,,0.855953,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.563102,,0.563102,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_8,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.556882,,0.556882,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_12,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.962868,,0.962868,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.935124,,0.935124,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.634863,,0.634863,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
ex_R_12,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.582752,,0.582752,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_4,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.884980,,0.884980,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_4,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.709861,,0.709861,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_4,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.704526,,0.704526,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_4,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.696530,,0.696530,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_8,lockin_num,1,1,,zxing_gray,lockin,gray,,,22.500000,0,8,1,0.808645,0.808645,0.808645,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,13,rice,G,G,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_8,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.807261,,0.807261,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_8,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.737943,,0.737943,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_8,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.737005,,0.737005,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_12,lockin_num,1,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.910391,,0.910391,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_12,lockin_num,0,1,,zxing_gray,lockin,gray,,,22.500000,0,8,1,0.904109,0.904109,0.904109,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_12,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.697975,,0.697975,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
rice_G_12,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.620549,,0.620549,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_4,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.753008,,0.753008,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_4,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.697515,,0.697515,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_4,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.671419,,0.671419,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_4,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.669265,,0.669265,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_8,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.830140,,0.830140,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_8,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.739268,,0.739268,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_8,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.699721,,0.699721,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_8,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.698661,,0.698661,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_12,lockin_num,1,0,QR未検出,,lockin,gray,,,22.500000,0,8,1,0.879820,,0.879820,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_12,lockin_num,0,0,QR未検出,,lockin,gray,,,26.247329,0,8,1,0.858144,,0.858144,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_12,lockin_num,0,0,QR未検出,,lockin,gray,,,11.250000,0,8,1,0.710680,,0.710680,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
nagaoka_fireworks_G_12,lockin_num,0,0,QR未検出,,lockin,gray,,,9.997329,0,8,1,0.677882,,0.677882,frame_00000.png,frame_00119.png,r45_e250_f1.mp4,45 Hz,1/250,蛍光灯あり,59.997 fps,45,250,1,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.000089
