folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note
ex_B6,frame_00000.png,frame_00001.png,ex_B6\rgb_max_diff_maps\00000-00001-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.046274,0.634784,0.620904,0.018721,
ex_B6,frame_00001.png,frame_00002.png,ex_B6\rgb_max_diff_maps\00001-00002-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023144,0.546766,0.614836,0.014123,
ex_B6,frame_00002.png,frame_00003.png,ex_B6\rgb_max_diff_maps\00002-00003-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.025592,0.536063,0.614637,0.013185,
ex_B6,frame_00003.png,frame_00004.png,ex_B6\rgb_max_diff_maps\00003-00004-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.025727,0.599789,0.616616,0.012278,
ex_B6,frame_00004.png,frame_00005.png,ex_B6\rgb_max_diff_maps\00004-00005-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.027772,0.582685,0.616353,0.013149,
ex_B6,frame_00005.png,frame_00006.png,ex_B6\rgb_max_diff_maps\00005-00006-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.022537,0.544312,0.614724,0.011357,
ex_B6,frame_00006.png,frame_00007.png,ex_B6\rgb_max_diff_maps\00006-00007-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.021415,0.488795,0.612926,0.011560,
ex_B6,frame_00007.png,frame_00008.png,ex_B6\rgb_max_diff_maps\00007-00008-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.017945,0.531493,0.614128,0.012253,
ex_B6,frame_00008.png,frame_00009.png,ex_B6\rgb_max_diff_maps\00008-00009-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.291028,0.749458,0.688223,0.023894,
ex_B6,frame_00009.png,frame_00010.png,ex_B6\rgb_max_diff_maps\00009-00010-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.247373,0.773854,0.681009,0.018539,
ex_B6,frame_00010.png,frame_00011.png,ex_B6\rgb_max_diff_maps\00010-00011-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.031379,0.541755,0.615176,0.012212,
ex_B6,frame_00011.png,frame_00012.png,ex_B6\rgb_max_diff_maps\00011-00012-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.263056,0.760143,0.682930,0.020407,
ex_B6,frame_00012.png,frame_00013.png,ex_B6\rgb_max_diff_maps\00012-00013-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028347,0.538276,0.614864,0.012732,
ex_B6,frame_00013.png,frame_00014.png,ex_B6\rgb_max_diff_maps\00013-00014-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.264499,0.754080,0.682230,0.021047,
ex_B6,frame_00014.png,frame_00015.png,ex_B6\rgb_max_diff_maps\00014-00015-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.036012,0.606446,0.618194,0.011464,
ex_B6,frame_00015.png,frame_00016.png,ex_B6\rgb_max_diff_maps\00015-00016-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.248369,0.754291,0.678062,0.020014,
ex_B6,frame_00016.png,frame_00017.png,ex_B6\rgb_max_diff_maps\00016-00017-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.243383,0.764529,0.678433,0.018283,
ex_B6,frame_00017.png,frame_00018.png,ex_B6\rgb_max_diff_maps\00017-00018-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.031985,0.632064,0.618474,0.009719,
ex_B6,frame_00018.png,frame_00019.png,ex_B6\rgb_max_diff_maps\00018-00019-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024361,0.561243,0.615361,0.009871,
ex_B6,frame_00019.png,frame_00020.png,ex_B6\rgb_max_diff_maps\00019-00020-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.022243,0.621413,0.616666,0.010833,
ex_B6,frame_00020.png,frame_00021.png,ex_B6\rgb_max_diff_maps\00020-00021-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.022610,0.587468,0.615909,0.009697,
ex_B6,frame_00021.png,frame_00022.png,ex_B6\rgb_max_diff_maps\00021-00022-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.019981,0.616932,0.616234,0.009190,
ex_B6,frame_00022.png,frame_00023.png,ex_B6\rgb_max_diff_maps\00022-00023-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.284046,0.757390,0.687960,0.022040,
ex_B6,frame_00023.png,frame_00024.png,ex_B6\rgb_max_diff_maps\00023-00024-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023198,0.526008,0.614192,0.009709,
ex_B6,frame_00024.png,frame_00025.png,ex_B6\rgb_max_diff_maps\00024-00025-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.259821,0.756791,0.681488,0.019141,
ex_B6,frame_00025.png,frame_00026.png,ex_B6\rgb_max_diff_maps\00025-00026-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.025587,0.604360,0.616722,0.009655,
ex_B6,frame_00026.png,frame_00027.png,ex_B6\rgb_max_diff_maps\00026-00027-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.022510,0.579162,0.615685,0.009615,
ex_B6,frame_00027.png,frame_00028.png,ex_B6\rgb_max_diff_maps\00027-00028-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.382689,0.789003,0.721715,0.023094,
ex_B6,frame_00028.png,frame_00029.png,ex_B6\rgb_max_diff_maps\00028-00029-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.325587,0.784925,0.704710,0.019988,
ex_B6,frame_00029.png,frame_00030.png,ex_B6\rgb_max_diff_maps\00029-00030-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029166,0.554829,0.615534,0.011565,
ex_B6,frame_00030.png,frame_00031.png,ex_B6\rgb_max_diff_maps\00030-00031-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.332433,0.785887,0.706832,0.020235,
ex_B6,frame_00031.png,frame_00032.png,ex_B6\rgb_max_diff_maps\00031-00032-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023008,0.552417,0.614994,0.009482,
ex_B6,frame_00032.png,frame_00033.png,ex_B6\rgb_max_diff_maps\00032-00033-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.015302,0.501780,0.613347,0.009950,
ex_B6,frame_00033.png,frame_00034.png,ex_B6\rgb_max_diff_maps\00033-00034-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.358305,0.768848,0.710204,0.023863,
ex_B6,frame_00034.png,frame_00035.png,ex_B6\rgb_max_diff_maps\00034-00035-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.339369,0.739393,0.698283,0.027461,
ex_B6,frame_00035.png,frame_00036.png,ex_B6\rgb_max_diff_maps\00035-00036-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029134,0.508690,0.613690,0.014621,
ex_B6,frame_00036.png,frame_00037.png,ex_B6\rgb_max_diff_maps\00036-00037-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024931,0.489039,0.612873,0.014400,
ex_B6,frame_00037.png,frame_00038.png,ex_B6\rgb_max_diff_maps\00037-00038-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.009126,0.397595,0.611487,0.010693,
ex_B6,frame_00038.png,frame_00039.png,ex_B6\rgb_max_diff_maps\00038-00039-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.288706,0.745200,0.686774,0.023832,
ex_B6,frame_00039.png,frame_00040.png,ex_B6\rgb_max_diff_maps\00039-00040-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023641,0.600644,0.616369,0.010505,
ex_B6,frame_00040.png,frame_00041.png,ex_B6\rgb_max_diff_maps\00040-00041-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.038686,0.623541,0.619233,0.013749,
ex_B6,frame_00041.png,frame_00042.png,ex_B6\rgb_max_diff_maps\00041-00042-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029741,0.596894,0.617039,0.010422,
ex_B6,frame_00042.png,frame_00043.png,ex_B6\rgb_max_diff_maps\00042-00043-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029162,0.555221,0.615548,0.013717,
ex_B6,frame_00043.png,frame_00044.png,ex_B6\rgb_max_diff_maps\00043-00044-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.017126,0.548869,0.614484,0.008834,
ex_B6,frame_00044.png,frame_00045.png,ex_B6\rgb_max_diff_maps\00044-00045-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.021605,0.564488,0.615214,0.012827,
ex_B6,frame_00045.png,frame_00046.png,ex_B6\rgb_max_diff_maps\00045-00046-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.016384,0.522360,0.613848,0.009393,
ex_B6,frame_00046.png,frame_00047.png,ex_B6\rgb_max_diff_maps\00046-00047-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.293507,0.737522,0.686410,0.024701,
ex_B6,frame_00047.png,frame_00048.png,ex_B6\rgb_max_diff_maps\00047-00048-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.243984,0.751216,0.676407,0.018604,
ex_B6,frame_00048.png,frame_00049.png,ex_B6\rgb_max_diff_maps\00048-00049-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.413117,0.768376,0.724899,0.026265,
ex_B6,frame_00049.png,frame_00050.png,ex_B6\rgb_max_diff_maps\00049-00050-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.025981,0.577666,0.616007,0.010145,
ex_B6,frame_00050.png,frame_00051.png,ex_B6\rgb_max_diff_maps\00050-00051-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.020918,0.517461,0.613851,0.011275,
ex_B6,frame_00051.png,frame_00052.png,ex_B6\rgb_max_diff_maps\00051-00052-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.345713,0.764022,0.705700,0.023122,
ex_B6,frame_00052.png,frame_00053.png,ex_B6\rgb_max_diff_maps\00052-00053-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.043849,0.591745,0.618563,0.012677,
ex_B6,frame_00053.png,frame_00054.png,ex_B6\rgb_max_diff_maps\00053-00054-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.333971,0.805639,0.711294,0.018923,
ex_B6,frame_00054.png,frame_00055.png,ex_B6\rgb_max_diff_maps\00054-00055-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.322936,0.798059,0.706584,0.019537,
ex_B6,frame_00055.png,frame_00056.png,ex_B6\rgb_max_diff_maps\00055-00056-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.335003,0.753846,0.700549,0.022959,
ex_B6,frame_00056.png,frame_00057.png,ex_B6\rgb_max_diff_maps\00056-00057-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.022791,0.492520,0.613037,0.010548,
ex_B6,frame_00057.png,frame_00058.png,ex_B6\rgb_max_diff_maps\00057-00058-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.268599,0.770338,0.686205,0.019220,
ex_B6,frame_00058.png,frame_00059.png,ex_B6\rgb_max_diff_maps\00058-00059-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.396647,0.773083,0.721666,0.025145,
ex_B6,frame_00059.png,frame_00060.png,ex_B6\rgb_max_diff_maps\00059-00060-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.477069,0.433774,0.556975,0.324456,
ex_B6,frame_00060.png,frame_00061.png,ex_B6\rgb_max_diff_maps\00060-00061-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.032677,0.433754,0.609445,0.030656,
ex_B6,frame_00061.png,frame_00062.png,ex_B6\rgb_max_diff_maps\00061-00062-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.415533,0.743102,0.718439,0.036589,
ex_B6,frame_00062.png,frame_00063.png,ex_B6\rgb_max_diff_maps\00062-00063-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.065459,0.569859,0.619511,0.026074,
ex_B6,frame_00063.png,frame_00064.png,ex_B6\rgb_max_diff_maps\00063-00064-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.382028,0.728490,0.705975,0.036599,
ex_B6,frame_00064.png,frame_00065.png,ex_B6\rgb_max_diff_maps\00064-00065-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.036921,0.451053,0.610207,0.019541,
ex_B6,frame_00065.png,frame_00066.png,ex_B6\rgb_max_diff_maps\00065-00066-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029641,0.434330,0.609839,0.019675,
ex_B6,frame_00066.png,frame_00067.png,ex_B6\rgb_max_diff_maps\00066-00067-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.283847,0.736277,0.683752,0.026193,
ex_B6,frame_00067.png,frame_00068.png,ex_B6\rgb_max_diff_maps\00067-00068-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.422031,0.756110,0.723862,0.031195,
ex_B6,frame_00068.png,frame_00069.png,ex_B6\rgb_max_diff_maps\00068-00069-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.331094,0.778557,0.704921,0.024147,
ex_B6,frame_00069.png,frame_00070.png,ex_B6\rgb_max_diff_maps\00069-00070-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.033008,0.519106,0.614245,0.014346,
ex_B6,frame_00070.png,frame_00071.png,ex_B6\rgb_max_diff_maps\00070-00071-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028216,0.458968,0.611354,0.013590,
ex_B6,frame_00071.png,frame_00072.png,ex_B6\rgb_max_diff_maps\00071-00072-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.034211,0.505989,0.613618,0.016520,
ex_B6,frame_00072.png,frame_00073.png,ex_B6\rgb_max_diff_maps\00072-00073-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028537,0.551794,0.615377,0.013428,
ex_B6,frame_00073.png,frame_00074.png,ex_B6\rgb_max_diff_maps\00073-00074-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023307,0.554348,0.615072,0.012819,
ex_B6,frame_00074.png,frame_00075.png,ex_B6\rgb_max_diff_maps\00074-00075-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.020714,0.456112,0.611764,0.013110,
ex_B6,frame_00075.png,frame_00076.png,ex_B6\rgb_max_diff_maps\00075-00076-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028415,0.548280,0.615240,0.013300,
ex_B6,frame_00076.png,frame_00077.png,ex_B6\rgb_max_diff_maps\00076-00077-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029623,0.469892,0.611837,0.015081,
ex_B6,frame_00077.png,frame_00078.png,ex_B6\rgb_max_diff_maps\00077-00078-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.318207,0.756749,0.696801,0.024496,
ex_B6,frame_00078.png,frame_00079.png,ex_B6\rgb_max_diff_maps\00078-00079-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.250319,0.752356,0.678241,0.018805,
ex_B6,frame_00079.png,frame_00080.png,ex_B6\rgb_max_diff_maps\00079-00080-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.039994,0.586568,0.617870,0.014752,
ex_B6,frame_00080.png,frame_00081.png,ex_B6\rgb_max_diff_maps\00080-00081-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.260898,0.752548,0.681019,0.021984,
ex_B6,frame_00081.png,frame_00082.png,ex_B6\rgb_max_diff_maps\00081-00082-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.249753,0.770545,0.681124,0.019573,
ex_B6,frame_00082.png,frame_00083.png,ex_B6\rgb_max_diff_maps\00082-00083-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.390914,0.764248,0.717839,0.025335,
ex_B6,frame_00083.png,frame_00084.png,ex_B6\rgb_max_diff_maps\00083-00084-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.315094,0.769492,0.698651,0.021868,
ex_B6,frame_00084.png,frame_00085.png,ex_B6\rgb_max_diff_maps\00084-00085-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.030967,0.550161,0.615489,0.011899,
ex_B6,frame_00085.png,frame_00086.png,ex_B6\rgb_max_diff_maps\00085-00086-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.063689,0.478710,0.611115,0.026739,
ex_B6,frame_00086.png,frame_00087.png,ex_B6\rgb_max_diff_maps\00086-00087-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024990,0.503556,0.613442,0.011350,
ex_B6,frame_00087.png,frame_00088.png,ex_B6\rgb_max_diff_maps\00087-00088-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023384,0.505576,0.613505,0.011980,
ex_B6,frame_00088.png,frame_00089.png,ex_B6\rgb_max_diff_maps\00088-00089-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.041509,0.515335,0.614261,0.017779,
ex_B6,frame_00089.png,frame_00090.png,ex_B6\rgb_max_diff_maps\00089-00090-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.031818,0.558450,0.615881,0.015509,
ex_B6,frame_00090.png,frame_00091.png,ex_B6\rgb_max_diff_maps\00090-00091-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.297086,0.743641,0.688583,0.023150,
ex_B6,frame_00091.png,frame_00092.png,ex_B6\rgb_max_diff_maps\00091-00092-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.020081,0.491255,0.613029,0.011117,
ex_B6,frame_00092.png,frame_00093.png,ex_B6\rgb_max_diff_maps\00092-00093-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.017569,0.409254,0.610292,0.011189,
ex_B6,frame_00093.png,frame_00094.png,ex_B6\rgb_max_diff_maps\00093-00094-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.012266,0.381562,0.610361,0.011200,
ex_B6,frame_00094.png,frame_00095.png,ex_B6\rgb_max_diff_maps\00094-00095-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.027623,0.452658,0.611071,0.016453,
ex_B6,frame_00095.png,frame_00096.png,ex_B6\rgb_max_diff_maps\00095-00096-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.273160,0.731894,0.680241,0.023149,
ex_B6,frame_00096.png,frame_00097.png,ex_B6\rgb_max_diff_maps\00096-00097-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.040229,0.566378,0.616952,0.012936,
ex_B6,frame_00097.png,frame_00098.png,ex_B6\rgb_max_diff_maps\00097-00098-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.036089,0.559209,0.616260,0.013476,
ex_B6,frame_00098.png,frame_00099.png,ex_B6\rgb_max_diff_maps\00098-00099-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.385955,0.761383,0.715778,0.026468,
ex_B6,frame_00099.png,frame_00100.png,ex_B6\rgb_max_diff_maps\00099-00100-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.311660,0.765274,0.696857,0.023410,
ex_B6,frame_00100.png,frame_00101.png,ex_B6\rgb_max_diff_maps\00100-00101-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.036559,0.611241,0.618451,0.011502,
ex_B6,frame_00101.png,frame_00102.png,ex_B6\rgb_max_diff_maps\00101-00102-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.355219,0.767757,0.709115,0.024766,
ex_B6,frame_00102.png,frame_00103.png,ex_B6\rgb_max_diff_maps\00102-00103-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.309905,0.753537,0.693948,0.025175,
ex_B6,frame_00103.png,frame_00104.png,ex_B6\rgb_max_diff_maps\00103-00104-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.044043,0.533399,0.615438,0.014951,
ex_B6,frame_00104.png,frame_00105.png,ex_B6\rgb_max_diff_maps\00104-00105-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028171,0.559490,0.615622,0.011722,
ex_B6,frame_00105.png,frame_00106.png,ex_B6\rgb_max_diff_maps\00105-00106-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.020194,0.605645,0.616029,0.008584,
ex_B6,frame_00106.png,frame_00107.png,ex_B6\rgb_max_diff_maps\00106-00107-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.346355,0.772385,0.707770,0.022867,
ex_B6,frame_00107.png,frame_00108.png,ex_B6\rgb_max_diff_maps\00107-00108-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024031,0.479635,0.612516,0.010143,
ex_B6,frame_00108.png,frame_00109.png,ex_B6\rgb_max_diff_maps\00108-00109-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.341125,0.761936,0.704001,0.023114,
ex_B6,frame_00109.png,frame_00110.png,ex_B6\rgb_max_diff_maps\00109-00110-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.036668,0.534529,0.615137,0.012676,
ex_B6,frame_00110.png,frame_00111.png,ex_B6\rgb_max_diff_maps\00110-00111-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.023415,0.469005,0.612108,0.011511,
ex_B6,frame_00111.png,frame_00112.png,ex_B6\rgb_max_diff_maps\00111-00112-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.334433,0.748630,0.699205,0.025818,
ex_B6,frame_00112.png,frame_00113.png,ex_B6\rgb_max_diff_maps\00112-00113-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.024415,0.501953,0.613379,0.011502,
ex_B6,frame_00113.png,frame_00114.png,ex_B6\rgb_max_diff_maps\00113-00114-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.028515,0.467334,0.611764,0.015553,
ex_B6,frame_00114.png,frame_00115.png,ex_B6\rgb_max_diff_maps\00114-00115-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.014945,0.395427,0.610249,0.011830,
ex_B6,frame_00115.png,frame_00116.png,ex_B6\rgb_max_diff_maps\00115-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.279729,0.717104,0.678802,0.026448,
ex_B6,frame_00116.png,frame_00117.png,ex_B6\rgb_max_diff_maps\00116-00117-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.034980,0.573814,0.616785,0.013112,
ex_B6,frame_00117.png,frame_00118.png,ex_B6\rgb_max_diff_maps\00117-00118-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029433,0.571969,0.616169,0.013379,
ex_B6,frame_00118.png,frame_00119.png,ex_B6\rgb_max_diff_maps\00118-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.021080,0.466927,0.612150,0.013482,
ex_B10,frame_00000.png,frame_00001.png,ex_B10\rgb_max_diff_maps\00000-00001-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.083422,0.632249,0.626800,0.030003,
ex_B10,frame_00001.png,frame_00002.png,ex_B10\rgb_max_diff_maps\00001-00002-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.050921,0.633957,0.621627,0.021191,
ex_B10,frame_00002.png,frame_00003.png,ex_B10\rgb_max_diff_maps\00002-00003-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.060423,0.646933,0.623919,0.019498,
ex_B10,frame_00003.png,frame_00004.png,ex_B10\rgb_max_diff_maps\00003-00004-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.056473,0.640413,0.622881,0.018067,
ex_B10,frame_00004.png,frame_00005.png,ex_B10\rgb_max_diff_maps\00004-00005-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.056061,0.650872,0.623355,0.016765,
ex_B10,frame_00005.png,frame_00006.png,ex_B10\rgb_max_diff_maps\00005-00006-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.062640,0.591346,0.620789,0.020419,
ex_B10,frame_00006.png,frame_00007.png,ex_B10\rgb_max_diff_maps\00006-00007-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.061395,0.629827,0.623093,0.017899,
ex_B10,frame_00007.png,frame_00008.png,ex_B10\rgb_max_diff_maps\00007-00008-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.054884,0.593212,0.619975,0.018851,
ex_B10,frame_00008.png,frame_00009.png,ex_B10\rgb_max_diff_maps\00008-00009-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.058595,0.626179,0.622437,0.016144,
ex_B10,frame_00009.png,frame_00010.png,ex_B10\rgb_max_diff_maps\00009-00010-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.051034,0.624668,0.621182,0.016691,
ex_B10,frame_00010.png,frame_00011.png,ex_B10\rgb_max_diff_maps\00010-00011-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.055305,0.645422,0.622942,0.015903,
ex_B10,frame_00011.png,frame_00012.png,ex_B10\rgb_max_diff_maps\00011-00012-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.058160,0.621837,0.622118,0.017625,
ex_B10,frame_00012.png,frame_00013.png,ex_B10\rgb_max_diff_maps\00012-00013-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.059509,0.642972,0.623539,0.015286,
ex_B10,frame_00013.png,frame_00014.png,ex_B10\rgb_max_diff_maps\00013-00014-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.057599,0.678571,0.625028,0.014707,
ex_B10,frame_00014.png,frame_00015.png,ex_B10\rgb_max_diff_maps\00014-00015-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.058563,0.656139,0.624083,0.015674,
ex_B10,frame_00015.png,frame_00016.png,ex_B10\rgb_max_diff_maps\00015-00016-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.053387,0.636511,0.622160,0.016073,
ex_B10,frame_00016.png,frame_00017.png,ex_B10\rgb_max_diff_maps\00016-00017-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.056310,0.598576,0.620477,0.016518,
