folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.033524,0.190624,0.611744,0.089546,,lockin,,,10.008699,4,lockin:lockin::None:10.008699451916087:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.822816,0.402012,0.509396,0.663283,,lockin,,,10.008699,8,lockin:lockin::None:10.008699451916087:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.557437,0.452292,0.608670,0.410876,,lockin,,,10.008699,12,lockin:lockin::None:10.008699451916087:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.046641,0.187618,0.595464,0.126057,,lockin,,,15.000000,4,lockin:lockin::None:15.0:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.762893,0.410500,0.533364,0.598870,,lockin,,,15.000000,8,lockin:lockin::None:15.0:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.463146,0.452560,0.615847,0.355642,,lockin,,,15.000000,12,lockin:lockin::None:15.0:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.887730,0.426062,0.541961,0.623551,,lockin,,,30.000000,4,lockin:lockin::None:30.0:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.684947,0.583628,0.718579,0.271874,,lockin,,,30.000000,8,lockin:lockin::None:30.0:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.505829,0.690761,0.747673,0.125695,,lockin,,,30.000000,12,lockin:lockin::None:30.0:12:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.028797,0.130032,0.592468,0.121407,,lockin,,,10.008699,4,lockin:lockin::None:10.008699451916087:4:8:binary:0
