folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.036496,0.280944,0.631280,0.054113,,lockin,,,10.008709,4,lockin:lockin::None:10.008709431211017:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.218568,0.273979,0.525328,0.340858,,lockin,,,10.008709,8,lockin:lockin::None:10.008709431211017:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.430987,0.413665,0.588374,0.346183,,lockin,,,10.008709,12,lockin:lockin::None:10.008709431211017:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.034897,0.280938,0.632149,0.049293,,lockin,,,15.000000,4,lockin:lockin::None:15.0:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.175220,0.261430,0.539569,0.309976,,lockin,,,15.000000,8,lockin:lockin::None:15.0:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.512962,0.412156,0.574853,0.399502,,lockin,,,15.000000,12,lockin:lockin::None:15.0:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.889001,0.431162,0.552102,0.575310,,lockin,,,30.000000,4,lockin:lockin::None:30.0:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.779231,0.617764,0.754778,0.197065,,lockin,,,30.000000,8,lockin:lockin::None:30.0:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f300_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.722883,0.722644,0.806532,0.090030,,lockin,,,30.000000,12,lockin:lockin::None:30.0:12:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.031782,0.171753,0.608754,0.087748,,lockin,,,10.008709,4,lockin:lockin::None:10.008709431211017:4:8:binary:0
