folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.729779,0.469030,0.617513,0.448517,,accum,5,,,8,accum:accum::5:None:8:None:binary:2
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.704221,0.495565,0.646738,0.382959,,accum,5,,,8,accum:accum::5:None:8:None:binary:9
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.724117,0.479529,0.629567,0.397579,,accum,5,,,8,accum:accum::5:None:8:None:binary:14
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.698559,0.489063,0.640234,0.390614,,accum,5,,,8,accum:accum::5:None:8:None:binary:7
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.695399,0.492309,0.643555,0.382864,,accum,5,,,8,accum:accum::5:None:8:None:binary:6
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.826355,0.433056,0.562005,0.552645,,accum,5,,,8,accum:accum::5:None:8:None:binary:5
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.689607,0.484083,0.635314,0.390816,,accum,5,,,8,accum:accum::5:None:8:None:binary:3
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.707662,0.487867,0.638856,0.389725,,accum,5,,,8,accum:accum::5:None:8:None:binary:13
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.715335,0.469653,0.618885,0.425398,,accum,5,,,8,accum:accum::5:None:8:None:binary:1
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.711624,0.484857,0.635628,0.398544,,accum,5,,,8,accum:accum::5:None:8:None:binary:11
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.720351,0.487609,0.638362,0.392430,,accum,5,,,8,accum:accum::5:None:8:None:binary:4
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.733992,0.500157,0.651296,0.391230,,accum,5,,,8,accum:accum::5:None:8:None:binary:15
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.683970,0.495626,0.646923,0.377259,,accum,5,,,8,accum:accum::5:None:8:None:binary:8
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.699592,0.495039,0.646243,0.382624,,accum,5,,,8,accum:accum::5:None:8:None:binary:10
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.706258,0.479283,0.629834,0.396122,,accum,5,,,8,accum:accum::5:None:8:None:binary:12
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.727302,0.463743,0.611459,0.450796,,accum,5,,,8,accum:accum::5:None:8:None:binary:0
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.710425,0.489693,0.640702,0.383726,,accum,5,,,8,accum:accum::5:None:8:None:binary:16
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.701348,0.509628,0.660380,0.365745,,accum,5,,,8,accum:accum::5:None:8:None:binary:20
rice_R_4,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.715717,0.498688,0.649821,0.374471,,accum,5,,,8,accum:accum::5:None:8:None:binary:19
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.714974,0.494739,0.645830,0.369672,,accum,5,,,8,accum:accum::5:None:8:None:binary:23
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.705370,0.513657,0.664221,0.354534,,accum,5,,,8,accum:accum::5:None:8:None:binary:22
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.718239,0.509106,0.660098,0.360924,,accum,5,,,8,accum:accum::5:None:8:None:binary:21
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.814142,0.436326,0.568237,0.538423,,accum,5,,,8,accum:accum::5:None:8:None:binary:17
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.701684,0.495125,0.646314,0.377823,,accum,5,,,8,accum:accum::5:None:8:None:binary:18
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.346855,0.667094,0.711754,0.093572,,accum,5,,,16,accum:accum::5:None:16:None:binary:1
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.353505,0.683995,0.717484,0.085886,,accum,5,,,16,accum:accum::5:None:16:None:binary:3
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.349187,0.648123,0.706816,0.107184,,accum,5,,,16,accum:accum::5:None:16:None:binary:2
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.436664,0.636006,0.716287,0.133816,,accum,5,,,16,accum:accum::5:None:16:None:binary:5
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.355230,0.666149,0.712954,0.088441,,accum,5,,,16,accum:accum::5:None:16:None:binary:4
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.370236,0.665000,0.715231,0.104548,,accum,5,,,16,accum:accum::5:None:16:None:binary:0
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.340846,0.675967,0.713043,0.085039,,accum,5,,,16,accum:accum::5:None:16:None:binary:6
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.378827,0.686804,0.723027,0.086582,,accum,5,,,16,accum:accum::5:None:16:None:binary:7
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.344327,0.688333,0.716868,0.083757,,accum,5,,,16,accum:accum::5:None:16:None:binary:9
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.342928,0.685467,0.715874,0.085263,,accum,5,,,16,accum:accum::5:None:16:None:binary:10
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.335465,0.681231,0.713404,0.084153,,accum,5,,,16,accum:accum::5:None:16:None:binary:8
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.380071,0.692991,0.724987,0.085764,,accum,5,,,16,accum:accum::5:None:16:None:binary:11
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.369740,0.690533,0.722317,0.085949,,accum,5,,,16,accum:accum::5:None:16:None:binary:13
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.371354,0.683327,0.720649,0.088647,,accum,5,,,16,accum:accum::5:None:16:None:binary:12
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.358360,0.676196,0.716287,0.086965,,accum,5,,,16,accum:accum::5:None:16:None:binary:14
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.365125,0.692554,0.721967,0.083933,,accum,5,,,16,accum:accum::5:None:16:None:binary:15
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.361244,0.689257,0.720343,0.083779,,accum,5,,,16,accum:accum::5:None:16:None:binary:18
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.350777,0.696991,0.720308,0.079000,,accum,5,,,16,accum:accum::5:None:16:None:binary:20
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.445982,0.641874,0.719914,0.129247,,accum,5,,,16,accum:accum::5:None:16:None:binary:17
rice_R_4,frame_00095.png,frame_00099.png,rice_R_4/rgb_max_accum_n5_th16/00095-00099-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.391070,0.708323,0.731385,0.082276,,accum,5,,,16,accum:accum::5:None:16:None:binary:19
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.370472,0.705682,0.726476,0.078251,,accum,5,,,16,accum:accum::5:None:16:None:binary:21
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.364724,0.704016,0.724880,0.076880,,accum,5,,,16,accum:accum::5:None:16:None:binary:22
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.376555,0.709094,0.728609,0.078541,,accum,5,,,16,accum:accum::5:None:16:None:binary:23
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.363500,0.686228,0.719963,0.085014,,accum,5,,,16,accum:accum::5:None:16:None:binary:16
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.109244,0.690506,0.672164,0.024851,,accum,5,,,24,accum:accum::5:None:24:None:binary:1
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.107092,0.674746,0.670486,0.027231,,accum,5,,,24,accum:accum::5:None:24:None:binary:0
