folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.724331,0.790027,0.833905,0.069108,,accum,5,,,8,accum:accum::5:None:8:None:binary:1
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.720277,0.787928,0.831988,0.069315,,accum,5,,,8,accum:accum::5:None:8:None:binary:9
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.720533,0.796919,0.835715,0.066916,,accum,5,,,8,accum:accum::5:None:8:None:binary:8
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.738382,0.781736,0.834049,0.070909,,accum,5,,,8,accum:accum::5:None:8:None:binary:5
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.716898,0.792005,0.832773,0.069721,,accum,5,,,8,accum:accum::5:None:8:None:binary:14
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.731156,0.782813,0.832658,0.072275,,accum,5,,,8,accum:accum::5:None:8:None:binary:10
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.752112,0.780841,0.837169,0.073935,,accum,5,,,8,accum:accum::5:None:8:None:binary:13
rice_R_4,frame_00035.png,frame_00039.png,rice_R_4/rgb_max_accum_n5_th8/00035-00039-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.727620,0.795974,0.837204,0.070780,,accum,5,,,8,accum:accum::5:None:8:None:binary:7
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.860540,0.671477,0.801160,0.154952,,accum,5,,,8,accum:accum::5:None:8:None:binary:11
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.720262,0.781946,0.829503,0.068087,,accum,5,,,8,accum:accum::5:None:8:None:binary:6
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.745957,0.774494,0.832821,0.075188,,accum,5,,,8,accum:accum::5:None:8:None:binary:15
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.725776,0.782981,0.831349,0.070834,,accum,5,,,8,accum:accum::5:None:8:None:binary:4
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.725105,0.773817,0.827286,0.073775,,accum,5,,,8,accum:accum::5:None:8:None:binary:12
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.739925,0.776217,0.832056,0.074157,,accum,5,,,8,accum:accum::5:None:8:None:binary:2
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.752729,0.776475,0.835403,0.075247,,accum,5,,,8,accum:accum::5:None:8:None:binary:0
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.727206,0.786844,0.833333,0.068105,,accum,5,,,8,accum:accum::5:None:8:None:binary:3
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.733139,0.778181,0.831188,0.072058,,accum,5,,,8,accum:accum::5:None:8:None:binary:20
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.748857,0.759210,0.826644,0.078950,,accum,5,,,8,accum:accum::5:None:8:None:binary:18
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.732360,0.779639,0.831615,0.072206,,accum,5,,,8,accum:accum::5:None:8:None:binary:21
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.721598,0.798302,0.836553,0.068258,,accum,5,,,8,accum:accum::5:None:8:None:binary:17
rice_R_4,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.722530,0.788683,0.832884,0.066206,,accum,5,,,8,accum:accum::5:None:8:None:binary:19
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.719991,0.784306,0.830417,0.069676,,accum,5,,,8,accum:accum::5:None:8:None:binary:16
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.729593,0.780163,0.831134,0.068660,,accum,5,,,8,accum:accum::5:None:8:None:binary:22
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.874537,0.691400,0.817011,0.147649,,accum,5,,,8,accum:accum::5:None:8:None:binary:23
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.089845,0.861202,0.671972,0.004471,,accum,5,,,16,accum:accum::5:None:16:None:binary:2
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.068445,0.834014,0.664684,0.005068,,accum,5,,,16,accum:accum::5:None:16:None:binary:0
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.062443,0.838866,0.663132,0.004340,,accum,5,,,16,accum:accum::5:None:16:None:binary:1
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.072198,0.831383,0.665654,0.005247,,accum,5,,,16,accum:accum::5:None:16:None:binary:4
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.053827,0.776963,0.658849,0.005516,,accum,5,,,16,accum:accum::5:None:16:None:binary:8
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.054971,0.868881,0.661794,0.003808,,accum,5,,,16,accum:accum::5:None:16:None:binary:3
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.132511,0.842653,0.683467,0.009385,,accum,5,,,16,accum:accum::5:None:16:None:binary:11
