folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.897436,0.657241,0.797575,0.184585,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:7
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.894763,0.646100,0.788794,0.187445,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:12
rice_R_4,frame_00050.png,frame_00054.png,rice_R_4/rgb_max_accum_n5_gray/00050-00054-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.880199,0.690209,0.817343,0.157135,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:10
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.886975,0.650703,0.790990,0.180793,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:3
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.880549,0.665455,0.800576,0.169757,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:15
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.871065,0.686992,0.813461,0.149882,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:9
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.903842,0.607267,0.758514,0.217365,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:11
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.885915,0.681859,0.812885,0.159122,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:2
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.889352,0.655262,0.794753,0.174566,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:0
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.901367,0.658400,0.799099,0.181227,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:1
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.877886,0.674256,0.806215,0.165759,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:8
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.892800,0.671545,0.807053,0.171312,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:5
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.870365,0.686212,0.812815,0.148758,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:6
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.879069,0.687009,0.815018,0.155025,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:14
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.904429,0.661178,0.801670,0.180344,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:13
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.890314,0.656891,0.796111,0.177308,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:4
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.870572,0.685749,0.812551,0.155346,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:16
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.885363,0.675796,0.808647,0.171604,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:17
rice_R_4,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.877136,0.676631,0.807697,0.156957,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:19
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.878483,0.659731,0.796148,0.167662,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:21
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.900967,0.613575,0.763565,0.205431,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:18
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.919634,0.640367,0.788264,0.201593,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:23
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.885629,0.669736,0.804490,0.164760,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:20
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.879479,0.686065,0.814472,0.150309,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:22
rice_R_8,frame_00005.png,frame_00009.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.000094,0.208791,0.645142,0.000261,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:1
rice_R_8,frame_00030.png,frame_00034.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.011156,0.917647,0.648838,0.000380,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:6
rice_R_8,frame_00040.png,frame_00044.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.019821,0.946538,0.651870,0.000442,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:8
rice_R_8,frame_00085.png,frame_00089.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.002648,0.812405,0.645958,0.000434,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:17
rice_R_8,frame_00070.png,frame_00074.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_median_otsu_x1.0_k3_i1,,0.933468,0.857878,0.921534,0.035078,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:14
rice_R_8,frame_00000.png,frame_00004.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_median_otsu_x1.0_k3_i1,,0.936561,0.858921,0.922920,0.035201,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:0
rice_R_8,frame_00055.png,frame_00059.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_median_otsu_x1.0_k3_i1,,0.929370,0.852404,0.917853,0.040258,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:11
rice_R_8,frame_00110.png,frame_00114.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_gray_x1.0_k3_i1,,0.148959,0.969505,0.696418,0.001160,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:22
rice_R_8,frame_00020.png,frame_00024.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_median_otsu_x1.0_k3_i1,,0.936694,0.855796,0.921546,0.035220,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:4
rice_R_8,frame_00050.png,frame_00054.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_median_otsu_x1.0_k3_i1,,0.935801,0.856957,0.921809,0.036322,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:10
rice_R_8,frame_00065.png,frame_00069.png,,,https://www.nagaoka-ct.ac.jp,1,zxing_median_otsu_x1.0_k3_i1,,0.929336,0.871439,0.926292,0.029262,,accum,5,,,0,accum_num:accum::5:None:0:None:gray:13
