folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,8,0.830659,,0.837204,frame_00035.png,frame_00039.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,0,rice,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
rice_R_8,,zxing_gray,accum,5,,,16,0.922043,0.920508,0.931553,frame_00065.png,frame_00069.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,1,rice,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00005.png,frame_00009.png,,120,1.999742
rice_R_12,,zxing_gray,accum,5,,,32,0.960584,0.960584,0.963747,frame_00015.png,frame_00019.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00004.png,,120,1.999742
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,8,0.747430,,0.763975,frame_00100.png,frame_00104.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,16,0.839560,,0.847910,frame_00035.png,frame_00039.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,4,nagaoka_fireworks,R,R,8,,,frame_00105.png,frame_00109.png,,120,1.999742
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,32,0.903592,,0.908197,frame_00060.png,frame_00064.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,5,nagaoka_fireworks,R,R,12,,,frame_00110.png,frame_00114.png,,120,1.999742
hocho_R_4,QR未検出,,accum,5,,,8,0.735507,,0.745741,frame_00035.png,frame_00039.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,6,hocho,R,R,4,,,frame_00115.png,frame_00119.png,,120,1.999742
hocho_R_8,QR未検出,,accum,5,,,8,0.822389,,0.839587,frame_00095.png,frame_00099.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,7,hocho,R,R,8,,,frame_00110.png,frame_00114.png,,120,1.999742
hocho_R_12,QR未検出,,accum,5,,,24,0.882307,,0.887874,frame_00075.png,frame_00079.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,8,hocho,R,R,12,,,frame_00115.png,frame_00119.png,,120,1.999742
ex_R_4,QR未検出,,accum,5,,,8,0.860806,,0.869693,frame_00100.png,frame_00104.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,9,ex,R,R,4,,,frame_00110.png,frame_00114.png,,120,1.999742
ex_R_8,,zxing_gray,accum,5,,,24,0.925765,0.930141,0.941668,frame_00070.png,frame_00074.png,r45_e60_f1.mp4,45 Hz,1/60,蛍光灯あり,60.008 fps,45,60,1,10,ex,R,R,8,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00055.png,frame_00059.png,,120,1.999742
