folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,task_key
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000330,0.011034,0.634845,0.066429,,lockin,,,10.007733,4,lockin:lockin::None:10.007733357982872:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.007842,0.036135,0.573810,0.243040,,lockin,,,10.007733,8,lockin:lockin::None:10.007733357982872:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.959869,0.432988,0.539830,0.533457,,lockin,,,10.007733,12,lockin:lockin::None:10.007733357982872:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000646,0.010737,0.624346,0.104874,,lockin,,,11.250000,4,lockin:lockin::None:11.25:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.018154,0.042927,0.508080,0.370242,,lockin,,,11.250000,8,lockin:lockin::None:11.25:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.873866,0.511229,0.658854,0.351931,,lockin,,,11.250000,12,lockin:lockin::None:11.25:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.996341,0.436364,0.542141,0.528725,,lockin,,,22.500000,4,lockin:lockin::None:22.5:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.986131,0.606408,0.768011,0.199300,,lockin,,,22.500000,8,lockin:lockin::None:22.5:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.975666,0.695756,0.840008,0.103413,,lockin,,,22.500000,12,lockin:lockin::None:22.5:12:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.006589,0.027410,0.564628,0.262095,,lockin,,,26.257733,4,lockin:lockin::None:26.257733357982872:4:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.896311,0.536531,0.688536,0.334292,,lockin,,,26.257733,8,lockin:lockin::None:26.257733357982872:8:8:binary:0
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.550648,0.649899,0.735350,0.135962,,lockin,,,26.257733,12,lockin:lockin::None:26.257733357982872:12:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.634333,0.096056,,lockin,,,10.007733,4,lockin:lockin::None:10.007733357982872:4:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.006347,0.018640,0.528934,0.381902,,lockin,,,10.007733,8,lockin:lockin::None:10.007733357982872:8:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.927669,0.491469,0.633810,0.340185,,lockin,,,10.007733,12,lockin:lockin::None:10.007733357982872:12:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000000,0.000000,0.630309,0.115267,,lockin,,,11.250000,4,lockin:lockin::None:11.25:4:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.007151,0.018401,0.512435,0.428396,,lockin,,,11.250000,8,lockin:lockin::None:11.25:8:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.890640,0.500054,0.645303,0.306768,,lockin,,,11.250000,12,lockin:lockin::None:11.25:12:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.999990,0.491215,0.632546,0.303506,,lockin,,,22.500000,4,lockin:lockin::None:22.5:4:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.999245,0.629742,0.791304,0.120032,,lockin,,,22.500000,8,lockin:lockin::None:22.5:8:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.998165,0.695280,0.844152,0.082642,,lockin,,,22.500000,12,lockin:lockin::None:22.5:12:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.000020,0.000129,0.591146,0.239244,,lockin,,,26.257733,4,lockin:lockin::None:26.257733357982872:4:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.992873,0.489641,0.630331,0.378989,,lockin,,,26.257733,8,lockin:lockin::None:26.257733357982872:8:8:binary:0
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.909208,0.634122,0.781681,0.171467,,lockin,,,26.257733,12,lockin:lockin::None:26.257733357982872:12:8:binary:0
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.001489,0.010985,0.598190,0.222581,,lockin,,,10.007733,4,lockin:lockin::None:10.007733357982872:4:8:binary:0
rice_R_12,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.899951,0.445629,0.567327,0.376528,,lockin,,,10.007733,8,lockin:lockin::None:10.007733357982872:8:8:binary:0
rice_R_12,frame_00000.png,frame_00119.png,rice_R_12/rgb_max_lockin_f225_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.538422,0.460121,0.612124,0.169987,,lockin,,,10.007733,12,lockin:lockin::None:10.007733357982872:12:8:binary:0
